Sett_Date,Sett_Period,Scottish Wind Output,England/Wales Wind Output,Total
2025-05-30,3,1949.952,9331.482,11281.434
2025-05-30,4,2069.15,9184.11,11253.26
2025-05-30,5,2120.52,8883.52,11004.04
2025-05-30,6,1926.966,8968.218,10895.184
2025-05-30,7,1784.348,9041.468,10825.816
2025-05-30,8,1837.058,9070.986,10908.044
2025-05-30,9,2005.044,9070.638,11075.682
2025-05-30,10,2158.292,8855.614,11013.906
2025-05-30,11,2319.002,8637.746,10956.748
2025-05-30,12,2262.046,8319.81,10581.856
2025-05-30,13,2372.782,8239.046,10611.828
2025-05-30,14,2583.266,8080.94,10664.206
2025-05-30,15,2839.196,7701.782,10540.978
2025-05-30,16,3297.202,7644.816,10942.018
2025-05-30,17,3209.088,7650.286,10859.374
2025-05-30,18,3806.01,7522.154,11328.164
2025-05-30,19,3443.034,7443.742,10886.776
2025-05-30,20,2845.42,7357.002,10202.422
2025-05-30,21,2602.596,7061.638,9664.234
2025-05-30,22,2375.89,6736.648,9112.538
2025-05-30,23,2097.93,6526.034,8623.964
2025-05-30,24,2039.948,6102.444,8142.392
2025-05-30,25,1983.134,5510.382,7493.516
2025-05-30,26,2017.952,5021.302,7039.254
2025-05-30,27,1952.882,4285.976,6238.858
2025-05-30,28,1831.996,3882.582,5714.578
2025-05-30,29,1781.97,3678.886,5460.856
2025-05-30,30,1754.122,3494.5,5248.622
2025-05-30,31,1577.794,3193.844,4771.638
2025-05-30,32,1526.404,2769.46,4295.864
2025-05-30,33,1475.632,2805.108,4280.74
2025-05-30,34,1319.662,2948.39,4268.052
2025-05-30,35,1246.322,2801.23,4047.552
2025-05-30,36,1238.102,2706.56,3944.662
2025-05-30,37,1139.044,2565.98,3705.024
2025-05-30,38,1000.114,2541.312,3541.426
2025-05-30,39,995.852,2423.152,3419.004
2025-05-30,40,1173.656,2079.566,3253.222
2025-05-30,41,1281.416,2034.836,3316.252
2025-05-30,42,1295.204,2008.622,3303.826
2025-05-30,43,1367.562,1909.366,3276.928
2025-05-30,44,1506.732,1902.338,3409.07
2025-05-30,45,1650.162,1713.438,3363.6
2025-05-30,46,1765.616,1744.72,3510.336
2025-05-30,47,1776.974,1793.598,3570.572
2025-05-30,48,1836.474,1868.198,3704.672
2025-05-31,1,1917.294,2012.116,3929.41
2025-05-31,2,2021.338,2049.602,4070.94
2025-05-31,3,2214.82,1948.46,4163.28
2025-05-31,4,2242.404,1780.904,4023.308
2025-05-31,5,2287.694,1584.58,3872.274
2025-05-31,6,2242.962,1391.23,3634.192
2025-05-31,7,2076.84,1330.474,3407.314
2025-05-31,8,1818.086,1298.71,3116.796
2025-05-31,9,1567.746,1263.898,2831.644
2025-05-31,10,1691.216,1196.966,2888.182
2025-05-31,11,1782.57,1274.562,3057.132
2025-05-31,12,1963.422,1186.028,3149.45
2025-05-31,13,2008.472,1106.806,3115.278
2025-05-31,14,2178.83,1391.372,3570.202
2025-05-31,15,2399.75,1580.586,3980.336
2025-05-31,16,2403.5,1471.658,3875.158
2025-05-31,17,2718.648,1388.424,4107.072
2025-05-31,18,2998.522,1544.91,4543.432
2025-05-31,19,3200.332,1886.922,5087.254
2025-05-31,20,3336.356,1886.202,5222.558
2025-05-31,21,3906.622,1990.112,5896.734
2025-05-31,22,4616.392,2022.722,6639.114
2025-05-31,23,4995.246,2232.148,7227.394
2025-05-31,24,5156.028,2601.968,7757.996
2025-05-31,25,5245.656,2771.698,8017.354
2025-05-31,26,5392.944,2942.412,8335.356
2025-05-31,27,5120.444,3403.54,8523.984
2025-05-31,28,5203.636,3820.196,9023.832
2025-05-31,29,4976.232,3986.252,8962.484
2025-05-31,30,4953.104,3866.534,8819.638
2025-05-31,31,4898.668,3709.532,8608.2
2025-05-31,32,4870.384,3491.374,8361.758
2025-05-31,33,4455.874,3300.756,7756.63
2025-05-31,34,3998.426,3443.03,7441.456
2025-05-31,35,3783.342,3869.828,7653.17
2025-05-31,36,3252.404,3872.886,7125.29
2025-05-31,37,3307.704,4118.462,7426.166
2025-05-31,38,3871.91,4423.762,8295.672
2025-05-31,39,3891.19,4997.89,8889.08
2025-05-31,40,3456.204,5269.006,8725.21
2025-05-31,41,3585.288,5369.74,8955.028
2025-05-31,42,3831.284,5317.028,9148.312
2025-05-31,43,3809.068,5201.722,9010.79
2025-05-31,44,3855.026,5279.702,9134.728
2025-05-31,45,3808.884,5200.538,9009.422
2025-05-31,46,3664.99,5438.958,9103.948
2025-05-31,47,3570.574,5633.892,9204.466
2025-05-31,48,3578.092,5918.818,9496.91
2025-06-01,1,3624.472,6516.794,10141.266
2025-06-01,2,3400.896,6664.744,10065.64
2025-06-01,3,3371.568,6905.446,10277.014
2025-06-01,4,3337.128,6702.778,10039.906
2025-06-01,5,3255.028,6295.362,9550.39
2025-06-01,6,3339.132,5815.742,9154.874
2025-06-01,7,3492.144,5445.372,8937.516
2025-06-01,8,3735.636,5167.58,8903.216
2025-06-01,9,4055.61,4510.868,8566.478
2025-06-01,10,4302.452,4218.876,8521.328
2025-06-01,11,4049.394,4465.982,8515.376
2025-06-01,12,4102.358,4913.152,9015.51
2025-06-01,13,3810.084,4923.554,8733.638
2025-06-01,14,3633.158,5213.81,8846.968
2025-06-01,15,3721.242,5720.266,9441.508
2025-06-01,16,3584.024,5514.558,9098.582
2025-06-01,17,3638.198,5122.508,8760.706
2025-06-01,18,3605.964,4907.712,8513.676
2025-06-01,19,3561.618,4615.946,8177.564
2025-06-01,20,3560.21,4421.266,7981.476
2025-06-01,21,3440.338,4563.45,8003.788
2025-06-01,22,3485.456,4643.568,8129.024
2025-06-01,23,3560.286,4963.106,8523.392
2025-06-01,24,3547.504,5314.682,8862.186
2025-06-01,25,3760.396,5497.86,9258.256
2025-06-01,26,3289.0,5441.348,8730.348
2025-06-01,27,3368.122,5332.204,8700.326
2025-06-01,28,3612.16,5367.228,8979.388
2025-06-01,29,3715.988,5557.338,9273.326
2025-06-01,30,4109.332,5601.43,9710.762
2025-06-01,31,4518.958,5478.484,9997.442
2025-06-01,32,4425.556,6007.904,10433.46
2025-06-01,33,4785.572,6943.058,11728.63
2025-06-01,34,4935.61,6845.602,11781.212
2025-06-01,35,4704.19,7315.864,12020.054
2025-06-01,36,4813.684,7608.76,12422.444
2025-06-01,37,5096.318,8117.096,13213.414
2025-06-01,38,5009.498,8265.89,13275.388
2025-06-01,39,4474.01,7838.954,12312.964
2025-06-01,40,4165.566,7634.542,11800.108
2025-06-01,41,4035.94,7042.004,11077.944
2025-06-01,42,4126.982,6737.206,10864.188
2025-06-01,43,3928.068,6935.244,10863.312
2025-06-01,44,3848.808,7308.656,11157.464
2025-06-01,45,3609.37,7555.66,11165.03
2025-06-01,46,3740.948,7532.232,11273.18
2025-06-01,47,3648.018,7623.828,11271.846
2025-06-01,48,3528.868,7615.084,11143.952
2025-06-02,1,3127.862,7517.172,10645.034
2025-06-02,2,3207.35,7292.432,10499.782
2025-06-02,3,3222.236,7047.982,10270.218
2025-06-02,4,3321.612,6511.422,9833.034
2025-06-02,5,3304.6,6353.876,9658.476
2025-06-02,6,3472.216,6330.754,9802.97
2025-06-02,7,3219.878,6168.064,9387.942
2025-06-02,8,3156.08,5855.332,9011.412
2025-06-02,9,3140.232,5537.17,8677.402
2025-06-02,10,2910.3,5301.596,8211.896
2025-06-02,11,2974.49,5104.864,8079.354
2025-06-02,12,2933.506,4814.28,7747.786
2025-06-02,13,2930.13,4323.738,7253.868
2025-06-02,14,2834.978,3711.164,6546.142
2025-06-02,15,2870.154,3149.764,6019.918
2025-06-02,16,2847.342,2681.102,5528.444
2025-06-02,17,2894.438,2264.912,5159.35
2025-06-02,18,2800.124,1783.008,4583.132
2025-06-02,19,2633.12,1411.51,4044.63
2025-06-02,20,2607.306,1063.294,3670.6
2025-06-02,21,2671.744,812.248,3483.992
2025-06-02,22,2783.254,639.234,3422.488
2025-06-02,23,2807.272,639.782,3447.054
2025-06-02,24,2936.638,637.26,3573.898
2025-06-02,25,3328.14,582.178,3910.318
2025-06-02,26,3922.646,647.622,4570.268
2025-06-02,27,4261.22,739.52,5000.74
2025-06-02,28,4623.492,809.112,5432.604
2025-06-02,29,5189.346,891.542,6080.888
2025-06-02,30,5306.982,1216.712,6523.694
2025-06-02,31,5150.116,1535.51,6685.626
2025-06-02,32,4908.706,1728.606,6637.312
2025-06-02,33,4480.384,2199.486,6679.87
2025-06-02,34,4248.182,2970.154,7218.336
2025-06-02,35,4067.386,3574.524,7641.91
2025-06-02,36,3580.81,4216.036,7796.846
2025-06-02,37,3331.15,4823.956,8155.106
2025-06-02,38,3299.104,5567.202,8866.306
2025-06-02,39,3322.184,6266.716,9588.9
2025-06-02,40,3481.242,7044.982,10526.224
2025-06-02,41,3887.942,7733.47,11621.412
2025-06-02,42,3961.664,8164.744,12126.408
2025-06-02,43,3820.048,8377.038,12197.086
2025-06-02,44,3747.904,8593.656,12341.56
2025-06-02,45,3668.688,8719.39,12388.078
2025-06-02,46,3544.32,8993.998,12538.318
2025-06-02,47,3320.686,9059.624,12380.31
2025-06-02,48,3450.452,8903.196,12353.648
2025-06-03,1,3566.548,8793.9,12360.448
2025-06-03,2,3762.122,9214.302,12976.424
2025-06-03,3,3887.318,9726.736,13614.054
2025-06-03,4,3930.368,9718.978,13649.346
2025-06-03,5,3965.824,9629.434,13595.258
2025-06-03,6,4018.338,9812.06,13830.398
2025-06-03,7,3731.162,9837.85,13569.012
2025-06-03,8,3670.32,9827.154,13497.474
2025-06-03,9,3590.772,9902.136,13492.908
2025-06-03,10,3429.172,10143.448,13572.62
2025-06-03,11,3459.748,10288.086,13747.834
2025-06-03,12,3323.728,10232.134,13555.862
2025-06-03,13,3366.92,10173.386,13540.306
2025-06-03,14,3957.618,10110.006,14067.624
2025-06-03,15,4209.528,10189.708,14399.236
2025-06-03,16,4427.058,10280.136,14707.194
2025-06-03,17,4556.606,10214.862,14771.468
2025-06-03,18,4741.966,10152.988,14894.954
2025-06-03,19,4916.158,10206.518,15122.676
2025-06-03,20,5148.39,10348.546,15496.936
2025-06-03,21,5188.438,10499.722,15688.16
2025-06-03,22,5382.616,10495.742,15878.358
2025-06-03,23,5455.5,10542.222,15997.722
2025-06-03,24,5613.052,10542.708,16155.76
2025-06-03,25,5456.178,10433.054,15889.232
2025-06-03,26,5055.312,10478.594,15533.906
2025-06-03,27,5021.484,10458.6,15480.084
2025-06-03,28,5144.674,10365.61,15510.284
2025-06-03,29,4808.294,10261.716,15070.01
2025-06-03,30,4787.66,10257.15,15044.81
2025-06-03,31,5066.266,10022.002,15088.268
2025-06-03,32,5406.12,9554.982,14961.102
2025-06-03,33,5191.66,9244.352,14436.012
2025-06-03,34,5411.378,8873.734,14285.112
2025-06-03,35,5357.088,8685.64,14042.728
2025-06-03,36,5221.514,8724.856,13946.37
2025-06-03,37,4952.718,8558.346,13511.064
2025-06-03,38,4663.454,8054.962,12718.416
2025-06-03,39,4689.274,7677.306,12366.58
2025-06-03,40,4684.828,7479.796,12164.624
2025-06-03,41,4465.62,7436.95,11902.57
2025-06-03,42,4293.742,6796.524,11090.266
2025-06-03,43,4296.486,6343.65,10640.136
2025-06-03,44,4027.496,6069.996,10097.492
2025-06-03,45,3909.998,6011.01,9921.008
2025-06-03,46,4175.024,6146.238,10321.262
2025-06-03,47,4237.918,6139.452,10377.37
2025-06-03,48,4326.544,5707.492,10034.036
2025-06-04,1,4342.446,5336.19,9678.636
2025-06-04,2,4110.92,5235.032,9345.952
2025-06-04,3,4169.538,5442.738,9612.276
2025-06-04,4,4366.046,5537.834,9903.88
2025-06-04,5,4402.168,5458.038,9860.206
2025-06-04,6,4377.404,5280.784,9658.188
2025-06-04,7,4330.74,5180.252,9510.992
2025-06-04,8,4665.314,5350.588,10015.902
2025-06-04,9,4724.758,5242.978,9967.736
2025-06-04,10,4605.394,5182.42,9787.814
2025-06-04,11,4600.28,5179.85,9780.13
2025-06-04,12,4613.838,5234.192,9848.03
2025-06-04,13,4524.302,4972.064,9496.366
2025-06-04,14,4408.82,5025.274,9434.094
2025-06-04,15,4784.066,5107.064,9891.13
2025-06-04,16,4503.22,5212.282,9715.502
2025-06-04,17,4613.284,5184.242,9797.526
2025-06-04,18,4907.05,5041.856,9948.906
2025-06-04,19,5069.53,5071.158,10140.688
2025-06-04,20,4987.198,4993.83,9981.028
2025-06-04,21,4977.3,5146.172,10123.472
2025-06-04,22,4913.502,5229.14,10142.642
2025-06-04,23,4834.304,5090.96,9925.264
2025-06-04,24,5003.478,5066.21,10069.688
2025-06-04,25,4985.854,5098.516,10084.37
2025-06-04,26,5360.046,5139.982,10500.028
2025-06-04,27,5281.798,5461.442,10743.24
2025-06-04,28,5378.61,5657.536,11036.146
2025-06-04,29,5355.456,5679.568,11035.024
2025-06-04,30,5367.176,5996.98,11364.156
2025-06-04,31,5282.79,5769.22,11052.01
2025-06-04,32,4978.282,5667.654,10645.936
2025-06-04,33,4871.994,5740.04,10612.034
2025-06-04,34,4706.444,5748.344,10454.788
2025-06-04,35,4425.49,6017.436,10442.926
2025-06-04,36,4167.684,6162.19,10329.874
2025-06-04,37,3966.484,6187.826,10154.31
2025-06-04,38,3719.454,6398.41,10117.864
2025-06-04,39,3621.304,6623.46,10244.764
2025-06-04,40,3292.84,6943.738,10236.578
2025-06-04,41,3165.096,7126.024,10291.12
2025-06-04,42,3075.232,7520.32,10595.552
2025-06-04,43,3026.45,7305.45,10331.9
2025-06-04,44,3223.602,7080.27,10303.872
2025-06-04,45,3441.93,6849.486,10291.416
2025-06-04,46,3515.97,6781.236,10297.206
2025-06-04,47,3359.562,7151.542,10511.104
2025-06-04,48,3434.758,7065.01,10499.768
2025-06-05,1,3407.328,6931.934,10339.262
2025-06-05,2,3354.146,6828.902,10183.048
2025-06-05,3,3470.788,7208.178,10678.966
2025-06-05,4,3528.542,7190.564,10719.106
2025-06-05,5,3430.854,6941.66,10372.514
2025-06-05,6,3393.832,7055.102,10448.934
2025-06-05,7,3352.856,7049.582,10402.438
2025-06-05,8,3330.29,6877.878,10208.168
2025-06-05,9,3379.144,6743.542,10122.686
2025-06-05,10,3148.406,6660.93,9809.336
2025-06-05,11,2993.144,6779.836,9772.98
2025-06-05,12,2992.636,6975.62,9968.256
2025-06-05,13,2936.308,7122.936,10059.244
2025-06-05,14,2898.026,7013.704,9911.73
2025-06-05,15,2792.794,6740.566,9533.36
2025-06-05,16,2778.556,6539.822,9318.378
2025-06-05,17,2917.776,6389.214,9306.99
2025-06-05,18,2980.52,6213.694,9194.214
2025-06-05,19,3063.36,6423.976,9487.336
2025-06-05,20,2968.802,6311.644,9280.446
2025-06-05,21,2860.922,6340.362,9201.284
2025-06-05,22,2788.046,6335.324,9123.37
2025-06-05,23,2504.504,6506.75,9011.254
2025-06-05,24,2493.116,6512.296,9005.412
2025-06-05,25,2529.08,6801.798,9330.878
2025-06-05,26,2553.586,7064.894,9618.48
2025-06-05,27,2582.15,7084.824,9666.974
2025-06-05,28,2407.814,6942.808,9350.622
2025-06-05,29,2412.404,6627.944,9040.348
2025-06-05,30,2331.552,5979.874,8311.426
2025-06-05,31,2233.914,5782.676,8016.59
2025-06-05,32,2362.208,5625.238,7987.446
2025-06-05,33,2427.362,5776.408,8203.77
2025-06-05,34,2275.572,5918.006,8193.578
2025-06-05,35,2441.268,5893.048,8334.316
2025-06-05,36,2352.67,5793.01,8145.68
2025-06-05,37,2506.798,5830.97,8337.768
2025-06-05,38,2415.784,5494.994,7910.778
2025-06-05,39,2188.602,4948.316,7136.918
2025-06-05,40,1857.39,4269.216,6126.606
2025-06-05,41,1623.834,4625.404,6249.238
2025-06-05,42,1540.652,4692.958,6233.61
2025-06-05,43,1456.464,4217.522,5673.986
2025-06-05,44,1459.998,3738.356,5198.354
2025-06-05,45,1447.318,3633.452,5080.77
2025-06-05,46,1505.866,3588.506,5094.372
2025-06-05,47,1546.622,3901.894,5448.516
2025-06-05,48,1536.72,4108.748,5645.468
2025-06-06,1,1510.608,4255.976,5766.584
2025-06-06,2,1421.378,4554.26,5975.638
2025-06-06,3,1308.344,5318.9,6627.244
2025-06-06,4,1350.856,5797.61,7148.466
2025-06-06,5,1230.868,6493.14,7724.008
2025-06-06,6,882.9,6673.738,7556.638
2025-06-06,7,867.158,7054.43,7921.588
2025-06-06,8,910.722,7099.592,8010.314
2025-06-06,9,873.436,6783.552,7656.988
2025-06-06,10,846.438,6496.654,7343.092
2025-06-06,11,746.466,5611.696,6358.162
2025-06-06,12,696.068,5595.862,6291.93
2025-06-06,13,657.132,5418.038,6075.17
2025-06-06,14,546.634,5008.888,5555.522
2025-06-06,15,557.336,4901.832,5459.168
2025-06-06,16,613.408,4749.686,5363.094
2025-06-06,17,594.144,4399.47,4993.614
2025-06-06,18,569.052,4566.17,5135.222
2025-06-06,19,641.784,4727.292,5369.076
2025-06-06,20,712.334,4586.284,5298.618
2025-06-06,21,691.19,4128.65,4819.84
2025-06-06,22,789.53,4056.402,4845.932
2025-06-06,23,962.422,3982.746,4945.168
2025-06-06,24,1249.392,4095.54,5344.932
2025-06-06,25,1447.996,4154.202,5602.198
2025-06-06,26,1640.396,4108.448,5748.844
2025-06-06,27,1667.506,3711.544,5379.05
2025-06-06,28,1790.49,3670.756,5461.246
2025-06-06,29,1736.764,3663.722,5400.486
2025-06-06,30,1805.764,3851.946,5657.71
2025-06-06,31,1912.718,3712.308,5625.026
2025-06-06,32,1987.652,3336.608,5324.26
2025-06-06,33,2105.174,3379.34,5484.514
2025-06-06,34,2222.122,2803.5,5025.622
2025-06-06,35,2189.334,2385.518,4574.852
2025-06-06,36,2172.036,2142.716,4314.752
2025-06-06,37,2267.366,2282.854,4550.22
2025-06-06,38,2203.918,2504.654,4708.572
2025-06-06,39,1913.13,2705.472,4618.602
2025-06-06,40,1570.728,2853.12,4423.848
2025-06-06,41,1210.346,2899.452,4109.798
2025-06-06,42,1015.796,2770.982,3786.778
2025-06-06,43,1032.72,2818.74,3851.46
2025-06-06,44,1009.89,3054.348,4064.238
2025-06-06,45,1014.03,3016.564,4030.594
2025-06-06,46,986.996,2628.206,3615.202
2025-06-06,47,1030.282,2852.316,3882.598
2025-06-06,48,966.596,2820.002,3786.598
2025-06-07,1,1053.536,2219.848,3273.384
2025-06-07,2,1009.8,2056.3,3066.1
2025-06-07,3,886.622,2292.008,3178.63
2025-06-07,4,861.648,2376.174,3237.822
2025-06-07,5,835.556,2248.392,3083.948
2025-06-07,6,720.374,2234.968,2955.342
2025-06-07,7,624.056,2246.268,2870.324
2025-06-07,8,524.52,2022.426,2546.946
2025-06-07,9,414.01,1670.746,2084.756
2025-06-07,10,383.414,1519.044,1902.458
2025-06-07,11,334.752,1387.236,1721.988
2025-06-07,12,253.792,1308.232,1562.024
2025-06-07,13,199.464,1235.698,1435.162
2025-06-07,14,166.73,1141.246,1307.976
2025-06-07,15,134.41,1260.202,1394.612
2025-06-07,16,133.846,1478.708,1612.554
2025-06-07,17,128.29,1424.318,1552.608
2025-06-07,18,155.944,1532.816,1688.76
2025-06-07,19,151.094,1661.666,1812.76
2025-06-07,20,185.654,1734.806,1920.46
2025-06-07,21,196.744,1806.624,2003.368
2025-06-07,22,237.636,1907.364,2145.0
2025-06-07,23,249.79,2112.47,2362.26
2025-06-07,24,339.922,2143.032,2482.954
2025-06-07,25,454.096,1810.702,2264.798
2025-06-07,26,528.758,1798.224,2326.982
2025-06-07,27,625.554,1753.25,2378.804
2025-06-07,28,678.36,1832.94,2511.3
2025-06-07,29,793.242,2123.756,2916.998
2025-06-07,30,989.012,2302.82,3291.832
2025-06-07,31,1123.472,2560.606,3684.078
2025-06-07,32,1267.428,2818.0,4085.428
2025-06-07,33,1341.714,3128.456,4470.17
2025-06-07,34,1574.104,3159.744,4733.848
2025-06-07,35,1857.71,3466.508,5324.218
2025-06-07,36,2114.446,3569.056,5683.502
2025-06-07,37,2201.622,3836.242,6037.864
2025-06-07,38,2239.468,3829.808,6069.276
2025-06-07,39,2311.332,3909.77,6221.102
2025-06-07,40,2463.338,3960.314,6423.652
2025-06-07,41,2326.712,3404.076,5730.788
2025-06-07,42,2337.854,2832.728,5170.582
2025-06-07,43,2317.928,2847.216,5165.144
2025-06-07,44,2250.606,2965.446,5216.052
2025-06-07,45,2186.708,3083.544,5270.252
2025-06-07,46,2008.862,3654.718,5663.58
2025-06-07,47,1997.82,3905.146,5902.966
2025-06-07,48,2213.57,4384.488,6598.058
2025-06-08,1,2500.662,5120.168,7620.83
2025-06-08,2,2417.504,5587.766,8005.27
2025-06-08,3,2432.574,6109.292,8541.866
2025-06-08,4,2555.884,6442.71,8998.594
2025-06-08,5,2579.398,6730.322,9309.72
2025-06-08,6,2509.196,7213.546,9722.742
2025-06-08,7,2840.644,7340.326,10180.97
2025-06-08,8,2834.65,7460.016,10294.666
2025-06-08,9,3020.528,7866.992,10887.52
2025-06-08,10,3028.742,7841.526,10870.268
2025-06-08,11,2612.39,7919.968,10532.358
2025-06-08,12,2269.844,7941.146,10210.99
2025-06-08,13,2080.87,7887.89,9968.76
2025-06-08,14,1879.554,8072.908,9952.462
2025-06-08,15,1639.17,8367.262,10006.432
2025-06-08,16,1507.402,8341.43,9848.832
2025-06-08,17,1388.722,8278.372,9667.094
2025-06-08,18,1324.966,8063.9,9388.866
2025-06-08,19,1099.23,7757.57,8856.8
2025-06-08,20,885.024,7340.762,8225.786
2025-06-08,21,878.152,7449.028,8327.18
2025-06-08,22,647.162,7528.632,8175.794
2025-06-08,23,657.768,7270.452,7928.22
2025-06-08,24,882.868,7063.086,7945.954
2025-06-08,25,998.954,6280.498,7279.452
2025-06-08,26,1152.428,5902.856,7055.284
2025-06-08,27,1382.898,5333.662,6716.56
2025-06-08,28,1462.782,5186.708,6649.49
2025-06-08,29,1790.454,4325.624,6116.078
2025-06-08,30,2123.964,3817.454,5941.418
2025-06-08,31,2318.878,3663.03,5981.908
2025-06-08,32,2160.722,4084.596,6245.318
2025-06-08,33,2136.286,3452.866,5589.152
2025-06-08,34,2426.608,3418.92,5845.528
2025-06-08,35,2645.158,3377.53,6022.688
2025-06-08,36,2698.11,3175.756,5873.866
2025-06-08,37,2782.438,2874.418,5656.856
2025-06-08,38,2915.702,2695.7,5611.402
2025-06-08,39,2972.106,3204.73,6176.836
2025-06-08,40,2888.208,3402.626,6290.834
2025-06-08,41,2750.442,3105.766,5856.208
2025-06-08,42,2730.128,3206.512,5936.64
2025-06-08,43,2685.604,2897.802,5583.406
2025-06-08,44,2727.336,2574.922,5302.258
2025-06-08,45,2693.752,2803.266,5497.018
2025-06-08,46,2602.484,2978.386,5580.87
2025-06-08,47,2639.722,2583.39,5223.112
2025-06-08,48,2948.038,2487.092,5435.13
2025-06-09,1,3350.272,2628.232,5978.504
2025-06-09,2,3266.67,2889.868,6156.538
2025-06-09,3,3209.018,3139.328,6348.346
2025-06-09,4,3074.044,3407.546,6481.59
2025-06-09,5,2857.426,3449.092,6306.518
2025-06-09,6,2891.874,3308.13,6200.004
2025-06-09,7,2846.394,3174.356,6020.75
2025-06-09,8,2846.73,3082.912,5929.642
2025-06-09,9,2779.542,3031.014,5810.556
2025-06-09,10,2729.224,2969.612,5698.836
2025-06-09,11,2445.496,2823.572,5269.068
2025-06-09,12,2319.746,2696.904,5016.65
2025-06-09,13,2429.112,2620.614,5049.726
2025-06-09,14,2298.446,2551.606,4850.052
2025-06-09,15,2198.372,2404.118,4602.49
2025-06-09,16,2070.498,2334.618,4405.116
2025-06-09,17,1915.036,2150.68,4065.716
2025-06-09,18,1930.124,1931.44,3861.564
2025-06-09,19,2022.094,1733.04,3755.134
2025-06-09,20,2000.786,1580.468,3581.254
2025-06-09,21,1935.464,1527.546,3463.01
2025-06-09,22,1925.118,1510.132,3435.25
2025-06-09,23,2029.602,1538.598,3568.2
2025-06-09,24,2206.666,1651.29,3857.956
2025-06-09,25,2144.654,1940.264,4084.918
2025-06-09,26,2097.698,1996.056,4093.754
2025-06-09,27,2140.966,1968.502,4109.468
2025-06-09,28,2271.282,1970.48,4241.762
2025-06-09,29,2393.756,2294.152,4687.908
2025-06-09,30,2522.9,2833.892,5356.792
2025-06-09,31,2521.766,3321.4,5843.166
2025-06-09,32,2516.35,3905.306,6421.656
2025-06-09,33,2819.224,4669.316,7488.54
2025-06-09,34,2891.158,5312.656,8203.814
2025-06-09,35,2709.932,5856.328,8566.26
2025-06-09,36,2536.092,6248.118,8784.21
2025-06-09,37,2361.354,6422.118,8783.472
2025-06-09,38,2224.37,6413.27,8637.64
2025-06-09,39,2204.52,6611.108,8815.628
2025-06-09,40,2232.202,6384.468,8616.67
2025-06-09,41,2152.992,5961.288,8114.28
2025-06-09,42,2202.84,6082.412,8285.252
2025-06-09,43,2322.206,6104.178,8426.384
2025-06-09,44,2241.914,6349.804,8591.718
2025-06-09,45,2195.32,7193.606,9388.926
2025-06-09,46,2259.378,8028.124,10287.502
2025-06-09,47,2254.04,8195.632,10449.672
2025-06-09,48,2276.674,8409.862,10686.536
2025-06-10,1,2325.066,8909.328,11234.394
2025-06-10,2,2433.886,9252.256,11686.142
2025-06-10,3,2297.222,9354.598,11651.82
2025-06-10,4,2296.684,9629.836,11926.52
2025-06-10,5,2293.134,9762.416,12055.55
2025-06-10,6,2043.056,9488.858,11531.914
2025-06-10,7,2088.246,9462.508,11550.754
2025-06-10,8,2537.288,9216.504,11753.792
2025-06-10,9,2891.014,9029.798,11920.812
2025-06-10,10,2869.036,8939.678,11808.714
2025-06-10,11,2793.152,8751.266,11544.418
2025-06-10,12,2731.746,8870.514,11602.26
2025-06-10,13,2512.684,8889.126,11401.81
2025-06-10,14,2609.49,8767.11,11376.6
2025-06-10,15,2633.392,8802.088,11435.48
2025-06-10,16,3327.036,8843.014,12170.05
2025-06-10,17,3704.2,9097.036,12801.236
2025-06-10,18,3614.636,9151.79,12766.426
2025-06-10,19,3453.384,9104.6,12557.984
2025-06-10,20,3206.738,8836.658,12043.396
2025-06-10,21,2995.456,8538.506,11533.962
2025-06-10,22,2640.35,8295.344,10935.694
2025-06-10,23,2543.522,7738.748,10282.27
2025-06-10,24,2308.688,7261.1,9569.788
2025-06-10,25,2109.95,6931.014,9040.964
2025-06-10,26,1862.292,6247.344,8109.636
2025-06-10,27,1643.652,5681.614,7325.266
2025-06-10,28,1573.152,5353.038,6926.19
2025-06-10,29,1452.288,5099.814,6552.102
2025-06-10,30,1380.096,4675.644,6055.74
2025-06-10,31,1223.186,4238.488,5461.674
2025-06-10,32,1177.41,3535.41,4712.82
2025-06-10,33,1124.886,3200.588,4325.474
2025-06-10,34,1083.744,2939.512,4023.256
2025-06-10,35,1062.672,2636.946,3699.618
2025-06-10,36,1039.528,2459.8,3499.328
2025-06-10,37,912.42,2260.606,3173.026
2025-06-10,38,750.542,1969.726,2720.268
2025-06-10,39,618.51,1618.366,2236.876
2025-06-10,40,491.372,1389.754,1881.126
2025-06-10,41,481.782,1245.876,1727.658
2025-06-10,42,435.0,1069.92,1504.92
2025-06-10,43,328.882,822.7,1151.582
2025-06-10,44,303.212,565.576,868.788
2025-06-10,45,325.302,420.99,746.292
2025-06-10,46,426.864,350.46,777.324
2025-06-10,47,445.32,308.228,753.548
2025-06-10,48,474.088,269.756,743.844
2025-06-11,1,536.386,235.288,771.674
2025-06-11,2,575.098,242.612,817.71
2025-06-11,3,647.85,227.528,875.378
2025-06-11,4,740.1,181.46,921.56
2025-06-11,5,865.186,204.556,1069.742
2025-06-11,6,796.802,231.74,1028.542
2025-06-11,7,779.236,238.046,1017.282
2025-06-11,8,770.428,231.75,1002.178
2025-06-11,9,640.318,261.486,901.804
2025-06-11,10,626.422,295.346,921.768
2025-06-11,11,686.86,332.85,1019.71
2025-06-11,12,804.808,419.28,1224.088
