Sett_Date,Sett_Period,Scottish Wind Output,England/Wales Wind Output,Total
2018-05-22,23,1591.368,2114.348,3705.716
2018-05-22,24,1550.096,2180.028,3730.124
2018-05-22,25,1529.68,2177.79,3707.47
2018-05-22,26,1443.792,2244.07,3687.862
2018-05-22,27,1320.184,2360.054,3680.238
2018-05-22,28,1184.064,2570.948,3755.012
2018-05-22,29,1053.48,2782.706,3836.186
2018-05-22,30,989.496,3013.85,4003.346
2018-05-22,31,944.046,3151.384,4095.43
2018-05-22,32,893.476,3269.64,4163.116
2018-05-22,33,908,3396.844,4304.844
2018-05-22,34,913.32,3475.476,4388.796
2018-05-22,35,888.112,3592.16,4480.272
2018-05-22,36,891.196,3720.708,4611.904
2018-05-22,37,903.182,3768.176,4671.358
2018-05-22,38,905.022,3743.896,4648.918
2018-05-22,39,865.294,3721.994,4587.288
2018-05-22,40,779.788,3573.574,4353.362
2018-05-22,41,738.852,3299.11,4037.962
2018-05-22,42,691.594,3258.444,3950.038
2018-05-22,43,713.692,3536.896,4250.588
2018-05-22,44,691.69,3524.94,4216.63
2018-05-22,45,609.756,3416.054,4025.81
2018-05-22,46,489.64,3456.796,3946.436
2018-05-22,47,421.672,3639.008,4060.68
2018-05-22,48,398.818,3790.354,4189.172
2018-05-23,1,378.344,3776.308,4154.652
2018-05-23,2,358.674,3725.842,4084.516
2018-05-23,3,324.008,3701.032,4025.04
2018-05-23,4,302.616,3576.814,3879.43
2018-05-23,5,267.61,3483.314,3750.924
2018-05-23,6,244.766,3370.078,3614.844
2018-05-23,7,212.876,3308.77,3521.646
2018-05-23,8,203.83,3268.766,3472.596
2018-05-23,9,204.712,3210.77,3415.482
2018-05-23,10,208.19,3114.538,3322.728
2018-05-23,11,219.918,3113.018,3332.936
2018-05-23,12,219.266,3149.942,3369.208
2018-05-23,13,217.12,3254.258,3471.378
2018-05-23,14,199.148,3179.698,3378.846
2018-05-23,15,193.66,3183.792,3377.452
2018-05-23,16,196.342,3157.304,3353.646
2018-05-23,17,181.124,3039.224,3220.348
2018-05-23,18,184.792,2773.888,2958.68
2018-05-23,19,174.996,2749.58,2924.576
2018-05-23,20,165.144,2650.938,2816.082
2018-05-23,21,165.034,2435.132,2600.166
2018-05-23,22,155.376,2248.062,2403.438
2018-05-23,23,141.264,2201.216,2342.48
2018-05-23,24,130.38,2267.47,2397.85
2018-05-23,25,127.03,2351.178,2478.208
2018-05-23,26,139.532,2409.342,2548.874
2018-05-23,27,158.42,2400.326,2558.746
2018-05-23,28,176.458,2451.522,2627.98
2018-05-23,29,201.504,2518.374,2719.878
2018-05-23,30,232.526,2651.822,2884.348
2018-05-23,31,258.348,2857.61,3115.958
2018-05-23,32,273.314,2924.506,3197.82
2018-05-23,33,294.572,3020.128,3314.7
2018-05-23,34,320.034,3072.824,3392.858
2018-05-23,35,346.94,3127.158,3474.098
2018-05-23,36,354.814,3191.302,3546.116
2018-05-23,37,366.39,3130.034,3496.424
2018-05-23,38,367.862,3125.864,3493.726
2018-05-23,39,362.122,3130.654,3492.776
2018-05-23,40,349.498,3065.894,3415.392
2018-05-23,41,343.702,2969.314,3313.016
2018-05-23,42,354.524,2978.16,3332.684
2018-05-23,43,385.44,3201.812,3587.252
2018-05-23,44,384.202,3371.602,3755.804
2018-05-23,45,391.766,3506.486,3898.252
2018-05-23,46,402.226,3428.98,3831.206
2018-05-23,47,411.272,3171.844,3583.116
2018-05-23,48,383.09,2961.252,3344.342
2018-05-24,1,365.002,2860.494,3225.496
2018-05-24,2,344.924,2846.48,3191.404
2018-05-24,3,333.026,2751.498,3084.524
2018-05-24,4,323.024,2719.168,3042.192
2018-05-24,5,308.268,2642.386,2950.654
2018-05-24,6,299.998,2539.334,2839.332
2018-05-24,7,284.902,2444.682,2729.584
2018-05-24,8,295.566,2325.742,2621.308
2018-05-24,9,317.044,2292.192,2609.236
2018-05-24,10,327.406,2134.892,2462.298
2018-05-24,11,317.758,2061.38,2379.138
2018-05-24,12,314.186,2027.03,2341.216
2018-05-24,13,311.818,2030.216,2342.034
2018-05-24,14,326.768,1980.99,2307.758
2018-05-24,15,293.324,1893.244,2186.568
2018-05-24,16,276.13,1872.446,2148.576
2018-05-24,17,269.77,1970.892,2240.662
2018-05-24,18,268.628,2046.124,2314.752
2018-05-24,19,276.928,1955.578,2232.506
2018-05-24,20,300.574,1730.584,2031.158
2018-05-24,21,292.402,1489.08,1781.482
2018-05-24,22,279.246,1360.922,1640.168
2018-05-24,23,285.126,1299.56,1584.686
2018-05-24,24,306.31,1341.42,1647.73
2018-05-24,25,322.164,1335.832,1657.996
2018-05-24,26,336.426,1283.936,1620.362
2018-05-24,27,352.764,1250.346,1603.11
2018-05-24,28,367.838,1328.62,1696.458
2018-05-24,29,403.972,1408.454,1812.426
2018-05-24,30,432.218,1303.274,1735.492
2018-05-24,31,440.866,1332.87,1773.736
2018-05-24,32,430.864,1454.44,1885.304
2018-05-24,33,410.11,1607.214,2017.324
2018-05-24,34,394.816,1746.736,2141.552
2018-05-24,35,377.856,1578.902,1956.758
2018-05-24,36,371.716,1564.608,1936.324
2018-05-24,37,421.024,1636.646,2057.67
2018-05-24,38,426.688,1636.632,2063.32
2018-05-24,39,389.94,1546.382,1936.322
2018-05-24,40,334.688,1483.448,1818.136
2018-05-24,41,331.59,1431.238,1762.828
2018-05-24,42,314.118,1529.934,1844.052
2018-05-24,43,338.928,1836.518,2175.446
2018-05-24,44,337.34,1886.45,2223.79
2018-05-24,45,312.786,1728.016,2040.802
2018-05-24,46,269.152,1710.328,1979.48
2018-05-24,47,248.26,1752.84,2001.1
2018-05-24,48,235.156,1696.18,1931.336
2018-05-25,1,211.004,1673.384,1884.388
2018-05-25,2,205.06,1532.034,1737.094
2018-05-25,3,180.12,1424.672,1604.792
2018-05-25,4,201.048,1352.774,1553.822
2018-05-25,5,228.594,1242.256,1470.85
2018-05-25,6,263.308,1267.3,1530.608
2018-05-25,7,298.49,1079.546,1378.036
2018-05-25,8,362.822,1082.124,1444.946
2018-05-25,9,435.512,1205.462,1640.974
2018-05-25,10,496.294,1406.524,1902.818
2018-05-25,11,545.784,1455.788,2001.572
2018-05-25,12,606.278,1521.206,2127.484
2018-05-25,13,613.624,1582.864,2196.488
2018-05-25,14,658.694,1563.224,2221.918
2018-05-25,15,671.858,1248.214,1920.072
2018-05-25,16,704.808,902.57,1607.378
2018-05-25,17,732.186,888.296,1620.482
2018-05-25,18,727.446,1012.282,1739.728
2018-05-25,19,723.814,897.696,1621.51
2018-05-25,20,781.612,871.936,1653.548
2018-05-25,21,877.592,953.466,1831.058
2018-05-25,22,1023.626,1118.002,2141.628
2018-05-25,23,1137.836,1176.698,2314.534
2018-05-25,24,1290.402,1236.182,2526.584
2018-05-25,25,1476.722,1262.09,2738.812
2018-05-25,26,1623.494,1495.742,3119.236
2018-05-25,27,1776.86,1405.594,3182.454
2018-05-25,28,1887.304,1212.06,3099.364
2018-05-25,29,1796.454,1265.998,3062.452
2018-05-25,30,1905.032,1188.788,3093.82
2018-05-25,31,1982.266,1355.906,3338.172
2018-05-25,32,1893.694,1436.19,3329.884
2018-05-25,33,1881.12,1512.658,3393.778
2018-05-25,34,1931.238,1547.502,3478.74
2018-05-25,35,1712.706,1739.824,3452.53
2018-05-25,36,1749.306,1600.374,3349.68
2018-05-25,37,1924.284,1609.512,3533.796
2018-05-25,38,1632.852,1785.512,3418.364
2018-05-25,39,1500.312,1708.478,3208.79
2018-05-25,40,1525.616,1545.028,3070.644
2018-05-25,41,1514.678,1352.936,2867.614
2018-05-25,42,1478.212,1480.95,2959.162
2018-05-25,43,1400.854,1794.56,3195.414
2018-05-25,44,1253.402,1826.488,3079.89
2018-05-25,45,1149.594,1579.834,2729.428
2018-05-25,46,1154.246,1329.348,2483.594
2018-05-25,47,1237.078,1221.612,2458.69
2018-05-25,48,1059.804,1259.278,2319.082
2018-05-26,1,1017.054,1244.982,2262.036
2018-05-26,2,832.302,1243.338,2075.64
2018-05-26,3,632.598,1366.338,1998.936
2018-05-26,4,536.39,1413.374,1949.764
2018-05-26,5,499.62,1313.184,1812.804
2018-05-26,6,471.416,1274.628,1746.044
2018-05-26,7,514.646,1226.174,1740.82
2018-05-26,8,725.04,1204.664,1929.704
2018-05-26,9,884.466,1407.514,2291.98
2018-05-26,10,870.348,1523.812,2394.16
2018-05-26,11,834.224,1596.83,2431.054
2018-05-26,12,858.466,1754.942,2613.408
2018-05-26,13,899.98,1923.78,2823.76
2018-05-26,14,828.454,1899.516,2727.97
2018-05-26,15,651.934,1971.746,2623.68
2018-05-26,16,722.772,2142.514,2865.286
2018-05-26,17,850.248,2374.572,3224.82
2018-05-26,18,731.27,2495.736,3227.006
2018-05-26,19,847.59,2487.53,3335.12
2018-05-26,20,885.524,2555.334,3440.858
2018-05-26,21,842.214,2687.626,3529.84
2018-05-26,22,962.438,2873.824,3836.262
2018-05-26,23,969.06,3075.118,4044.178
2018-05-26,24,929.224,3317.256,4246.48
2018-05-26,25,1032.306,3469.504,4501.81
2018-05-26,26,1079.994,3608.464,4688.458
2018-05-26,27,1076.524,3709.28,4785.804
2018-05-26,28,1123.71,3868.48,4992.19
2018-05-26,29,1249.248,3899.154,5148.402
2018-05-26,30,1239.8,4162.214,5402.014
2018-05-26,31,1286.964,4297.932,5584.896
2018-05-26,32,1281.266,4585.1,5866.366
2018-05-26,33,1413.644,4696.24,6109.884
2018-05-26,34,1949.508,4889.542,6839.05
2018-05-26,35,1941.742,5007.188,6948.93
2018-05-26,36,1879.974,5154.58,7034.554
2018-05-26,37,1798.83,5221.08,7019.91
2018-05-26,38,1672.886,5151.42,6824.306
2018-05-26,39,1774.27,5174.776,6949.046
2018-05-26,40,1739.018,4898.374,6637.392
2018-05-26,41,1765.93,4585.198,6351.128
2018-05-26,42,1850.058,4615.552,6465.61
2018-05-26,43,1882.166,4510.708,6392.874
2018-05-26,44,1870.792,4544.212,6415.004
2018-05-26,45,1912.316,4627.538,6539.854
2018-05-26,46,1962.412,4730.722,6693.134
2018-05-26,47,1933.836,4549.822,6483.658
2018-05-26,48,1837.216,4426.31,6263.526
2018-05-27,1,1676.848,4541.844,6218.692
2018-05-27,2,1417.194,4768.008,6185.202
2018-05-27,3,1228.346,5100.784,6329.13
2018-05-27,4,1198.924,5022.08,6221.004
2018-05-27,5,1334.604,4900.93,6235.534
2018-05-27,6,1472.04,4661.886,6133.926
2018-05-27,7,1675.572,4843.966,6519.538
2018-05-27,8,1578.35,5211.73,6790.08
2018-05-27,9,1750.616,5290.632,7041.248
2018-05-27,10,1883.602,5370.88,7254.482
2018-05-27,11,1926.928,5315.046,7241.974
2018-05-27,12,1962.998,5182.05,7145.048
2018-05-27,13,1876.91,5368.246,7245.156
2018-05-27,14,1802.122,5455.73,7257.852
2018-05-27,15,1673.22,5339.474,7012.694
2018-05-27,16,1554.94,5346.9,6901.84
2018-05-27,17,1557.792,5209.518,6767.31
2018-05-27,18,1560.84,4938.15,6498.99
2018-05-27,19,1544.948,4875.048,6419.996
2018-05-27,20,1529.178,4769.508,6298.686
2018-05-27,21,1623.654,4673.728,6297.382
2018-05-27,22,1685.27,4461.098,6146.368
2018-05-27,23,1675.686,4233.182,5908.868
2018-05-27,24,1775.27,4189.16,5964.43
2018-05-27,25,1925.342,4130.212,6055.554
2018-05-27,26,2015.07,4136.378,6151.448
2018-05-27,27,2128.772,4167.846,6296.618
2018-05-27,28,2178.52,4227.704,6406.224
2018-05-27,29,2247.228,4107.59,6354.818
2018-05-27,30,2219.31,4030.042,6249.352
2018-05-27,31,2191.526,4063.716,6255.242
2018-05-27,32,2118.504,4071.35,6189.854
2018-05-27,33,1929.23,3867.68,5796.91
2018-05-27,34,2012.71,3771.322,5784.032
2018-05-27,35,1910.638,3768.474,5679.112
2018-05-27,36,1755.154,4065.546,5820.7
2018-05-27,37,1555.636,4066.936,5622.572
2018-05-27,38,1427.614,3802.626,5230.24
2018-05-27,39,1398.314,3512.272,4910.586
2018-05-27,40,1421.306,3301.444,4722.75
2018-05-27,41,1431.754,2809.354,4241.108
2018-05-27,42,1380.708,2206.14,3586.848
2018-05-27,43,1377.906,2145.586,3523.492
2018-05-27,44,1392.058,1985.792,3377.85
2018-05-27,45,1317.852,2105.338,3423.19
2018-05-27,46,1181.362,2165.35,3346.712
2018-05-27,47,1152.264,2099.716,3251.98
2018-05-27,48,1060.002,1864.77,2924.772
2018-05-28,1,970.11,1572.472,2542.582
2018-05-28,2,871.582,1401.514,2273.096
2018-05-28,3,774.778,1304.844,2079.622
2018-05-28,4,685.66,1156.86,1842.52
2018-05-28,5,636.268,1108.048,1744.316
2018-05-28,6,580.814,1000.244,1581.058
2018-05-28,7,518.448,901.938,1420.386
2018-05-28,8,531.692,921.866,1453.558
2018-05-28,9,536.558,869.358,1405.916
2018-05-28,10,561.36,797.51,1358.87
2018-05-28,11,546.316,761.716,1308.032
2018-05-28,12,497.098,723.406,1220.504
2018-05-28,13,452.512,684.436,1136.948
2018-05-28,14,414.562,673.33,1087.892
2018-05-28,15,360.858,525.938,886.796
2018-05-28,16,299.556,459.76,759.316
2018-05-28,17,255.298,473.664,728.962
2018-05-28,18,215.084,513.618,728.702
2018-05-28,19,166.378,565.408,731.786
2018-05-28,20,173.592,579.942,753.534
2018-05-28,21,173.886,606.756,780.642
2018-05-28,22,160.376,621.636,782.012
2018-05-28,23,151.912,636.74,788.652
2018-05-28,24,155.592,613.408,769
2018-05-28,25,146.966,596.468,743.434
2018-05-28,26,144.084,501.992,646.076
2018-05-28,27,139.492,520.544,660.036
2018-05-28,28,175.342,574.082,749.424
2018-05-28,29,203.418,554.89,758.308
2018-05-28,30,239.54,554.696,794.236
2018-05-28,31,256.928,634.512,891.44
2018-05-28,32,271.178,678.754,949.932
2018-05-28,33,277.698,785.286,1062.984
2018-05-28,34,266.888,985.644,1252.532
2018-05-28,35,281.09,1143.134,1424.224
2018-05-28,36,289.684,1361.884,1651.568
2018-05-28,37,264.11,1593.28,1857.39
2018-05-28,38,269.54,1867.34,2136.88
2018-05-28,39,249.174,2022.824,2271.998
2018-05-28,40,233.66,2071.266,2304.926
2018-05-28,41,233.028,2211.246,2444.274
2018-05-28,42,248.712,2486.878,2735.59
2018-05-28,43,281.362,2432.59,2713.952
2018-05-28,44,302.168,2610.35,2912.518
2018-05-28,45,309.622,2853.726,3163.348
2018-05-28,46,276.018,2866.06,3142.078
2018-05-28,47,243.122,2835.16,3078.282
2018-05-28,48,185.394,2911.62,3097.014
2018-05-29,1,162.65,2919.354,3082.004
2018-05-29,2,164.878,2700.14,2865.018
2018-05-29,3,174.638,2554.014,2728.652
2018-05-29,4,185.966,2429.922,2615.888
2018-05-29,5,194.802,2740.302,2935.104
2018-05-29,6,207.562,2865.562,3073.124
2018-05-29,7,225.096,2575.464,2800.56
2018-05-29,8,263.13,2409.856,2672.986
2018-05-29,9,284.918,2485.762,2770.68
2018-05-29,10,297.838,2425.222,2723.06
2018-05-29,11,308.996,2507.026,2816.022
2018-05-29,12,332.296,2497.038,2829.334
2018-05-29,13,345.54,2579.62,2925.16
2018-05-29,14,327.608,3008.818,3336.426
2018-05-29,15,316.562,3281.79,3598.352
2018-05-29,16,333.066,3535.096,3868.162
2018-05-29,17,323.512,3710.816,4034.328
2018-05-29,18,328.47,3637.564,3966.034
2018-05-29,19,383.902,3599.468,3983.37
2018-05-29,20,491.358,3546.146,4037.504
2018-05-29,21,539.306,3304.852,3844.158
2018-05-29,22,563.214,3093.48,3656.694
2018-05-29,23,595.818,3197.578,3793.396
2018-05-29,24,642.532,3257.36,3899.892
2018-05-29,25,774.592,3373.242,4147.834
2018-05-29,26,814.588,3460.44,4275.028
2018-05-29,27,935.416,3381.768,4317.184
2018-05-29,28,1055.936,3231.252,4287.188
2018-05-29,29,1115.682,3067.702,4183.384
2018-05-29,30,1242.484,3197.626,4440.11
2018-05-29,31,1326.866,3579.852,4906.718
2018-05-29,32,1385.362,3872.39,5257.752
2018-05-29,33,1497.83,4061.284,5559.114
2018-05-29,34,1596.752,4223.792,5820.544
2018-05-29,35,1563.868,4369.518,5933.386
2018-05-29,36,1513.454,4435.41,5948.864
2018-05-29,37,1352.898,4749.14,6102.038
2018-05-29,38,1308.09,4830.372,6138.462
2018-05-29,39,1224.364,4699.766,5924.13
2018-05-29,40,1296.118,4781.388,6077.506
2018-05-29,41,1311.546,4858.368,6169.914
2018-05-29,42,1331.674,4561.472,5893.146
2018-05-29,43,1333.126,4266.492,5599.618
2018-05-29,44,1280.274,3959.168,5239.442
2018-05-29,45,1175.88,3630.056,4805.936
2018-05-29,46,1047.244,3314.8,4362.044
2018-05-29,47,992.686,2898.226,3890.912
2018-05-29,48,955.874,2468.028,3423.902
2018-05-30,1,836.118,2139.084,2975.202
2018-05-30,2,877.264,1950.214,2827.478
2018-05-30,3,865.94,1990.448,2856.388
2018-05-30,4,871.354,1837.234,2708.588
2018-05-30,5,827.478,1517.564,2345.042
2018-05-30,6,752.358,1317.61,2069.968
2018-05-30,7,765.652,1290.45,2056.102
2018-05-30,8,828.642,1366.718,2195.36
2018-05-30,9,872.264,1391.892,2264.156
2018-05-30,10,810.044,1389.812,2199.856
2018-05-30,11,741.078,1438.82,2179.898
2018-05-30,12,717.638,1418.146,2135.784
2018-05-30,13,633.62,1327.698,1961.318
2018-05-30,14,609.016,1062.854,1671.87
2018-05-30,15,538.786,895.914,1434.7
2018-05-30,16,516.15,754.494,1270.644
2018-05-30,17,565.47,766.814,1332.284
2018-05-30,18,533.282,723.896,1257.178
2018-05-30,19,609.866,666.794,1276.66
2018-05-30,20,655.044,570.568,1225.612
2018-05-30,21,706.12,472.348,1178.468
2018-05-30,22,710.988,408.842,1119.83
2018-05-30,23,815,327.986,1142.986
2018-05-30,24,881.894,277.068,1158.962
2018-05-30,25,928.212,264.788,1193
2018-05-30,26,958.252,240.712,1198.964
2018-05-30,27,927.748,229.756,1157.504
2018-05-30,28,878.072,233.738,1111.81
2018-05-30,29,868.342,256.61,1124.952
2018-05-30,30,894.202,286.85,1181.052
2018-05-30,31,902.284,311.184,1213.468
2018-05-30,32,860.698,350.962,1211.66
2018-05-30,33,791.214,338.514,1129.728
2018-05-30,34,797.464,295.994,1093.458
2018-05-30,35,731.06,232.842,963.902
2018-05-30,36,660.018,176.41,836.428
2018-05-30,37,564.662,149.448,714.11
2018-05-30,38,536.328,164.348,700.676
2018-05-30,39,476.722,160.084,636.806
2018-05-30,40,415.832,145.266,561.098
2018-05-30,41,433.122,173.628,606.75
2018-05-30,42,466.228,182.918,649.146
2018-05-30,43,552.764,247.666,800.43
2018-05-30,44,552.728,194.8,747.528
2018-05-30,45,561.592,168.238,729.83
2018-05-30,46,534.35,202.45,736.8
2018-05-30,47,477.758,241.07,718.828
2018-05-30,48,464.192,271.376,735.568
2018-05-31,1,411.71,322.878,734.588
2018-05-31,2,374.892,379.222,754.114
2018-05-31,3,324.882,402.94,727.822
2018-05-31,4,272.196,310.15,582.346
2018-05-31,5,283.532,293.702,577.234
2018-05-31,6,292.446,212.318,504.764
2018-05-31,7,253.394,112.054,365.448
2018-05-31,8,236.298,110.654,346.952
2018-05-31,9,218.82,204.444,423.264
2018-05-31,10,212.32,256.904,469.224
2018-05-31,11,216.86,228.596,445.456
2018-05-31,12,212.738,306.186,518.924
2018-05-31,13,194.986,383.222,578.208
2018-05-31,14,197.34,415.5,612.84
2018-05-31,15,205.834,476.318,682.152
2018-05-31,16,192.074,550.306,742.38
2018-05-31,17,185.732,646.516,832.248
2018-05-31,18,209.002,685.218,894.22
2018-05-31,19,220.44,785.136,1005.576
2018-05-31,20,179.118,660.194,839.312
2018-05-31,21,159.808,608.452,768.26
2018-05-31,22,152.128,555.462,707.59
2018-05-31,23,145.988,543.448,689.436
2018-05-31,24,135.366,631.882,767.248
2018-05-31,25,118.492,705.348,823.84
2018-05-31,26,126.68,604.476,731.156
2018-05-31,27,126.478,553.326,679.804
2018-05-31,28,128.542,444.874,573.416
2018-05-31,29,136.89,379.886,516.776
2018-05-31,30,134.528,395.45,529.978
2018-05-31,31,129.722,374.282,504.004
2018-05-31,32,101.66,346.528,448.188
2018-05-31,33,107.278,326.406,433.684
2018-05-31,34,118.346,331.552,449.898
2018-05-31,35,136.828,345.336,482.164
2018-05-31,36,123.556,427.004,550.56
2018-05-31,37,119.884,431.25,551.134
2018-05-31,38,115.892,327.616,443.508
2018-05-31,39,113.034,299.162,412.196
2018-05-31,40,115.908,265.318,381.226
2018-05-31,41,86.286,287.74,374.026
2018-05-31,42,80.388,255.754,336.142
2018-05-31,43,87.398,214.502,301.9
2018-05-31,44,84.022,191.784,275.806
2018-05-31,45,88.714,159.56,248.274
2018-05-31,46,99.236,136.336,235.572
2018-05-31,47,91.154,148.496,239.65
2018-05-31,48,83.602,151.206,234.808
2018-06-01,1,76.548,149.26,225.808
2018-06-01,2,69.032,160.1,229.132
2018-06-01,3,74.762,201.45,276.212
2018-06-01,4,80.886,244.736,325.622
2018-06-01,5,65.522,253.622,319.144
2018-06-01,6,52.944,223.492,276.436
2018-06-01,7,50.852,207.626,258.478
2018-06-01,8,51.474,191.398,242.872
2018-06-01,9,52.8,171.878,224.678
2018-06-01,10,56.544,185.786,242.33
2018-06-01,11,51.046,188.194,239.24
2018-06-01,12,50.332,141.034,191.366
2018-06-01,13,49.866,115.254,165.12
2018-06-01,14,50.306,119.802,170.108
2018-06-01,15,43.568,81.534,125.102
2018-06-01,16,35.262,45.01,80.272
2018-06-01,17,39.994,43.166,83.16
2018-06-01,18,38.63,34.69,73.32
2018-06-01,19,32.964,36.522,69.486
2018-06-01,20,30.868,55.36,86.228
2018-06-01,21,33.348,57.614,90.962
2018-06-01,22,33.408,50.748,84.156
2018-06-01,23,36.476,65.398,101.874
2018-06-01,24,40.864,74.526,115.39
2018-06-01,25,50.954,91.406,142.36
2018-06-01,26,63.14,74.494,137.634
2018-06-01,27,96.056,70.004,166.06
2018-06-01,28,123.244,95.714,218.958
2018-06-01,29,137.638,111.91,249.548
2018-06-01,30,153.586,136.708,290.294
2018-06-01,31,176.114,164.54,340.654
2018-06-01,32,170.77,213.904,384.674
2018-06-01,33,197.5,280.954,478.454
2018-06-01,34,196.428,355.99,552.418
2018-06-01,35,171.622,410.902,582.524
2018-06-01,36,153.756,442.784,596.54
2018-06-01,37,120.908,445.692,566.6
2018-06-01,38,121.06,388.728,509.788
2018-06-01,39,92.318,433.1,525.418
2018-06-01,40,66.558,462.674,529.232
2018-06-01,41,55.176,458.956,514.132
2018-06-01,42,57.772,478.734,536.506
2018-06-01,43,57.794,507.538,565.332
2018-06-01,44,42.976,516.42,559.396
2018-06-01,45,32.79,521.392,554.182
2018-06-01,46,33.744,544.354,578.098
2018-06-01,47,32.826,566.604,599.43
2018-06-01,48,33.318,622.64,655.958
2018-06-02,1,33.89,629.788,663.678
2018-06-02,2,31.25,671.396,702.646
2018-06-02,3,34.814,711.602,746.416
2018-06-02,4,36.494,694.574,731.068
2018-06-02,5,35.474,646.582,682.056
2018-06-02,6,34.44,604.502,638.942
2018-06-02,7,36.328,499.996,536.324
2018-06-02,8,37.578,480.682,518.26
2018-06-02,9,33.502,432.478,465.98
2018-06-02,10,28.188,404.886,433.074
2018-06-02,11,27.162,436.29,463.452
2018-06-02,12,26.624,375.234,401.858
2018-06-02,13,27.044,452.86,479.904
2018-06-02,14,28.108,481.574,509.682
2018-06-02,15,26.662,573.564,600.226
2018-06-02,16,25.94,626.798,652.738
2018-06-02,17,26.1,519.36,545.46
2018-06-02,18,26.132,394.318,420.45
2018-06-02,19,26.868,373.592,400.46
2018-06-02,20,26.43,391.204,417.634
2018-06-02,21,26.858,456.128,482.986
2018-06-02,22,27.69,576.52,604.21
2018-06-02,23,31.458,624.696,656.154
2018-06-02,24,34.014,598.224,632.238
2018-06-02,25,38.472,527.45,565.922
2018-06-02,26,51.208,467.374,518.582
2018-06-02,27,71.412,507.078,578.49
2018-06-02,28,82.346,466.038,548.384
2018-06-02,29,83.594,464.294,547.888
2018-06-02,30,78.042,449.54,527.582
2018-06-02,31,65.958,450.646,516.604
2018-06-02,32,89.348,505.1,594.448
2018-06-02,33,82.79,525.432,608.222
2018-06-02,34,87.026,533.952,620.978
2018-06-02,35,79.624,529.622,609.246
2018-06-02,36,63.878,541.27,605.148
2018-06-02,37,43.746,622.774,666.52
2018-06-02,38,39.818,557.716,597.534
2018-06-02,39,40.924,532.39,573.314
2018-06-02,40,29.226,461.868,491.094
2018-06-02,41,27.176,389.28,416.456
2018-06-02,42,29.024,352.408,381.432
2018-06-02,43,41.802,378.478,420.28
2018-06-02,44,53.208,335.69,388.898
2018-06-02,45,58.01,273.97,331.98
2018-06-02,46,51.418,208.054,259.472
2018-06-02,47,47.306,168.038,215.344
2018-06-02,48,43.304,157.218,200.522
2018-06-03,1,34.552,160.28,194.832
2018-06-03,2,37.96,182.784,220.744
2018-06-03,3,34.908,170.888,205.796
2018-06-03,4,33.448,123.47,156.918
2018-06-03,5,32.564,135.372,167.936
2018-06-03,6,34.902,156.706,191.608
2018-06-03,7,37.19,208.226,245.416
2018-06-03,8,39.07,226.02,265.09
2018-06-03,9,39.552,201.568,241.12
2018-06-03,10,39.88,161.358,201.238
2018-06-03,11,41.234,134.272,175.506
2018-06-03,12,38.272,97.572,135.844
2018-06-03,13,39.422,81.81,121.232
2018-06-03,14,37.624,60.024,97.648
2018-06-03,15,34.666,51.092,85.758
2018-06-03,16,33.558,27.066,60.624
2018-06-03,17,33.404,24.806,58.21
2018-06-03,18,32.414,26.106,58.52
2018-06-03,19,32.064,20.618,52.682
2018-06-03,20,33.598,14.496,48.094
2018-06-03,21,35.52,12.634,48.154
2018-06-03,22,37.796,12.736,50.532
2018-06-03,23,40.392,12.504,52.896
2018-06-03,24,39.428,12.406,51.834
2018-06-03,25,40.162,15.824,55.986
2018-06-03,26,46.138,24.08,70.218
2018-06-03,27,52.722,33.584,86.306
2018-06-03,28,59.324,49.624,108.948
2018-06-03,29,71.596,54.518,126.114
2018-06-03,30,84.948,70.57,155.518
2018-06-03,31,89.67,87.35,177.02
2018-06-03,32,91.096,127.546,218.642
2018-06-03,33,94.276,193.2,287.476
2018-06-03,34,92.232,294.892,387.124
2018-06-03,35,87.652,335.486,423.138
2018-06-03,36,93.17,325.308,418.478
2018-06-03,37,97.318,287.854,385.172
2018-06-03,38,84.71,265.728,350.438
2018-06-03,39,86.296,272.366,358.662
2018-06-03,40,81.008,289.484,370.492
2018-06-03,41,75.582,282.45,358.032
2018-06-03,42,75.294,365.414,440.708
2018-06-03,43,79.446,348.5,427.946
2018-06-03,44,69.836,295.52,365.356
2018-06-03,45,62.504,254.57,317.074
2018-06-03,46,68.628,234.914,303.542
2018-06-03,47,60.07,273.584,333.654
2018-06-03,48,56.54,322.068,378.608
2018-06-04,1,54.284,332.472,386.756
2018-06-04,2,55.118,365.592,420.71
2018-06-04,3,59.704,421.348,481.052
2018-06-04,4,58.422,461.978,520.4
2018-06-04,5,58.632,498.522,557.154
2018-06-04,6,61.508,568.31,629.818
2018-06-04,7,57.52,551.87,609.39
2018-06-04,8,55.044,522.268,577.312
2018-06-04,9,54.26,593.362,647.622
2018-06-04,10,56.82,704.626,761.446
2018-06-04,11,63.444,738.554,801.998
2018-06-04,12,63.87,736.136,800.006
2018-06-04,13,61.758,634.102,695.86
2018-06-04,14,56.632,475.546,532.178
2018-06-04,15,56.058,473.102,529.16
2018-06-04,16,59.192,501.72,560.912
2018-06-04,17,59.048,597.806,656.854
2018-06-04,18,58.87,717.48,776.35
2018-06-04,19,62.244,810.632,872.876
2018-06-04,20,69.32,878.054,947.374
2018-06-04,21,70.458,799.786,870.244
2018-06-04,22,78.58,876.862,955.442
