Date,Settlement_Period,Generator_Name,Generator_Full_Name,BOA_Volume
2023-11-08,33,SGRWO-6,Seagreen 6,-328.084
2023-11-08,33,TMNCW-1,Tom Nan Clach,-5.2
2023-11-08,33,TULWW-1,Tullo,-1.466
2023-11-08,33,TULWW-2,Tullo Ext,-8.842
2023-11-08,33,TWSHW-1,Twentyshilling Hill,-28
2023-11-08,33,WDRGW-1,Windy Rig,-10.416
2023-11-08,33,WHIHW-1,Whiteside Hill,-27
2023-11-08,33,WISTW-2,Brockloch Rig,-52
2023-11-08,34,AKGLW-3,Aikengall 3,-54
2023-11-08,34,BDCHW-1,Bad A Cheo,-10
2023-11-08,34,BLLA-2,Black Law Ext 1,-10.4
2023-11-08,34,BRDUW-1,Braes of Doune,-38
2023-11-08,34,BTUIW-3,Beinn an Tuirc Phase 3,-23.466
2023-11-08,34,CAIRW-2,Cairn Uish 2 (Rothes 2),-9.374
2023-11-08,34,CGTHW-1,Corriegarth,-69
2023-11-08,34,CLDRW-1,Clashindarroch,-5.75
2023-11-08,34,CRGHW-1,Carraig Gheal,-24
2023-11-08,34,CRYRW-2,Crystal Rig 2,-94
2023-11-08,34,CRYRW-3,Crystal Rig 3,-9.25
2023-11-08,34,DALQW-1,Dalquhandy,-13.05
2023-11-08,34,DOREW-1,Dorenell 1,-20.25
2023-11-08,34,DOREW-2,Dorenell 2,-44.726
2023-11-08,34,FAARW-1,Farr 1,-29.134
2023-11-08,34,FAARW-2,Farr 2,-27.6
2023-11-08,34,GLWSW-1,Galawhistle,-6.494
2023-11-08,34,GNAPW-1,Glen App,-11.2
2023-11-08,34,GORDW-2,Gordonbush Ext,-11.366
2023-11-08,34,GRGRW-1,Greengairs East,-25
2023-11-08,34,KENNW-1,Kennoxhead Phase 1,-44.946
2023-11-08,34,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-178
2023-11-08,34,KPMRW-1,Kype Muir,-53.266
2023-11-08,34,LCLTW-1,Lochluichart,-21.044
2023-11-08,34,MDHLW-1,Mid Hill,-29.5
2023-11-08,34,MIDMW-1,Middle Muir,-8.29
2023-11-08,34,MOWEO-1,Moray Firth Eastern 1,-102.184
2023-11-08,34,MOYEW-1,Moy,-8.102
2023-11-08,34,SGRWO-1,Seagreen 1,-257.05
2023-11-08,34,SGRWO-2,Seagreen 2,-66.016
2023-11-08,34,SGRWO-3,Seagreen 3,-85.016
2023-11-08,34,SGRWO-4,Seagreen 4,-54.034
2023-11-08,34,SGRWO-5,Seagreen 5,-66.016
2023-11-08,34,SGRWO-6,Seagreen 6,-333.066
2023-11-08,34,TWSHW-1,Twentyshilling Hill,-20.066
2023-11-08,34,WHIHW-1,Whiteside Hill,-22.158
2023-11-08,34,WISTW-2,Brockloch Rig,-10.82
2023-11-08,35,AKGLW-3,Aikengall 3,-53
2023-11-08,35,BDCHW-1,Bad A Cheo,-10
2023-11-08,35,BRDUW-1,Braes of Doune,-36
2023-11-08,35,CGTHW-1,Corriegarth,-69
2023-11-08,35,CRGHW-1,Carraig Gheal,-21.5
2023-11-08,35,CRYRW-2,Crystal Rig 2,-94
2023-11-08,35,CRYRW-3,Crystal Rig 3,-5
2023-11-08,35,GRGRW-1,Greengairs East,-23.5
2023-11-08,35,KENNW-1,Kennoxhead Phase 1,-36.5
2023-11-08,35,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-178
2023-11-08,35,KPMRW-1,Kype Muir,-28.5
2023-11-08,35,MDHLW-1,Mid Hill,-31
2023-11-08,35,MOWEO-1,Moray Firth Eastern 1,-233
2023-11-08,35,SGRWO-1,Seagreen 1,-260.034
2023-11-08,35,SGRWO-2,Seagreen 2,-67.016
2023-11-08,35,SGRWO-3,Seagreen 3,-86.016
2023-11-08,35,SGRWO-4,Seagreen 4,-56.016
2023-11-08,35,SGRWO-5,Seagreen 5,-67.016
2023-11-08,35,SGRWO-6,Seagreen 6,-337.216
2023-11-08,35,WHIHW-1,Whiteside Hill,-24.634
2023-11-08,36,AKGLW-3,Aikengall 3,-52.5
2023-11-08,36,BDCHW-1,Bad A Cheo,-9.916
2023-11-08,36,BRDUW-1,Braes of Doune,-33
2023-11-08,36,CGTHW-1,Corriegarth,-68.5
2023-11-08,36,CRGHW-1,Carraig Gheal,-25
2023-11-08,36,CRYRW-2,Crystal Rig 2,-94
2023-11-08,36,CRYRW-3,Crystal Rig 3,-5
2023-11-08,36,GRGRW-1,Greengairs East,-5.75
2023-11-08,36,KENNW-1,Kennoxhead Phase 1,-33.5
2023-11-08,36,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-159
2023-11-08,36,KPMRW-1,Kype Muir,-20.5
2023-11-08,36,MDHLW-1,Mid Hill,-29.5
2023-11-08,36,MOWEO-1,Moray Firth Eastern 1,-233
2023-11-08,36,SGRWO-1,Seagreen 1,-262.034
2023-11-08,36,SGRWO-2,Seagreen 2,-68
2023-11-08,36,SGRWO-3,Seagreen 3,-87.016
2023-11-08,36,SGRWO-4,Seagreen 4,-56.016
2023-11-08,36,SGRWO-5,Seagreen 5,-68
2023-11-08,36,SGRWO-6,Seagreen 6,-349.034
2023-11-08,36,WHIHW-1,Whiteside Hill,-2.524
2023-11-08,37,AKGLW-3,Aikengall 3,-39.316
2023-11-08,37,BDCHW-1,Bad A Cheo,-0.084
2023-11-08,37,BRDUW-1,Braes of Doune,-29
2023-11-08,37,CGTHW-1,Corriegarth,-68
2023-11-08,37,CRGHW-1,Carraig Gheal,-33
2023-11-08,37,CRYRW-2,Crystal Rig 2,-94
2023-11-08,37,CRYRW-3,Crystal Rig 3,-6.5
2023-11-08,37,KENNW-1,Kennoxhead Phase 1,-23.392
2023-11-08,37,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-90
2023-11-08,37,KPMRW-1,Kype Muir,-15.5
2023-11-08,37,MDHLW-1,Mid Hill,-10.926
2023-11-08,37,MOWEO-1,Moray Firth Eastern 1,-233
2023-11-08,37,SGRWO-1,Seagreen 1,-263.016
2023-11-08,37,SGRWO-2,Seagreen 2,-68
2023-11-08,37,SGRWO-3,Seagreen 3,-87.016
2023-11-08,37,SGRWO-4,Seagreen 4,-57
2023-11-08,37,SGRWO-5,Seagreen 5,-68
2023-11-08,37,SGRWO-6,Seagreen 6,-351.016
2023-11-08,38,BRDUW-1,Braes of Doune,-25.5
2023-11-08,38,CGTHW-1,Corriegarth,-68
2023-11-08,38,CRGHW-1,Carraig Gheal,-22.51
2023-11-08,38,CRYRW-2,Crystal Rig 2,-94
2023-11-08,38,CRYRW-3,Crystal Rig 3,-5.5
2023-11-08,38,KLGLW-1,Kilgallioch (Arecleoch Phase 2),-76.534
2023-11-08,38,KPMRW-1,Kype Muir,-8.5
2023-11-08,38,MOWEO-1,Moray Firth Eastern 1,-233
2023-11-08,38,SGRWO-1,Seagreen 1,-263.984
2023-11-08,38,SGRWO-2,Seagreen 2,-68
2023-11-08,38,SGRWO-3,Seagreen 3,-87.984
2023-11-08,38,SGRWO-4,Seagreen 4,-57
2023-11-08,38,SGRWO-5,Seagreen 5,-68
2023-11-08,38,SGRWO-6,Seagreen 6,-352.1
2023-11-08,39,BRDUW-1,Braes of Doune,-19.682
2023-11-08,39,CGTHW-1,Corriegarth,-68.5
2023-11-08,39,CRYRW-2,Crystal Rig 2,-86.5
2023-11-08,39,CRYRW-3,Crystal Rig 3,-4
2023-11-08,39,KPMRW-1,Kype Muir,-4
2023-11-08,39,MOWEO-1,Moray Firth Eastern 1,-228
2023-11-08,39,SGRWO-1,Seagreen 1,-264.95
2023-11-08,39,SGRWO-2,Seagreen 2,-67.984
2023-11-08,39,SGRWO-3,Seagreen 3,-87.984
2023-11-08,39,SGRWO-4,Seagreen 4,-57.984
2023-11-08,39,SGRWO-5,Seagreen 5,-67.984
2023-11-08,39,SGRWO-6,Seagreen 6,-357.984
2023-11-08,40,BTUIW-3,Beinn an Tuirc Phase 3,-12.666
2023-11-08,40,CGTHW-1,Corriegarth,-69
2023-11-08,40,CRYRW-2,Crystal Rig 2,-71
2023-11-08,40,CRYRW-3,Crystal Rig 3,-2.5
2023-11-08,40,DOREW-2,Dorenell 2,-13.596
2023-11-08,40,GORDW-2,Gordonbush Ext,-5.234
2023-11-08,40,KENNW-1,Kennoxhead Phase 1,-9.96
2023-11-08,40,MIDMW-1,Middle Muir,-3.656
2023-11-08,40,MOWEO-1,Moray Firth Eastern 1,-213.6
2023-11-08,40,SGRWO-1,Seagreen 1,-261.95
2023-11-08,40,SGRWO-2,Seagreen 2,-67.984
2023-11-08,40,SGRWO-3,Seagreen 3,-86.984
2023-11-08,40,SGRWO-4,Seagreen 4,-56.966
2023-11-08,40,SGRWO-5,Seagreen 5,-67.984
2023-11-08,40,SGRWO-6,Seagreen 6,-357.95
2023-11-08,41,BTUIW-3,Beinn an Tuirc Phase 3,-27.134
2023-11-08,41,CGTHW-1,Corriegarth,-69
2023-11-08,41,CRYRW-2,Crystal Rig 2,-67
2023-11-08,41,CRYRW-3,Crystal Rig 3,-1.5
2023-11-08,41,DOREW-2,Dorenell 2,-44.696
2023-11-08,41,GORDW-2,Gordonbush Ext,-15.966
2023-11-08,41,KENNW-1,Kennoxhead Phase 1,-16.23
2023-11-08,41,MIDMW-1,Middle Muir,-10.734
2023-11-08,41,MOWEO-1,Moray Firth Eastern 1,-1.1
2023-11-08,41,SGRWO-1,Seagreen 1,-258.616
2023-11-08,41,SGRWO-2,Seagreen 2,-67.984
2023-11-08,41,SGRWO-3,Seagreen 3,-85.966
2023-11-08,41,SGRWO-4,Seagreen 4,-54.966
2023-11-08,41,SGRWO-5,Seagreen 5,-65.3
2023-11-08,41,SGRWO-6,Seagreen 6,-354.884
2023-11-08,42,CGTHW-1,Corriegarth,-69
2023-11-08,42,CRYRW-2,Crystal Rig 2,-75.5
2023-11-08,42,CRYRW-3,Crystal Rig 3,-2.5
2023-11-08,42,GORDW-2,Gordonbush Ext,-13.984
2023-11-08,42,SGRWO-1,Seagreen 1,-159.616
2023-11-08,42,SGRWO-2,Seagreen 2,-66.984
2023-11-08,42,SGRWO-3,Seagreen 3,-85.984
2023-11-08,42,SGRWO-4,Seagreen 4,-89.966
2023-11-08,42,SGRWO-5,Seagreen 5,-37.1
2023-11-08,42,SGRWO-6,Seagreen 6,-354.916
2023-11-08,43,CGTHW-1,Corriegarth,-69
2023-11-08,43,CRYRW-2,Crystal Rig 2,-83.5
2023-11-08,43,CRYRW-3,Crystal Rig 3,-3
2023-11-08,43,GORDW-2,Gordonbush Ext,-11.016
2023-11-08,43,SGRWO-1,Seagreen 1,-141.722
2023-11-08,43,SGRWO-2,Seagreen 2,-66.966
2023-11-08,43,SGRWO-3,Seagreen 3,-85.966
2023-11-08,43,SGRWO-4,Seagreen 4,-76.966
2023-11-08,43,SGRWO-5,Seagreen 5,-50.966
2023-11-08,43,SGRWO-6,Seagreen 6,-353.884
2023-11-08,44,BABAW-1,Baillie,-1.834
2023-11-08,44,CGTHW-1,Corriegarth,-69
2023-11-08,44,CRYRW-2,Crystal Rig 2,-90
2023-11-08,44,CRYRW-3,Crystal Rig 3,-3.5
2023-11-08,44,DOREW-1,Dorenell 1,-3.714
2023-11-08,44,DOREW-2,Dorenell 2,-9.068
2023-11-08,44,GORDW-2,Gordonbush Ext,-12
2023-11-08,44,SGRWO-1,Seagreen 1,-92.866
2023-11-08,44,SGRWO-2,Seagreen 2,-64.966
2023-11-08,44,SGRWO-3,Seagreen 3,-83.95
2023-11-08,44,SGRWO-4,Seagreen 4,-74.934
2023-11-08,44,SGRWO-5,Seagreen 5,-48.966
2023-11-08,44,SGRWO-6,Seagreen 6,-346.816
2023-11-08,45,BABAW-1,Baillie,-16
2023-11-08,45,CGTHW-1,Corriegarth,-69
2023-11-08,45,CRYRW-2,Crystal Rig 2,-39.5
2023-11-08,45,CRYRW-3,Crystal Rig 3,-1
2023-11-08,45,DOREW-1,Dorenell 1,-44
2023-11-08,45,DOREW-2,Dorenell 2,-39.5
2023-11-08,45,GORDW-2,Gordonbush Ext,-11.016
2023-11-08,45,SGRWO-1,Seagreen 1,-81.766
2023-11-08,45,SGRWO-2,Seagreen 2,-61.95
2023-11-08,45,SGRWO-3,Seagreen 3,-79.934
2023-11-08,45,SGRWO-4,Seagreen 4,-69.9
2023-11-08,45,SGRWO-5,Seagreen 5,-45.95
2023-11-08,45,SGRWO-6,Seagreen 6,-330.684
2023-11-08,46,BABAW-1,Baillie,-19
2023-11-08,46,CGTHW-1,Corriegarth,-69
2023-11-08,46,CRYRW-2,Crystal Rig 2,-40.5
2023-11-08,46,CRYRW-3,Crystal Rig 3,-1
2023-11-08,46,DOREW-1,Dorenell 1,-36.5
2023-11-08,46,DOREW-2,Dorenell 2,-30.5
2023-11-08,46,GORDW-2,Gordonbush Ext,-12.016
2023-11-08,46,SGRWO-1,Seagreen 1,-67.666
2023-11-08,46,SGRWO-2,Seagreen 2,-58.066
2023-11-08,46,SGRWO-3,Seagreen 3,-75.884
2023-11-08,46,SGRWO-4,Seagreen 4,-63.866
2023-11-08,46,SGRWO-5,Seagreen 5,-42.9
2023-11-08,46,SGRWO-6,Seagreen 6,-311.55
2023-11-08,47,BABAW-1,Baillie,-22
2023-11-08,47,CGTHW-1,Corriegarth,-69
2023-11-08,47,CRYRW-2,Crystal Rig 2,-41.5
2023-11-08,47,CRYRW-3,Crystal Rig 3,-1.5
2023-11-08,47,DOREW-1,Dorenell 1,-37
2023-11-08,47,DOREW-2,Dorenell 2,-27.5
2023-11-08,47,GORDW-2,Gordonbush Ext,-12.034
2023-11-08,47,SGRWO-1,Seagreen 1,-47.566
2023-11-08,47,SGRWO-2,Seagreen 2,-0.05
2023-11-08,47,SGRWO-3,Seagreen 3,-68.85
2023-11-08,47,SGRWO-4,Seagreen 4,-55.834
2023-11-08,47,SGRWO-5,Seagreen 5,-36.9
2023-11-08,47,SGRWO-6,Seagreen 6,-284.4
2023-11-08,48,BABAW-1,Baillie,-23
2023-11-08,48,BRYBW-1,Berry Burn,-10
2023-11-08,48,CGTHW-1,Corriegarth,-69
2023-11-08,48,CRYRW-2,Crystal Rig 2,-43
2023-11-08,48,CRYRW-3,Crystal Rig 3,-2
2023-11-08,48,DOREW-1,Dorenell 1,-45
2023-11-08,48,DOREW-2,Dorenell 2,-30.5
2023-11-08,48,GORDW-2,Gordonbush Ext,-14.05
2023-11-08,48,SGRWO-1,Seagreen 1,-51
2023-11-08,48,SGRWO-3,Seagreen 3,-61.9
2023-11-08,48,SGRWO-4,Seagreen 4,-47.866
2023-11-08,48,SGRWO-5,Seagreen 5,-31.916
2023-11-08,48,SGRWO-6,Seagreen 6,-256.55
2023-11-09,1,BABAW-1,Baillie,-24
2023-11-09,1,BRYBW-1,Berry Burn,-19
2023-11-09,1,CGTHW-1,Corriegarth,-69
2023-11-09,1,CRYRW-2,Crystal Rig 2,-30.5
2023-11-09,1,CRYRW-3,Crystal Rig 3,-1.5
2023-11-09,1,DOREW-1,Dorenell 1,-51.5
2023-11-09,1,DOREW-2,Dorenell 2,-34
2023-11-09,1,GORDW-2,Gordonbush Ext,-17.05
2023-11-09,1,SGRWO-1,Seagreen 1,-27.666
2023-11-09,1,SGRWO-3,Seagreen 3,-55.9
2023-11-09,1,SGRWO-4,Seagreen 4,-46.9
2023-11-09,1,SGRWO-5,Seagreen 5,-27.934
2023-11-09,1,SGRWO-6,Seagreen 6,-233.634
2023-11-09,2,BABAW-1,Baillie,-25
2023-11-09,2,BRYBW-1,Berry Burn,-17.984
2023-11-09,2,CGTHW-1,Corriegarth,-68.5
2023-11-09,2,CRYRW-2,Crystal Rig 2,-31.5
2023-11-09,2,CRYRW-3,Crystal Rig 3,-2
2023-11-09,2,DOREW-1,Dorenell 1,-56
2023-11-09,2,DOREW-2,Dorenell 2,-38
2023-11-09,2,GORDW-2,Gordonbush Ext,-20.034
2023-11-09,2,SGRWO-3,Seagreen 3,-50.916
2023-11-09,2,SGRWO-4,Seagreen 4,-40.884
2023-11-09,2,SGRWO-5,Seagreen 5,-23.934
2023-11-09,2,SGRWO-6,Seagreen 6,-211.666
2023-11-09,3,BABAW-1,Baillie,-25
2023-11-09,3,BRYBW-1,Berry Burn,-0.8
2023-11-09,3,CGTHW-1,Corriegarth,-67.5
2023-11-09,3,CRYRW-2,Crystal Rig 2,-19.01
2023-11-09,3,CRYRW-3,Crystal Rig 3,-1.566
2023-11-09,3,DOREW-1,Dorenell 1,-59
2023-11-09,3,DOREW-2,Dorenell 2,-39
2023-11-09,3,GORDW-2,Gordonbush Ext,-15.034
2023-11-09,3,SGRWO-3,Seagreen 3,-44.95
2023-11-09,3,SGRWO-4,Seagreen 4,-31.95
2023-11-09,3,SGRWO-5,Seagreen 5,-18.966
2023-11-09,3,SGRWO-6,Seagreen 6,-184.85
2023-11-09,4,BABAW-1,Baillie,-26
2023-11-09,4,CGTHW-1,Corriegarth,-66
2023-11-09,4,DOREW-1,Dorenell 1,-60.5
2023-11-09,4,DOREW-2,Dorenell 2,-37
2023-11-09,4,SGRWO-3,Seagreen 3,-41.966
2023-11-09,4,SGRWO-4,Seagreen 4,-28.95
2023-11-09,4,SGRWO-5,Seagreen 5,-16.966
2023-11-09,4,SGRWO-6,Seagreen 6,-175.866
2023-11-09,5,BABAW-1,Baillie,-27
2023-11-09,5,CGTHW-1,Corriegarth,-50.73
2023-11-09,5,DOREW-1,Dorenell 1,-61.5
2023-11-09,5,DOREW-2,Dorenell 2,-35.5
2023-11-09,5,SGRWO-3,Seagreen 3,-39.984
2023-11-09,5,SGRWO-4,Seagreen 4,-8.3
2023-11-09,5,SGRWO-5,Seagreen 5,-4.75
2023-11-09,5,SGRWO-6,Seagreen 6,-167.884
2023-11-09,6,BABAW-1,Baillie,-26
2023-11-09,6,DOREW-1,Dorenell 1,-62.5
2023-11-09,6,DOREW-2,Dorenell 2,-34.5
2023-11-09,6,SGRWO-3,Seagreen 3,-38.35
2023-11-09,6,SGRWO-6,Seagreen 6,-160.034
2023-11-09,7,BABAW-1,Baillie,-11.65
2023-11-09,7,DOREW-1,Dorenell 1,-29.248
2023-11-09,7,DOREW-2,Dorenell 2,-15.212
2023-11-09,7,SGRWO-6,Seagreen 6,-4.366
2023-11-09,8,PNYCW-1,Pen-y-Cymoedd,-4.4
2023-11-09,9,PNYCW-1,Pen-y-Cymoedd,-38.5
2023-11-09,10,CLDCW-1,Clyde Central,-10.716
2023-11-09,10,CLDNW-1,Clyde North,-11.666
2023-11-09,10,MOWEO-1,Moray Firth Eastern 1,-5.25
2023-11-09,10,PNYCW-1,Pen-y-Cymoedd,-11.9
2023-11-09,11,CLDCW-1,Clyde Central,-3
2023-11-09,11,MOWEO-1,Moray Firth Eastern 1,-0.616
2023-11-09,11,PNYCW-1,Pen-y-Cymoedd,-34.5
2023-11-09,48,EAAO-1,East Anglia One Part 1,-4.666
2023-11-10,1,EAAO-1,East Anglia One Part 1,-16.666
2023-11-10,33,EAAO-1,East Anglia One Part 1,-40
2023-11-10,34,EAAO-1,East Anglia One Part 1,-57.334
2023-11-10,39,DOREW-1,Dorenell 1,-23.638
2023-11-10,39,DOREW-2,Dorenell 2,-20.136
2023-11-10,39,GORDW-2,Gordonbush Ext,-5.416
2023-11-10,39,SGRWO-1,Seagreen 1,-73.734
2023-11-10,39,SGRWO-2,Seagreen 2,-15.034
2023-11-10,39,SGRWO-3,Seagreen 3,-13.716
2023-11-10,39,SGRWO-4,Seagreen 4,-7.884
2023-11-10,40,DOREW-1,Dorenell 1,-51.5
2023-11-10,40,DOREW-2,Dorenell 2,-43.5
2023-11-10,40,GORDW-2,Gordonbush Ext,-12.984
2023-11-10,40,SGRWO-1,Seagreen 1,-139.15
2023-11-10,40,SGRWO-2,Seagreen 2,-39.05
2023-11-10,40,SGRWO-3,Seagreen 3,-39.066
2023-11-10,40,SGRWO-4,Seagreen 4,-77.584
2023-11-10,41,DOREW-1,Dorenell 1,-29.36
2023-11-10,41,DOREW-2,Dorenell 2,-24.696
2023-11-10,41,GORDW-2,Gordonbush Ext,-7
2023-11-10,41,SGRWO-1,Seagreen 1,-157
2023-11-10,41,SGRWO-2,Seagreen 2,-44.984
2023-11-10,41,SGRWO-3,Seagreen 3,-46
2023-11-10,41,SGRWO-4,Seagreen 4,-85
2023-11-10,42,SGRWO-1,Seagreen 1,-157.05
2023-11-10,42,SGRWO-2,Seagreen 2,-44.016
2023-11-10,42,SGRWO-3,Seagreen 3,-46.016
2023-11-10,42,SGRWO-4,Seagreen 4,-22.4
2023-11-10,43,SGRWO-1,Seagreen 1,-165.416
2023-11-10,43,SGRWO-2,Seagreen 2,-45.46
2023-11-10,43,SGRWO-3,Seagreen 3,-47.6
2023-11-10,43,SGRWO-4,Seagreen 4,-44.05
2023-11-10,44,SGRWO-1,Seagreen 1,-168.05
2023-11-10,44,SGRWO-2,Seagreen 2,-47.016
2023-11-10,44,SGRWO-3,Seagreen 3,-50.016
2023-11-10,44,SGRWO-4,Seagreen 4,-48.034
2023-11-10,45,SGRWO-1,Seagreen 1,-173.966
2023-11-10,45,SGRWO-2,Seagreen 2,-49
2023-11-10,45,SGRWO-3,Seagreen 3,-51.984
2023-11-10,45,SGRWO-4,Seagreen 4,-50.484
2023-11-10,46,SGRWO-1,Seagreen 1,-171.984
2023-11-10,46,SGRWO-2,Seagreen 2,-48.984
2023-11-10,46,SGRWO-3,Seagreen 3,-51
2023-11-10,46,SGRWO-4,Seagreen 4,-0.334
2023-11-10,47,SGRWO-1,Seagreen 1,-175
2023-11-10,47,SGRWO-2,Seagreen 2,-49
2023-11-10,47,SGRWO-3,Seagreen 3,-52
2023-11-10,48,SGRWO-1,Seagreen 1,-174.966
2023-11-10,48,SGRWO-2,Seagreen 2,-49
2023-11-10,48,SGRWO-3,Seagreen 3,-51.984
2023-11-11,1,DOREW-1,Dorenell 1,-32.946
2023-11-11,1,DOREW-2,Dorenell 2,-25.366
2023-11-11,1,GORDW-2,Gordonbush Ext,-10.6
2023-11-11,1,HALSW-1,Halsary Forest,-8.5
2023-11-11,1,SGRWO-1,Seagreen 1,-172.934
2023-11-11,1,SGRWO-2,Seagreen 2,-48.984
2023-11-11,1,SGRWO-3,Seagreen 3,-50.984
2023-11-11,2,DOREW-1,Dorenell 1,-45
2023-11-11,2,DOREW-2,Dorenell 2,-37.5
2023-11-11,2,GORDW-2,Gordonbush Ext,-12.016
2023-11-11,2,HALSW-1,Halsary Forest,-8
2023-11-11,2,SGRWO-1,Seagreen 1,-167.9
2023-11-11,2,SGRWO-2,Seagreen 2,-46.984
2023-11-11,2,SGRWO-3,Seagreen 3,-49.966
2023-11-11,3,DOREW-1,Dorenell 1,-47
2023-11-11,3,DOREW-2,Dorenell 2,-39.5
2023-11-11,3,GORDW-2,Gordonbush Ext,-12.016
2023-11-11,3,HALSW-1,Halsary Forest,-8
2023-11-11,3,SGRWO-1,Seagreen 1,-165.866
2023-11-11,3,SGRWO-2,Seagreen 2,-26.066
2023-11-11,3,SGRWO-3,Seagreen 3,-27.466
2023-11-11,4,DOREW-1,Dorenell 1,-45.5
2023-11-11,4,DOREW-2,Dorenell 2,-11.678
2023-11-11,4,GORDW-2,Gordonbush Ext,-11.984
2023-11-11,4,HALSW-1,Halsary Forest,-8
2023-11-11,4,SGRWO-1,Seagreen 1,-157.95
2023-11-11,5,DOREW-1,Dorenell 1,-11.166
2023-11-11,5,GORDW-2,Gordonbush Ext,-1.65
2023-11-11,5,HALSW-1,Halsary Forest,-1.466
2023-11-11,5,SGRWO-1,Seagreen 1,-152.066
2023-11-11,6,SGRWO-1,Seagreen 1,-156.016
2023-11-11,7,SGRWO-1,Seagreen 1,-153.984
2023-11-11,8,SGRWO-1,Seagreen 1,-152.984
2023-11-11,9,SGRWO-1,Seagreen 1,-151.034
2023-11-11,10,SGRWO-1,Seagreen 1,-84.532
2023-11-11,10,SGRWO-4,Seagreen 4,-12.316
2023-11-11,11,SGRWO-4,Seagreen 4,-85.066
2023-11-11,12,SGRWO-2,Seagreen 2,-9.634
2023-11-11,12,SGRWO-4,Seagreen 4,-89.034
2023-11-11,13,SGRWO-2,Seagreen 2,-47.016
2023-11-11,13,SGRWO-4,Seagreen 4,-90.016
2023-11-11,14,SGRWO-2,Seagreen 2,-48
2023-11-11,14,SGRWO-4,Seagreen 4,-91
2023-11-11,15,SGRWO-2,Seagreen 2,-47.984
2023-11-11,15,SGRWO-4,Seagreen 4,-90.984
2023-11-11,16,SGRWO-2,Seagreen 2,-48
2023-11-11,16,SGRWO-4,Seagreen 4,-91.984
2023-11-11,16,SGRWO-6,Seagreen 6,-41.584
2023-11-11,17,SGRWO-2,Seagreen 2,-47.984
2023-11-11,17,SGRWO-4,Seagreen 4,-90.984
2023-11-11,17,SGRWO-6,Seagreen 6,-50.95
2023-11-11,18,SGRWO-2,Seagreen 2,-46.966
2023-11-11,18,SGRWO-4,Seagreen 4,-88.934
2023-11-11,18,SGRWO-6,Seagreen 6,-43.85
2023-11-11,19,SGRWO-2,Seagreen 2,-36.934
2023-11-11,19,SGRWO-4,Seagreen 4,-77.4
2023-11-11,19,SGRWO-6,Seagreen 6,-8.75
2023-11-12,36,SGRWO-6,Seagreen 6,-7.284
2023-11-12,37,DOREW-1,Dorenell 1,-32.566
2023-11-12,37,DOREW-2,Dorenell 2,-27.492
2023-11-12,37,GORDW-2,Gordonbush Ext,-6.6
2023-11-12,37,HALSW-1,Halsary Forest,-2.4
2023-11-12,37,SGRWO-6,Seagreen 6,-54.184
2023-11-12,38,BABAW-1,Baillie,-4.4
2023-11-12,38,BRDUW-1,Braes of Doune,-6.482
2023-11-12,38,CREAW-1,Creag Riabhach,-9.612
2023-11-12,38,DOREW-1,Dorenell 1,-78
2023-11-12,38,DOREW-2,Dorenell 2,-65.5
2023-11-12,38,GLNKW-1,Glen Kyllachy,-7.256
2023-11-12,38,GORDW-2,Gordonbush Ext,-36.016
2023-11-12,38,HALSW-1,Halsary Forest,-20
2023-11-12,38,SGRWO-4,Seagreen 4,-5.816
2023-11-12,38,SGRWO-5,Seagreen 5,-7.984
2023-11-12,38,SGRWO-6,Seagreen 6,-143.75
2023-11-12,39,BABAW-1,Baillie,-14
2023-11-12,39,BRDUW-1,Braes of Doune,-26
2023-11-12,39,CREAW-1,Creag Riabhach,-46
2023-11-12,39,DOREW-1,Dorenell 1,-81
2023-11-12,39,DOREW-2,Dorenell 2,-68
2023-11-12,39,GLNKW-1,Glen Kyllachy,-48
2023-11-12,39,GORDW-2,Gordonbush Ext,-35.016
2023-11-12,39,HALSW-1,Halsary Forest,-19
2023-11-12,39,SGRWO-4,Seagreen 4,-65.116
2023-11-12,39,SGRWO-5,Seagreen 5,-30.066
2023-11-12,39,SGRWO-6,Seagreen 6,-176.334
2023-11-12,40,BABAW-1,Baillie,-14
2023-11-12,40,BRDUW-1,Braes of Doune,-25.5
2023-11-12,40,CREAW-1,Creag Riabhach,-65.5
2023-11-12,40,DOREW-1,Dorenell 1,-83.5
2023-11-12,40,DOREW-2,Dorenell 2,-70
2023-11-12,40,GLNKW-1,Glen Kyllachy,-48
2023-11-12,40,GORDW-2,Gordonbush Ext,-36
2023-11-12,40,HALSW-1,Halsary Forest,-21
2023-11-12,40,SGRWO-3,Seagreen 3,-3.516
2023-11-12,40,SGRWO-4,Seagreen 4,-72.134
2023-11-12,40,SGRWO-5,Seagreen 5,-34.066
2023-11-12,40,SGRWO-6,Seagreen 6,-203.366
2023-11-12,41,BABAW-1,Baillie,-15
2023-11-12,41,BRDUW-1,Braes of Doune,-23.5
2023-11-12,41,CREAW-1,Creag Riabhach,-60
2023-11-12,41,DOREW-1,Dorenell 1,-85.5
2023-11-12,41,DOREW-2,Dorenell 2,-72
2023-11-12,41,GLNKW-1,Glen Kyllachy,-20
