Sett_Date,Sett_Period,Scottish Wind Output,England/Wales Wind Output,Total
2019-07-05,12,1477.102,774.082,2251.184
2019-07-05,13,1452.108,779.162,2231.27
2019-07-05,14,1352.528,763.532,2116.06
2019-07-05,15,1197.878,647.406,1845.284
2019-07-05,16,1199.52,582.25,1781.77
2019-07-05,17,1219.88,557.73,1777.61
2019-07-05,18,1257.728,541.482,1799.21
2019-07-05,19,1258.778,493.59,1752.368
2019-07-05,20,1405.644,471.444,1877.088
2019-07-05,21,1493.456,455.76,1949.216
2019-07-05,22,1570.124,463.09,2033.214
2019-07-05,23,1717.066,464.382,2181.448
2019-07-05,24,1866.984,407.618,2274.602
2019-07-05,25,2084.902,363.33,2448.232
2019-07-05,26,2351.87,413.518,2765.388
2019-07-05,27,2599.768,456.968,3056.736
2019-07-05,28,2782.35,475.904,3258.254
2019-07-05,29,2928.894,506.94,3435.834
2019-07-05,30,2973.98,579.366,3553.346
2019-07-05,31,3088.912,690.212,3779.124
2019-07-05,32,3055.648,913.49,3969.138
2019-07-05,33,3161.936,1010.336,4172.272
2019-07-05,34,3341.664,1014.338,4356.002
2019-07-05,35,3318.67,1200.488,4519.158
2019-07-05,36,3385.104,1383.704,4768.808
2019-07-05,37,3472.586,1516.666,4989.252
2019-07-05,38,3775.818,1586.162,5361.98
2019-07-05,39,3798.372,1624.38,5422.752
2019-07-05,40,3598.73,1596.636,5195.366
2019-07-05,41,3547.16,1504.1,5051.26
2019-07-05,42,3592.362,1451.948,5044.31
2019-07-05,43,3591.428,1421.584,5013.012
2019-07-05,44,3760.884,1469.564,5230.448
2019-07-05,45,3636.89,1483.17,5120.06
2019-07-05,46,3572.402,1615.476,5187.878
2019-07-05,47,3385.91,1745.856,5131.766
2019-07-05,48,3388.132,1932.818,5320.95
2019-07-06,1,3207.736,2038.49,5246.226
2019-07-06,2,3320.868,2120.138,5441.006
2019-07-06,3,3345.14,2079.712,5424.852
2019-07-06,4,3322.214,2113.264,5435.478
2019-07-06,5,3137.842,2140.994,5278.836
2019-07-06,6,3108.346,2001.976,5110.322
2019-07-06,7,2980.736,2259.01,5239.746
2019-07-06,8,3057.4,2306.146,5363.546
2019-07-06,9,2914.528,2302.506,5217.034
2019-07-06,10,2661.882,2218.458,4880.34
2019-07-06,11,2601.096,2114.516,4715.612
2019-07-06,12,2492.572,1913.792,4406.364
2019-07-06,13,2308.626,1819.8,4128.426
2019-07-06,14,2171.622,1753.24,3924.862
2019-07-06,15,2141.374,1716.83,3858.204
2019-07-06,16,2164.486,1569.478,3733.964
2019-07-06,17,2240.966,1406.724,3647.69
2019-07-06,18,2245.29,1174.862,3420.152
2019-07-06,19,2114.56,980.908,3095.468
2019-07-06,20,2112.706,1027.25,3139.956
2019-07-06,21,1921.01,700.172,2621.182
2019-07-06,22,1857.89,731.198,2589.088
2019-07-06,23,1661.474,787.438,2448.912
2019-07-06,24,1610.882,795.51,2406.392
2019-07-06,25,1517.442,747.058,2264.5
2019-07-06,26,1340.948,712.468,2053.416
2019-07-06,27,1181.852,714.93,1896.782
2019-07-06,28,1136.99,723.072,1860.062
2019-07-06,29,1146.624,817.606,1964.23
2019-07-06,30,1108.03,957.452,2065.482
2019-07-06,31,959.586,1145.758,2105.344
2019-07-06,32,928.762,1283.678,2212.44
2019-07-06,33,884.606,1343.646,2228.252
2019-07-06,34,890.526,1396.49,2287.016
2019-07-06,35,836.114,1243.892,2080.006
2019-07-06,36,785.744,1053.556,1839.3
2019-07-06,37,788.25,972.198,1760.448
2019-07-06,38,939.886,911.972,1851.858
2019-07-06,39,758.806,906.33,1665.136
2019-07-06,40,677.826,936.878,1614.704
2019-07-06,41,727.272,976.546,1703.818
2019-07-06,42,771.06,929.372,1700.432
2019-07-06,43,892.228,905.364,1797.592
2019-07-06,44,801.678,941.576,1743.254
2019-07-06,45,831.798,972.462,1804.26
2019-07-06,46,831.172,999.362,1830.534
2019-07-06,47,848.894,894.47,1743.364
2019-07-06,48,816.676,850.31,1666.986
2019-07-07,1,816.816,787.736,1604.552
2019-07-07,2,740.828,755.912,1496.74
2019-07-07,3,723.352,791.672,1515.024
2019-07-07,4,767.698,705.686,1473.384
2019-07-07,5,755.192,573.504,1328.696
2019-07-07,6,864.398,520.54,1384.938
2019-07-07,7,926.826,490.08,1416.906
2019-07-07,8,884.488,418.536,1303.024
2019-07-07,9,884.158,359.384,1243.542
2019-07-07,10,895.538,369.78,1265.318
2019-07-07,11,1008.302,350.526,1358.828
2019-07-07,12,970.968,381.214,1352.182
2019-07-07,13,996.858,406.256,1403.114
2019-07-07,14,1017.374,412.25,1429.624
2019-07-07,15,1108.36,361.91,1470.27
2019-07-07,16,1188.578,378.51,1567.088
2019-07-07,17,1323.478,437.646,1761.124
2019-07-07,18,1486.102,371.574,1857.676
2019-07-07,19,1549.078,312.8,1861.878
2019-07-07,20,1596.326,344.894,1941.22
2019-07-07,21,1646.206,400.368,2046.574
2019-07-07,22,1659.758,355.002,2014.76
2019-07-07,23,1710.058,390.36,2100.418
2019-07-07,24,1807.698,414.796,2222.494
2019-07-07,25,1743.234,384.416,2127.65
2019-07-07,26,1800.594,366.192,2166.786
2019-07-07,27,1789.194,354.62,2143.814
2019-07-07,28,1779.95,248.238,2028.188
2019-07-07,29,1712.36,211.034,1923.394
2019-07-07,30,1674.334,203.746,1878.08
2019-07-07,31,1667.476,192.204,1859.68
2019-07-07,32,1671.712,228.604,1900.316
2019-07-07,33,1698.73,255.196,1953.926
2019-07-07,34,1674.444,285.874,1960.318
2019-07-07,35,1621.712,330.068,1951.78
2019-07-07,36,1565.684,346.3,1911.984
2019-07-07,37,1434.946,353.408,1788.354
2019-07-07,38,1320.4,375.346,1695.746
2019-07-07,39,1178.728,394.752,1573.48
2019-07-07,40,1066.386,433.722,1500.108
2019-07-07,41,943.432,440.43,1383.862
2019-07-07,42,845.384,415.372,1260.756
2019-07-07,43,693.51,450.332,1143.842
2019-07-07,44,607.852,477.99,1085.842
2019-07-07,45,558.742,648.886,1207.628
2019-07-07,46,530.568,646.058,1176.626
2019-07-07,47,483.796,563.78,1047.576
2019-07-07,48,469.424,753.326,1222.75
2019-07-08,1,454.826,971.29,1426.116
2019-07-08,2,477.842,1104.704,1582.546
2019-07-08,3,489.326,1115.774,1605.1
2019-07-08,4,473.186,1076.886,1550.072
2019-07-08,5,460.078,1070.82,1530.898
2019-07-08,6,452.148,1070.992,1523.14
2019-07-08,7,441.536,1073.528,1515.064
2019-07-08,8,428.864,1175.888,1604.752
2019-07-08,9,461.884,1186.28,1648.164
2019-07-08,10,466.67,1072.67,1539.34
2019-07-08,11,418.322,1093.156,1511.478
2019-07-08,12,386.814,1086.768,1473.582
2019-07-08,13,384.078,1170.998,1555.076
2019-07-08,14,376.056,1121.198,1497.254
2019-07-08,15,364.916,1107.308,1472.224
2019-07-08,16,348.998,1036.08,1385.078
2019-07-08,17,346.7,1044.322,1391.022
2019-07-08,18,351.164,904.262,1255.426
2019-07-08,19,370.168,894.826,1264.994
2019-07-08,20,391.758,793.634,1185.392
2019-07-08,21,412.856,656.064,1068.92
2019-07-08,22,412.92,645.97,1058.89
2019-07-08,23,413.336,622.81,1036.146
2019-07-08,24,405.834,568.55,974.384
2019-07-08,25,389.398,490.338,879.736
2019-07-08,26,389.456,425.842,815.298
2019-07-08,27,399.86,374.298,774.158
2019-07-08,28,412.878,317.348,730.226
2019-07-08,29,410.426,101.844,512.27
2019-07-08,30,412.848,112.258,525.106
2019-07-08,31,433.572,128.42,561.992
2019-07-08,32,513.852,145.584,659.436
2019-07-08,33,573.648,175.244,748.892
2019-07-08,34,589.398,197.266,786.664
2019-07-08,35,625.114,239.784,864.898
2019-07-08,36,646.42,258.936,905.356
2019-07-08,37,604.886,261.15,866.036
2019-07-08,38,570.086,238.372,808.458
2019-07-08,39,562.012,221.198,783.21
2019-07-08,40,589.122,203.486,792.608
2019-07-08,41,577.122,177.836,754.958
2019-07-08,42,579.962,147.14,727.102
2019-07-08,43,575.212,103.744,678.956
2019-07-08,44,572.292,82.022,654.314
2019-07-08,45,585.254,130.086,715.34
2019-07-08,46,594.052,143.926,737.978
2019-07-08,47,587.312,119.738,707.05
2019-07-08,48,642.146,105.07,747.216
2019-07-09,1,680.776,100.6,781.376
2019-07-09,2,670.902,86.344,757.246
2019-07-09,3,628.402,94.382,722.784
2019-07-09,4,610.6,87.956,698.556
2019-07-09,5,564.724,82.678,647.402
2019-07-09,6,576.744,40.624,617.368
2019-07-09,7,594.712,36.268,630.98
2019-07-09,8,581.542,40.352,621.894
2019-07-09,9,563.704,40.104,603.808
2019-07-09,10,553.768,44.768,598.536
2019-07-09,11,538.756,52.46,591.216
2019-07-09,12,556.552,40.304,596.856
2019-07-09,13,609.072,37.1,646.172
2019-07-09,14,670.622,41.612,712.234
2019-07-09,15,653.86,40.312,694.172
2019-07-09,16,625.018,54.526,679.544
2019-07-09,17,636.886,70.546,707.432
2019-07-09,18,608.808,69.282,678.09
2019-07-09,19,589.41,92.424,681.834
2019-07-09,20,622.232,118.06,740.292
2019-07-09,21,648.986,148.184,797.17
2019-07-09,22,669.726,180.724,850.45
2019-07-09,23,740.578,154.25,894.828
2019-07-09,24,819.198,162.764,981.962
2019-07-09,25,914.26,164.338,1078.598
2019-07-09,26,987.066,225.498,1212.564
2019-07-09,27,1026.596,284.136,1310.732
2019-07-09,28,1054.844,314.168,1369.012
2019-07-09,29,1064.708,398.04,1462.748
2019-07-09,30,1139.124,421.358,1560.482
2019-07-09,31,1207.24,379.584,1586.824
2019-07-09,32,1213.75,426.958,1640.708
2019-07-09,33,1244.552,451,1695.552
2019-07-09,34,1174.28,468.712,1642.992
2019-07-09,35,1168.686,475.668,1644.354
2019-07-09,36,1178.832,491.1,1669.932
2019-07-09,37,1190.598,409.218,1599.816
2019-07-09,38,1174.834,351.142,1525.976
2019-07-09,39,1161.422,367.654,1529.076
2019-07-09,40,1077.75,354.552,1432.302
2019-07-09,41,1038.652,329.734,1368.386
2019-07-09,42,962.424,367.108,1329.532
2019-07-09,43,882.526,449.68,1332.206
2019-07-09,44,857.94,481.48,1339.42
2019-07-09,45,802.726,476.744,1279.47
2019-07-09,46,784.968,561.474,1346.442
2019-07-09,47,746.562,582.382,1328.944
2019-07-09,48,678.316,673.744,1352.06
2019-07-10,1,633.16,755.23,1388.39
2019-07-10,2,603.654,816.684,1420.338
2019-07-10,3,608.366,968.386,1576.752
2019-07-10,4,587.462,1014.47,1601.932
2019-07-10,5,552.67,1035.674,1588.344
2019-07-10,6,499.24,1028.148,1527.388
2019-07-10,7,484.626,954.046,1438.672
2019-07-10,8,514.952,899.774,1414.726
2019-07-10,9,454.884,909.304,1364.188
2019-07-10,10,456.052,957.38,1413.432
2019-07-10,11,459.374,929.526,1388.9
2019-07-10,12,421.282,886.654,1307.936
2019-07-10,13,414.248,782.496,1196.744
2019-07-10,14,361.714,708.254,1069.968
2019-07-10,15,322.856,675.842,998.698
2019-07-10,16,331.326,748.798,1080.124
2019-07-10,17,362.584,731.752,1094.336
2019-07-10,18,408.95,594.952,1003.902
2019-07-10,19,410.644,515.96,926.604
2019-07-10,20,451.584,571.24,1022.824
2019-07-10,21,504.488,548.614,1053.102
2019-07-10,22,522.082,580.712,1102.794
2019-07-10,23,541.992,574.192,1116.184
2019-07-10,24,532.204,561.928,1094.132
2019-07-10,25,530.31,711.146,1241.456
2019-07-10,26,544.268,903.398,1447.666
2019-07-10,27,554.778,965.25,1520.028
2019-07-10,28,584.674,884.982,1469.656
2019-07-10,29,636.312,790.02,1426.332
2019-07-10,30,618.85,872.064,1490.914
2019-07-10,31,603.046,958.576,1561.622
2019-07-10,32,639.11,954.73,1593.84
2019-07-10,33,658.732,1056.252,1714.984
2019-07-10,34,723.708,1090.608,1814.316
2019-07-10,35,739.062,1129.5,1868.562
2019-07-10,36,704.158,1154.08,1858.238
2019-07-10,37,664.568,1265.452,1930.02
2019-07-10,38,651.432,1362.238,2013.67
2019-07-10,39,657.082,1208.34,1865.422
2019-07-10,40,642.2,1002.156,1644.356
2019-07-10,41,625.7,1019.316,1645.016
2019-07-10,42,647.526,1308.708,1956.234
2019-07-10,43,602.76,1570.092,2172.852
2019-07-10,44,547.53,1633.534,2181.064
2019-07-10,45,521.866,1608.346,2130.212
2019-07-10,46,562.848,1597.61,2160.458
2019-07-10,47,532.558,1654.114,2186.672
2019-07-10,48,491.67,1619.092,2110.762
2019-07-11,1,446.362,1282.152,1728.514
2019-07-11,2,444.488,1046.67,1491.158
2019-07-11,3,415.282,812.672,1227.954
2019-07-11,4,408.086,714.216,1122.302
2019-07-11,5,398.224,695.852,1094.076
2019-07-11,6,395.866,746.23,1142.096
2019-07-11,7,419.086,728.05,1147.136
2019-07-11,8,432.052,740.358,1172.41
2019-07-11,9,435.186,813.224,1248.41
2019-07-11,10,398.666,877.454,1276.12
2019-07-11,11,401.234,786.452,1187.686
2019-07-11,12,404.102,1065.638,1469.74
2019-07-11,13,396.9,1079.752,1476.652
2019-07-11,14,381.008,999.058,1380.066
2019-07-11,15,377.518,1121.824,1499.342
2019-07-11,16,381.534,1279.814,1661.348
2019-07-11,17,391.644,1295.174,1686.818
2019-07-11,18,400.898,1183.798,1584.696
2019-07-11,19,405.034,1093.628,1498.662
2019-07-11,20,387.5,1048.906,1436.406
2019-07-11,21,356.78,991.604,1348.384
2019-07-11,22,365.648,899.912,1265.56
2019-07-11,23,380.15,810.854,1191.004
2019-07-11,24,455.628,693.972,1149.6
2019-07-11,25,470.146,773.592,1243.738
2019-07-11,26,476.83,975.102,1451.932
2019-07-11,27,497.874,1190.51,1688.384
2019-07-11,28,593.668,1223.928,1817.596
2019-07-11,29,739.236,1035.552,1774.788
2019-07-11,30,780.648,988.598,1769.246
2019-07-11,31,792.044,1168.292,1960.336
2019-07-11,32,736.412,1289.084,2025.496
2019-07-11,33,753.968,1487.146,2241.114
2019-07-11,34,820.748,1409.778,2230.526
2019-07-11,35,794.214,1228.794,2023.008
2019-07-11,36,760.244,1141.748,1901.992
2019-07-11,37,718.462,1146.006,1864.468
2019-07-11,38,683.548,1170.774,1854.322
2019-07-11,39,600.962,1199.916,1800.878
2019-07-11,40,535.736,1373.36,1909.096
2019-07-11,41,468.292,1442.748,1911.04
2019-07-11,42,439.878,1310.046,1749.924
2019-07-11,43,479.576,1416.704,1896.28
2019-07-11,44,544.634,1655.856,2200.49
2019-07-11,45,596.32,1657.918,2254.238
2019-07-11,46,617.518,1517.654,2135.172
2019-07-11,47,637.006,1441.68,2078.686
2019-07-11,48,619.268,1427.148,2046.416
2019-07-12,1,615.392,1537.53,2152.922
2019-07-12,2,639.474,1633.05,2272.524
2019-07-12,3,638.126,1549.618,2187.744
2019-07-12,4,689.218,1680.446,2369.664
2019-07-12,5,738.974,1839.922,2578.896
2019-07-12,6,754.934,1944.014,2698.948
2019-07-12,7,727.574,1886.038,2613.612
2019-07-12,8,736.988,1622.428,2359.416
2019-07-12,9,761.852,1373.112,2134.964
2019-07-12,10,772.724,1509.266,2281.99
2019-07-12,11,844.266,1789.698,2633.964
2019-07-12,12,941.27,2067.678,3008.948
2019-07-12,13,965.92,2372.63,3338.55
2019-07-12,14,925.624,2680.418,3606.042
2019-07-12,15,905.222,2919.564,3824.786
2019-07-12,16,860.354,3001.624,3861.978
2019-07-12,17,844.744,2859.56,3704.304
2019-07-12,18,875.398,2818.21,3693.608
2019-07-12,19,889.754,2826.348,3716.102
2019-07-12,20,919.752,2637.134,3556.886
2019-07-12,21,909.204,2515.176,3424.38
2019-07-12,22,888.534,2376.48,3265.014
2019-07-12,23,892.74,2197.808,3090.548
2019-07-12,24,842.428,2242.252,3084.68
2019-07-12,25,797.592,2199.546,2997.138
2019-07-12,26,777.664,2351.324,3128.988
2019-07-12,27,806.466,2468.32,3274.786
2019-07-12,28,878.108,2576.646,3454.754
2019-07-12,29,856.368,2556.98,3413.348
2019-07-12,30,842.674,2713.08,3555.754
2019-07-12,31,895.64,2808.808,3704.448
2019-07-12,32,943.242,3080.77,4024.012
2019-07-12,33,978.488,3161.716,4140.204
2019-07-12,34,1007.96,3235.402,4243.362
2019-07-12,35,1084.096,3282.69,4366.786
2019-07-12,36,1147.064,3259.786,4406.85
2019-07-12,37,1172.94,3280.076,4453.016
2019-07-12,38,1232.92,2955.288,4188.208
2019-07-12,39,1184.538,2899.402,4083.94
2019-07-12,40,1179.382,2981.194,4160.576
2019-07-12,41,1156.866,2850.808,4007.674
2019-07-12,42,1003.064,2721.486,3724.55
2019-07-12,43,891.27,2642.26,3533.53
2019-07-12,44,891.748,2524.992,3416.74
2019-07-12,45,790.724,2344.068,3134.792
2019-07-12,46,719.01,2276.606,2995.616
2019-07-12,47,661.722,2289.29,2951.012
2019-07-12,48,623.512,2358.44,2981.952
2019-07-13,1,611.944,2328.822,2940.766
2019-07-13,2,564.696,2413.35,2978.046
2019-07-13,3,495.608,2348.796,2844.404
2019-07-13,4,509.588,2237.972,2747.56
2019-07-13,5,540.332,2273.804,2814.136
2019-07-13,6,538.804,2584.32,3123.124
2019-07-13,7,540.132,2887.774,3427.906
2019-07-13,8,557.52,2824.842,3382.362
2019-07-13,9,544.08,2725.912,3269.992
2019-07-13,10,572.644,2691.44,3264.084
2019-07-13,11,525.472,2683.532,3209.004
2019-07-13,12,514.75,2560.114,3074.864
2019-07-13,13,566.556,2479.62,3046.176
2019-07-13,14,648.396,2313.052,2961.448
2019-07-13,15,649.692,2030.39,2680.082
2019-07-13,16,667.094,1807.806,2474.9
2019-07-13,17,780.272,1614.318,2394.59
2019-07-13,18,882.374,1517.272,2399.646
2019-07-13,19,952.818,1390.214,2343.032
2019-07-13,20,1034.476,1362.862,2397.338
2019-07-13,21,1197.95,1311.39,2509.34
2019-07-13,22,1256.28,1199.806,2456.086
2019-07-13,23,1277.396,1129.55,2406.946
2019-07-13,24,1312.79,1077.526,2390.316
2019-07-13,25,1288.57,1037.8,2326.37
2019-07-13,26,1289.018,1143.364,2432.382
2019-07-13,27,1338.27,1296.974,2635.244
2019-07-13,28,1361.964,1379.634,2741.598
2019-07-13,29,1413.552,1530.562,2944.114
2019-07-13,30,1439.7,1680.012,3119.712
2019-07-13,31,1477.414,1923.19,3400.604
2019-07-13,32,1564.788,2037.114,3601.902
2019-07-13,33,1806.628,2035.066,3841.694
2019-07-13,34,1931.79,1926.8,3858.59
2019-07-13,35,1962.144,1934.808,3896.952
2019-07-13,36,1942.69,2013.234,3955.924
2019-07-13,37,1941.91,2134.226,4076.136
2019-07-13,38,1987.918,2090.486,4078.404
2019-07-13,39,1942.322,2141.856,4084.178
2019-07-13,40,2000.106,2166.356,4166.462
2019-07-13,41,1930.864,2144.126,4074.99
2019-07-13,42,1762.684,2103.036,3865.72
2019-07-13,43,1636.584,2025.962,3662.546
2019-07-13,44,1542.512,2204.378,3746.89
2019-07-13,45,1419.586,2272.104,3691.69
2019-07-13,46,1325.748,2171.622,3497.37
2019-07-13,47,1196.122,2073.122,3269.244
2019-07-13,48,1048.882,1876.054,2924.936
2019-07-14,1,1085.044,1767.308,2852.352
2019-07-14,2,1034.988,1656.5,2691.488
2019-07-14,3,917.272,1484.58,2401.852
2019-07-14,4,835.798,1305.228,2141.026
2019-07-14,5,748.506,1118.002,1866.508
2019-07-14,6,694.994,1002.936,1697.93
2019-07-14,7,627.52,945.618,1573.138
2019-07-14,8,548.816,903.166,1451.982
2019-07-14,9,513.532,991.664,1505.196
2019-07-14,10,458.23,943.106,1401.336
2019-07-14,11,455.9,989.414,1445.314
2019-07-14,12,465.818,1207.26,1673.078
2019-07-14,13,482.54,1408.606,1891.146
2019-07-14,14,425.59,1282.054,1707.644
2019-07-14,15,378.54,1336.484,1715.024
2019-07-14,16,399.124,1407.03,1806.154
2019-07-14,17,399.132,1473.35,1872.482
2019-07-14,18,396.224,1546.04,1942.264
2019-07-14,19,379.226,1456.42,1835.646
2019-07-14,20,338.75,1393.586,1732.336
2019-07-14,21,342.758,1338.714,1681.472
2019-07-14,22,348.532,1485.75,1834.282
2019-07-14,23,299.752,1390.994,1690.746
2019-07-14,24,224.806,1499.436,1724.242
2019-07-14,25,217.104,1506.246,1723.35
2019-07-14,26,219.942,1474.948,1694.89
2019-07-14,27,227.884,1481.094,1708.978
2019-07-14,28,197.656,1405.886,1603.542
2019-07-14,29,181.424,1464.37,1645.794
2019-07-14,30,179.246,1605.05,1784.296
2019-07-14,31,173.928,1563.506,1737.434
2019-07-14,32,165.794,1743.204,1908.998
2019-07-14,33,151.626,1845.362,1996.988
2019-07-14,34,139.724,2074.968,2214.692
2019-07-14,35,144.078,2005.032,2149.11
2019-07-14,36,152.816,2037.56,2190.376
2019-07-14,37,160.278,2081.906,2242.184
2019-07-14,38,166.59,2080.354,2246.944
2019-07-14,39,180.672,2187.408,2368.08
2019-07-14,40,199.408,2234.922,2434.33
2019-07-14,41,216.614,2263.732,2480.346
2019-07-14,42,224.892,2180.322,2405.214
2019-07-14,43,217.428,2104.594,2322.022
2019-07-14,44,211.072,1995.924,2206.996
2019-07-14,45,221.61,1760.92,1982.53
2019-07-14,46,217.756,1663.334,1881.09
2019-07-14,47,212.276,1446.874,1659.15
2019-07-14,48,185.146,1353.47,1538.616
2019-07-15,1,151.62,1308.91,1460.53
2019-07-15,2,135.32,1362.566,1497.886
2019-07-15,3,127.652,1325.928,1453.58
2019-07-15,4,129.33,1368.316,1497.646
2019-07-15,5,126.896,1455.564,1582.46
2019-07-15,6,123.12,1432.078,1555.198
2019-07-15,7,121.878,1382.616,1504.494
2019-07-15,8,124.474,1333.422,1457.896
2019-07-15,9,126.522,1267.436,1393.958
2019-07-15,10,129.75,1147.95,1277.7
2019-07-15,11,154.424,1190.83,1345.254
2019-07-15,12,172.004,1211.774,1383.778
2019-07-15,13,177.066,1290.3,1467.366
2019-07-15,14,183.788,1346.086,1529.874
2019-07-15,15,173.726,1247.33,1421.056
2019-07-15,16,166.026,1094.048,1260.074
2019-07-15,17,174.2,1022.668,1196.868
2019-07-15,18,175.546,918.47,1094.016
2019-07-15,19,175.054,835.976,1011.03
2019-07-15,20,189.158,688.566,877.724
2019-07-15,21,187.806,620.192,807.998
2019-07-15,22,198.698,594.85,793.548
2019-07-15,23,227.686,493.898,721.584
2019-07-15,24,236.522,472.942,709.464
2019-07-15,25,256.47,405.184,661.654
2019-07-15,26,275.876,313.284,589.16
2019-07-15,27,314.894,316.368,631.262
2019-07-15,28,332.458,308.462,640.92
2019-07-15,29,364.488,264.408,628.896
2019-07-15,30,428.258,236.552,664.81
2019-07-15,31,495.75,204.242,699.992
2019-07-15,32,541.452,184.884,726.336
2019-07-15,33,561.49,174.648,736.138
2019-07-15,34,547.174,190.126,737.3
2019-07-15,35,535.216,164.96,700.176
2019-07-15,36,521.37,171.956,693.326
2019-07-15,37,500.382,166.874,667.256
2019-07-15,38,462.96,138.62,601.58
2019-07-15,39,411.974,111.758,523.732
2019-07-15,40,344.096,89.066,433.162
2019-07-15,41,295.882,55.668,351.55
2019-07-15,42,270.024,34.31,304.334
2019-07-15,43,264.564,21.026,285.59
2019-07-15,44,260.446,14.832,275.278
2019-07-15,45,255.088,40.898,295.986
2019-07-15,46,267.616,74.234,341.85
2019-07-15,47,283.294,65.614,348.908
2019-07-15,48,282.894,73.166,356.06
2019-07-16,1,259.506,76.16,335.666
2019-07-16,2,263.524,105.876,369.4
2019-07-16,3,236.242,145.5,381.742
2019-07-16,4,237.684,136.604,374.288
2019-07-16,5,229.312,137.566,366.878
2019-07-16,6,230.146,250.438,480.584
2019-07-16,7,212.052,311.796,523.848
2019-07-16,8,200.402,380.7,581.102
2019-07-16,9,203.262,425.348,628.61
2019-07-16,10,193.658,394.358,588.016
2019-07-16,11,202.964,393.032,595.996
2019-07-16,12,177.038,403.574,580.612
2019-07-16,13,186.68,402.588,589.268
2019-07-16,14,160.082,339.764,499.846
2019-07-16,15,153.31,279.344,432.654
2019-07-16,16,152.002,293.794,445.796
2019-07-16,17,178.392,303.834,482.226
2019-07-16,18,213.444,306.828,520.272
2019-07-16,19,222.908,282.25,505.158
2019-07-16,20,217.454,250.216,467.67
2019-07-16,21,215.34,242.812,458.152
2019-07-16,22,238.586,232.106,470.692
2019-07-16,23,294.014,246.262,540.276
2019-07-16,24,367.652,243.752,611.404
2019-07-16,25,422.826,230.914,653.74
2019-07-16,26,481.608,287.236,768.844
2019-07-16,27,513.88,283.602,797.482
2019-07-16,28,549.79,235.512,785.302
2019-07-16,29,541.254,221.934,763.188
2019-07-16,30,592.914,253.204,846.118
2019-07-16,31,602.488,202.254,804.742
2019-07-16,32,702.05,185.302,887.352
2019-07-16,33,716.206,191.486,907.692
2019-07-16,34,681.33,183.468,864.798
2019-07-16,35,590.204,164.422,754.626
2019-07-16,36,524.334,175.546,699.88
2019-07-16,37,517.1,194.59,711.69
2019-07-16,38,531.108,202.478,733.586
2019-07-16,39,501.468,202.976,704.444
2019-07-16,40,466.578,212.938,679.516
2019-07-16,41,431.922,227.732,659.654
2019-07-16,42,432.746,294.21,726.956
2019-07-16,43,404.83,350.498,755.328
2019-07-16,44,395.722,373.072,768.794
2019-07-16,45,427.728,411.83,839.558
2019-07-16,46,443.766,415.06,858.826
2019-07-16,47,486.662,487.784,974.446
2019-07-16,48,532.74,662.356,1195.096
2019-07-17,1,555.3,739.502,1294.802
2019-07-17,2,588.848,816.734,1405.582
2019-07-17,3,565.492,860.918,1426.41
2019-07-17,4,589.144,839.058,1428.202
2019-07-17,5,604.154,863.39,1467.544
2019-07-17,6,620.738,927.426,1548.164
2019-07-17,7,608.468,892.354,1500.822
2019-07-17,8,583.428,899.14,1482.568
2019-07-17,9,615.21,883.494,1498.704
2019-07-17,10,647.592,875.316,1522.908
2019-07-17,11,739.072,890.238,1629.31
2019-07-17,12,835.628,852.94,1688.568
2019-07-17,13,911.874,764.54,1676.414
2019-07-17,14,1024.836,697.778,1722.614
2019-07-17,15,1091.94,607.76,1699.7
2019-07-17,16,1236.338,554.4,1790.738
2019-07-17,17,1503.02,560.724,2063.744
2019-07-17,18,1595.404,602.154,2197.558
2019-07-17,19,1830.534,655.682,2486.216
2019-07-17,20,2065.614,732.946,2798.56
2019-07-17,21,2389.166,965.908,3355.074
2019-07-17,22,2425.688,1450.156,3875.844
2019-07-17,23,2699.266,1899.744,4599.01
2019-07-17,24,2825.526,1794.11,4619.636
2019-07-17,25,2922.202,1764.09,4686.292
2019-07-17,26,2999.984,1825.148,4825.132
2019-07-17,27,3027.434,1797.63,4825.064
2019-07-17,28,3069.994,1740.05,4810.044
2019-07-17,29,3060.22,1686.272,4746.492
2019-07-17,30,3247.51,1967.076,5214.586
2019-07-17,31,3436.044,1929.214,5365.258
2019-07-17,32,3535.682,2004.456,5540.138
2019-07-17,33,3668.856,2299.844,5968.7
2019-07-17,34,3652.92,2559.698,6212.618
2019-07-17,35,3361.158,2535.85,5897.008
2019-07-17,36,3054.002,2536.896,5590.898
2019-07-17,37,2838.266,2677.552,5515.818
2019-07-17,38,2855.252,2878.962,5734.214
2019-07-17,39,2851.572,2964.792,5816.364
2019-07-17,40,2708.496,3098.782,5807.278
2019-07-17,41,2575.772,2943.138,5518.91
2019-07-17,42,2406.796,2888.75,5295.546
2019-07-17,43,2336.898,2849.544,5186.442
2019-07-17,44,2245.934,3073.652,5319.586
2019-07-17,45,2028.896,3062.108,5091.004
2019-07-17,46,1916.342,3096.644,5012.986
2019-07-17,47,1723.056,3016.712,4739.768
2019-07-17,48,1543.288,2742.116,4285.404
2019-07-18,1,1361.252,2564.328,3925.58
2019-07-18,2,1253.34,2067.79,3321.13
2019-07-18,3,1218.21,1577.806,2796.016
2019-07-18,4,1137.228,1316.392,2453.62
2019-07-18,5,1072.48,1150.606,2223.086
