Date,Settlement_Period,Generator_Name,Generator_Full_Name,BOA_Volume
2025-08-11,15,HALSW-1,Halsary Forest,-6
2025-08-11,15,MOWEO-1,Moray Firth Eastern 1,-112
2025-08-11,15,MOWEO-2,Moray Firth Eastern 2,-59
2025-08-11,15,MOWEO-3,Moray Firth Eastern 3,-100
2025-08-11,15,MOWWO-1,Moray West 1,-106
2025-08-11,15,MOWWO-2,Moray West 2,-113
2025-08-11,15,MOWWO-3,Moray West 3,-45
2025-08-11,15,MOWWO-4,Moray West 4,-136
2025-08-11,15,SGRWO-1,Seagreen 1,-100.034
2025-08-11,15,SGRWO-2,Seagreen 2,-47.016
2025-08-11,15,SGRWO-3,Seagreen 3,-87.016
2025-08-11,15,SGRWO-4,Seagreen 4,-69.884
2025-08-11,15,SGRWO-5,Seagreen 5,-45
2025-08-11,15,VKNGW-1,Viking 1,-72
2025-08-11,15,VKNGW-2,Viking 2,-90
2025-08-11,15,VKNGW-3,Viking 3,-78
2025-08-11,15,VKNGW-4,Viking 4,-70.984
2025-08-11,16,DOREW-1,Dorenell 1,-64
2025-08-11,16,DOREW-2,Dorenell 2,-35
2025-08-11,16,GLNKW-1,Glen Kyllachy,-14.5
2025-08-11,16,HALSW-1,Halsary Forest,-5
2025-08-11,16,MOWEO-1,Moray Firth Eastern 1,-117
2025-08-11,16,MOWEO-2,Moray Firth Eastern 2,-72
2025-08-11,16,MOWEO-3,Moray Firth Eastern 3,-116
2025-08-11,16,MOWWO-1,Moray West 1,-112
2025-08-11,16,MOWWO-2,Moray West 2,-118
2025-08-11,16,MOWWO-3,Moray West 3,-56
2025-08-11,16,MOWWO-4,Moray West 4,-152
2025-08-11,16,SGRWO-1,Seagreen 1,-102.034
2025-08-11,16,SGRWO-2,Seagreen 2,-48
2025-08-11,16,SGRWO-3,Seagreen 3,-87.766
2025-08-11,16,SGRWO-4,Seagreen 4,-63
2025-08-11,16,SGRWO-5,Seagreen 5,-45
2025-08-11,16,VKNGW-1,Viking 1,-72
2025-08-11,16,VKNGW-2,Viking 2,-90
2025-08-11,16,VKNGW-3,Viking 3,-78
2025-08-11,16,VKNGW-4,Viking 4,-70
2025-08-11,17,DOREW-1,Dorenell 1,-72
2025-08-11,17,DOREW-2,Dorenell 2,-36
2025-08-11,17,GLNKW-1,Glen Kyllachy,-14
2025-08-11,17,HALSW-1,Halsary Forest,-4
2025-08-11,17,MOWEO-1,Moray Firth Eastern 1,-150
2025-08-11,17,MOWEO-2,Moray Firth Eastern 2,-112
2025-08-11,17,MOWEO-3,Moray Firth Eastern 3,-125
2025-08-11,17,MOWWO-1,Moray West 1,-109
2025-08-11,17,MOWWO-2,Moray West 2,-112
2025-08-11,17,MOWWO-3,Moray West 3,-59
2025-08-11,17,MOWWO-4,Moray West 4,-155
2025-08-11,17,SGRWO-1,Seagreen 1,-113.084
2025-08-11,17,SGRWO-2,Seagreen 2,-51.034
2025-08-11,17,SGRWO-3,Seagreen 3,-87.05
2025-08-11,17,SGRWO-4,Seagreen 4,-70.016
2025-08-11,17,SGRWO-5,Seagreen 5,-49.016
2025-08-11,17,VKNGW-1,Viking 1,-67.966
2025-08-11,17,VKNGW-2,Viking 2,-87.984
2025-08-11,17,VKNGW-3,Viking 3,-73.984
2025-08-11,17,VKNGW-4,Viking 4,-65.966
2025-08-11,18,DOREW-1,Dorenell 1,-81.5
2025-08-11,18,DOREW-2,Dorenell 2,-43
2025-08-11,18,GLNKW-1,Glen Kyllachy,-19.5
2025-08-11,18,HALSW-1,Halsary Forest,-4
2025-08-11,18,MOWEO-1,Moray Firth Eastern 1,-189
2025-08-11,18,MOWEO-2,Moray Firth Eastern 2,-157
2025-08-11,18,MOWEO-3,Moray Firth Eastern 3,-155
2025-08-11,18,MOWWO-1,Moray West 1,-108
2025-08-11,18,MOWWO-2,Moray West 2,-91
2025-08-11,18,MOWWO-3,Moray West 3,-66
2025-08-11,18,MOWWO-4,Moray West 4,-79.8
2025-08-11,18,SGRWO-1,Seagreen 1,-118.066
2025-08-11,18,SGRWO-2,Seagreen 2,-53.016
2025-08-11,18,SGRWO-3,Seagreen 3,-90.034
2025-08-11,18,SGRWO-4,Seagreen 4,-71.034
2025-08-11,18,SGRWO-5,Seagreen 5,-50.016
2025-08-11,18,VKNGW-1,Viking 1,-65.984
2025-08-11,18,VKNGW-2,Viking 2,-86.984
2025-08-11,18,VKNGW-3,Viking 3,-72.984
2025-08-11,18,VKNGW-4,Viking 4,-63.984
2025-08-11,19,DOREW-1,Dorenell 1,-62.23
2025-08-11,19,DOREW-2,Dorenell 2,-20.848
2025-08-11,19,GLNKW-1,Glen Kyllachy,-16
2025-08-11,19,HALSW-1,Halsary Forest,-4
2025-08-11,19,MOWEO-1,Moray Firth Eastern 1,-198
2025-08-11,19,MOWEO-2,Moray Firth Eastern 2,-150
2025-08-11,19,MOWEO-3,Moray Firth Eastern 3,-179
2025-08-11,19,MOWWO-1,Moray West 1,-105
2025-08-11,19,MOWWO-2,Moray West 2,-86
2025-08-11,19,MOWWO-3,Moray West 3,-66.786
2025-08-11,19,SGRWO-1,Seagreen 1,-114
2025-08-11,19,SGRWO-2,Seagreen 2,-54
2025-08-11,19,SGRWO-3,Seagreen 3,-91
2025-08-11,19,SGRWO-4,Seagreen 4,-72
2025-08-11,19,SGRWO-5,Seagreen 5,-51
2025-08-11,19,VKNGW-1,Viking 1,-64.9
2025-08-11,19,VKNGW-2,Viking 2,-87.884
2025-08-11,19,VKNGW-3,Viking 3,-71.9
2025-08-11,19,VKNGW-4,Viking 4,-61.916
2025-08-11,20,GLNKW-1,Glen Kyllachy,-18.5
2025-08-11,20,HALSW-1,Halsary Forest,-2.15
2025-08-11,20,MOWEO-1,Moray Firth Eastern 1,-184
2025-08-11,20,MOWEO-2,Moray Firth Eastern 2,-124
2025-08-11,20,MOWEO-3,Moray Firth Eastern 3,-165
2025-08-11,20,MOWWO-1,Moray West 1,-104
2025-08-11,20,MOWWO-2,Moray West 2,-82
2025-08-11,20,MOWWO-3,Moray West 3,-3.414
2025-08-11,20,SGRWO-1,Seagreen 1,-113.884
2025-08-11,20,SGRWO-2,Seagreen 2,-54
2025-08-11,20,SGRWO-3,Seagreen 3,-90.884
2025-08-11,20,SGRWO-4,Seagreen 4,-71.884
2025-08-11,20,SGRWO-5,Seagreen 5,-51
2025-08-11,20,VKNGW-1,Viking 1,-58.9
2025-08-11,20,VKNGW-2,Viking 2,-80.9
2025-08-11,20,VKNGW-3,Viking 3,-65.9
2025-08-11,20,VKNGW-4,Viking 4,-56.916
2025-08-11,21,GLNKW-1,Glen Kyllachy,-18.5
2025-08-11,21,MOWEO-1,Moray Firth Eastern 1,-152
2025-08-11,21,MOWEO-2,Moray Firth Eastern 2,-103
2025-08-11,21,MOWEO-3,Moray Firth Eastern 3,-139
2025-08-11,21,MOWWO-1,Moray West 1,-97
2025-08-11,21,MOWWO-2,Moray West 2,-75
2025-08-11,21,SGRWO-1,Seagreen 1,-105.934
2025-08-11,21,SGRWO-2,Seagreen 2,-52.984
2025-08-11,21,SGRWO-3,Seagreen 3,-83.966
2025-08-11,21,SGRWO-4,Seagreen 4,-64.966
2025-08-11,21,SGRWO-5,Seagreen 5,-50.984
2025-08-11,21,VKNGW-1,Viking 1,-51
2025-08-11,21,VKNGW-2,Viking 2,-73.984
2025-08-11,21,VKNGW-3,Viking 3,-58.984
2025-08-11,21,VKNGW-4,Viking 4,-50
2025-08-11,22,GLNKW-1,Glen Kyllachy,-20.5
2025-08-11,22,MOWEO-1,Moray Firth Eastern 1,-27.534
2025-08-11,22,MOWEO-2,Moray Firth Eastern 2,-87
2025-08-11,22,MOWEO-3,Moray Firth Eastern 3,-115
2025-08-11,22,MOWWO-1,Moray West 1,-71.666
2025-08-11,22,MOWWO-2,Moray West 2,-66
2025-08-11,22,SGRWO-1,Seagreen 1,-101.934
2025-08-11,22,SGRWO-2,Seagreen 2,-51.984
2025-08-11,22,SGRWO-3,Seagreen 3,-81.966
2025-08-11,22,SGRWO-4,Seagreen 4,-62.966
2025-08-11,22,SGRWO-5,Seagreen 5,-49.984
2025-08-11,22,VKNGW-1,Viking 1,-50.984
2025-08-11,22,VKNGW-2,Viking 2,-72.984
2025-08-11,22,VKNGW-3,Viking 3,-27.066
2025-08-11,22,VKNGW-4,Viking 4,-49.984
2025-08-11,23,GLNKW-1,Glen Kyllachy,-14.546
2025-08-11,23,MOWEO-2,Moray Firth Eastern 2,-16.684
2025-08-11,23,MOWEO-3,Moray Firth Eastern 3,-30.6
2025-08-11,23,MOWWO-2,Moray West 2,-10.266
2025-08-11,23,SGRWO-1,Seagreen 1,-35.2
2025-08-11,23,SGRWO-2,Seagreen 2,-49.984
2025-08-11,23,SGRWO-3,Seagreen 3,-77.95
2025-08-11,23,SGRWO-4,Seagreen 4,-59.916
2025-08-11,23,SGRWO-5,Seagreen 5,-47.966
2025-08-11,23,VKNGW-1,Viking 1,-26.666
2025-08-11,23,VKNGW-2,Viking 2,-19.2
2025-08-11,23,VKNGW-4,Viking 4,-49.016
2025-08-11,24,SGRWO-2,Seagreen 2,-48.984
2025-08-11,24,SGRWO-3,Seagreen 3,-74.966
2025-08-11,24,SGRWO-4,Seagreen 4,-54.934
2025-08-11,24,SGRWO-5,Seagreen 5,-45.966
2025-08-11,24,VKNGW-4,Viking 4,-50
2025-08-11,25,SGRWO-1,Seagreen 1,-0.3
2025-08-11,25,SGRWO-2,Seagreen 2,-47
2025-08-11,25,SGRWO-3,Seagreen 3,-71.966
2025-08-11,25,SGRWO-4,Seagreen 4,-51.934
2025-08-11,25,SGRWO-5,Seagreen 5,-43.984
2025-08-11,25,VKNGW-4,Viking 4,-10
2025-08-11,26,SGRWO-1,Seagreen 1,-1.034
2025-08-11,26,SGRWO-2,Seagreen 2,-46.984
2025-08-11,26,SGRWO-3,Seagreen 3,-69.966
2025-08-11,26,SGRWO-4,Seagreen 4,-47.95
2025-08-11,26,SGRWO-5,Seagreen 5,-42.934
2025-08-11,26,SGRWO-6,Seagreen 6,-1.15
2025-08-11,27,SGRWO-1,Seagreen 1,-1.966
2025-08-11,27,SGRWO-2,Seagreen 2,-45
2025-08-11,27,SGRWO-3,Seagreen 3,-66.966
2025-08-11,27,SGRWO-4,Seagreen 4,-44.966
2025-08-11,27,SGRWO-5,Seagreen 5,-40.984
2025-08-11,27,SGRWO-6,Seagreen 6,-3.934
2025-08-11,28,SGRWO-2,Seagreen 2,-44.984
2025-08-11,28,SGRWO-3,Seagreen 3,-64.984
2025-08-11,28,SGRWO-4,Seagreen 4,-42.966
2025-08-11,28,SGRWO-5,Seagreen 5,-39.984
2025-08-11,29,AG-REC05L,AG-REC05L,-0.034
2025-08-11,29,SGRWO-2,Seagreen 2,-43.984
2025-08-11,29,SGRWO-3,Seagreen 3,-62.966
2025-08-11,29,SGRWO-4,Seagreen 4,-41.966
2025-08-11,29,SGRWO-5,Seagreen 5,-38.984
2025-08-11,30,SGRWO-2,Seagreen 2,-42.984
2025-08-11,30,SGRWO-3,Seagreen 3,-60.966
2025-08-11,30,SGRWO-4,Seagreen 4,-39.966
2025-08-11,30,SGRWO-5,Seagreen 5,-37.984
2025-08-11,31,SGRWO-2,Seagreen 2,-71.984
2025-08-11,31,SGRWO-3,Seagreen 3,-88.95
2025-08-11,31,SGRWO-4,Seagreen 4,-67.95
2025-08-11,31,SGRWO-5,Seagreen 5,-36.966
2025-08-11,32,SGRWO-2,Seagreen 2,-70.966
2025-08-11,32,SGRWO-3,Seagreen 3,-86.034
2025-08-11,32,SGRWO-4,Seagreen 4,-64.966
2025-08-11,32,SGRWO-5,Seagreen 5,-16.916
2025-08-11,33,SGRWO-2,Seagreen 2,-13.55
2025-08-11,33,SGRWO-3,Seagreen 3,-87.966
2025-08-11,33,SGRWO-4,Seagreen 4,-63
2025-08-11,34,SGRWO-3,Seagreen 3,-48.266
2025-08-11,34,SGRWO-4,Seagreen 4,-50.25
2025-08-11,46,MOWEO-3,Moray Firth Eastern 3,-0.316
2025-08-11,46,MOWWO-1,Moray West 1,-1.134
2025-08-11,47,MOWEO-2,Moray Firth Eastern 2,-0.85
2025-08-11,47,MOWEO-3,Moray Firth Eastern 3,-26
2025-08-11,48,MOWEO-2,Moray Firth Eastern 2,-7
2025-08-11,48,MOWEO-3,Moray Firth Eastern 3,-19.5
2025-08-11,48,MOWWO-1,Moray West 1,-9
2025-08-11,48,MOWWO-2,Moray West 2,-12
2025-08-11,48,MOWWO-3,Moray West 3,-8
2025-08-11,48,MOWWO-4,Moray West 4,-5.016
2025-08-12,1,MOWEO-2,Moray Firth Eastern 2,-0.7
2025-08-12,1,MOWEO-3,Moray Firth Eastern 3,-7.734
2025-08-12,1,MOWWO-1,Moray West 1,-5.216
2025-08-12,1,MOWWO-2,Moray West 2,-5.1
2025-08-12,1,MOWWO-3,Moray West 3,-6
2025-08-12,2,MOWWO-1,Moray West 1,-14
2025-08-12,2,MOWWO-2,Moray West 2,-11
2025-08-12,2,MOWWO-3,Moray West 3,-22
2025-08-12,2,MOWWO-4,Moray West 4,-27
2025-08-12,3,MOWWO-3,Moray West 3,-5
2025-08-12,3,MOWWO-4,Moray West 4,-0.4
2025-08-12,5,RMPNO-2,Rampion 2,-1.234
2025-08-12,6,RMPNO-2,Rampion 2,-19.216
2025-08-12,7,LARYO-3,London Array 3,-2.1
2025-08-12,7,RMPNO-2,Rampion 2,-15.534
2025-08-12,42,SGRWO-1,Seagreen 1,-0.134
2025-08-12,42,VKNGW-2,Viking 2,-6.266
2025-08-12,42,VKNGW-3,Viking 3,-6.934
2025-08-12,42,VKNGW-4,Viking 4,-7.216
2025-08-12,43,SGRWO-1,Seagreen 1,-7.084
2025-08-12,43,VKNGW-2,Viking 2,-26
2025-08-12,43,VKNGW-3,Viking 3,-12.35
2025-08-12,43,VKNGW-4,Viking 4,-9.916
2025-08-12,44,SGRWO-1,Seagreen 1,-7.8
2025-08-12,44,VKNGW-2,Viking 2,-1.3
2025-08-13,37,SGRWO-1,Seagreen 1,-0.484
2025-08-13,37,SGRWO-6,Seagreen 6,-0.45
2025-08-13,38,SGRWO-1,Seagreen 1,-3.2
2025-08-13,38,SGRWO-3,Seagreen 3,-0.4
2025-08-13,38,SGRWO-4,Seagreen 4,-0.3
2025-08-13,38,SGRWO-6,Seagreen 6,-3.25
2025-08-13,39,SGRWO-1,Seagreen 1,-6.016
2025-08-13,39,SGRWO-3,Seagreen 3,-3.8
2025-08-13,39,SGRWO-4,Seagreen 4,-2.516
2025-08-13,40,DOREW-1,Dorenell 1,-9
2025-08-13,40,DOREW-2,Dorenell 2,-7
2025-08-13,40,MOWEO-1,Moray Firth Eastern 1,-0.15
2025-08-13,40,MOWEO-2,Moray Firth Eastern 2,-0.366
2025-08-13,40,MOWEO-3,Moray Firth Eastern 3,-0.184
2025-08-13,40,SGRWO-1,Seagreen 1,-0.984
2025-08-13,40,SGRWO-4,Seagreen 4,-0.85
2025-08-13,41,DOREW-1,Dorenell 1,-20
2025-08-13,41,DOREW-2,Dorenell 2,-21
2025-08-13,41,MOWEO-1,Moray Firth Eastern 1,-3
2025-08-13,41,MOWEO-2,Moray Firth Eastern 2,-8
2025-08-13,41,MOWEO-3,Moray Firth Eastern 3,-18
2025-08-13,42,DOREW-1,Dorenell 1,-13
2025-08-13,42,DOREW-2,Dorenell 2,-17
2025-08-13,42,MOWEO-1,Moray Firth Eastern 1,-5.95
2025-08-13,42,MOWEO-2,Moray Firth Eastern 2,-11.05
2025-08-13,42,MOWEO-3,Moray Firth Eastern 3,-16.15
2025-08-13,43,DOREW-1,Dorenell 1,-3
2025-08-13,43,DOREW-2,Dorenell 2,-12.5
2025-08-13,43,MOWEO-1,Moray Firth Eastern 1,-2.85
2025-08-13,44,DOREW-1,Dorenell 1,-9
2025-08-13,44,DOREW-2,Dorenell 2,-10.5
2025-08-13,44,MOWEO-1,Moray Firth Eastern 1,-1.666
2025-08-13,45,DOREW-1,Dorenell 1,-7
2025-08-13,45,DOREW-2,Dorenell 2,-7
2025-08-13,45,MOWEO-1,Moray Firth Eastern 1,-1.984
2025-08-13,46,DOREW-1,Dorenell 1,-5.286
2025-08-13,46,DOREW-2,Dorenell 2,-0.118
2025-08-14,23,BABAW-1,Baillie,-0.082
2025-08-14,24,BABAW-1,Baillie,-6
2025-08-14,25,BABAW-1,Baillie,-0.218
2025-08-14,34,HALSW-1,Halsary Forest,-1.084
2025-08-14,34,MOWEO-2,Moray Firth Eastern 2,-0.784
2025-08-14,34,MOWEO-3,Moray Firth Eastern 3,-0.266
2025-08-14,35,HALSW-1,Halsary Forest,-14
2025-08-14,35,MOWEO-1,Moray Firth Eastern 1,-18
2025-08-14,35,MOWEO-2,Moray Firth Eastern 2,-49.4
2025-08-14,35,MOWEO-3,Moray Firth Eastern 3,-34
2025-08-14,36,HALSW-1,Halsary Forest,-14.25
2025-08-14,36,MOWEO-1,Moray Firth Eastern 1,-34
2025-08-14,36,MOWEO-2,Moray Firth Eastern 2,-64
2025-08-14,36,MOWEO-3,Moray Firth Eastern 3,-43
2025-08-14,36,MOWWO-1,Moray West 1,-33.412
2025-08-14,36,MOWWO-2,Moray West 2,-9.75
2025-08-14,36,MOWWO-3,Moray West 3,-14
2025-08-14,37,MOWEO-1,Moray Firth Eastern 1,-48
2025-08-14,37,MOWEO-2,Moray Firth Eastern 2,-59.2
2025-08-14,37,MOWEO-3,Moray Firth Eastern 3,-24.3
2025-08-14,37,MOWWO-1,Moray West 1,-1.288
2025-08-14,37,MOWWO-2,Moray West 2,-17.666
2025-08-14,38,MOWEO-1,Moray Firth Eastern 1,-77
2025-08-14,38,MOWEO-2,Moray Firth Eastern 2,-99
2025-08-14,38,MOWEO-3,Moray Firth Eastern 3,-0.45
2025-08-14,38,MOWWO-2,Moray West 2,-27
2025-08-14,39,MOWEO-1,Moray Firth Eastern 1,-82
2025-08-14,39,MOWEO-2,Moray Firth Eastern 2,-31.15
2025-08-14,39,MOWEO-3,Moray Firth Eastern 3,-33
2025-08-14,40,MOWEO-1,Moray Firth Eastern 1,-86
2025-08-14,40,MOWEO-2,Moray Firth Eastern 2,-43.166
2025-08-14,40,MOWEO-3,Moray Firth Eastern 3,-40.5
2025-08-14,41,MOWEO-1,Moray Firth Eastern 1,-4.45
2025-08-14,42,MOWEO-1,Moray Firth Eastern 1,-5.084
2025-08-14,42,MOWEO-2,Moray Firth Eastern 2,-83.3
2025-08-14,42,MOWEO-3,Moray Firth Eastern 3,-66.65
2025-08-14,43,MOWEO-1,Moray Firth Eastern 1,-23.484
2025-08-14,43,MOWEO-2,Moray Firth Eastern 2,-84
2025-08-14,43,MOWEO-3,Moray Firth Eastern 3,-48.866
2025-08-14,44,MOWEO-1,Moray Firth Eastern 1,-1.234
2025-08-14,44,MOWEO-2,Moray Firth Eastern 2,-61
2025-08-14,44,MOWEO-3,Moray Firth Eastern 3,-33
2025-08-14,45,MOWEO-1,Moray Firth Eastern 1,-73.2
2025-08-14,45,MOWEO-2,Moray Firth Eastern 2,-63.866
2025-08-14,45,MOWEO-3,Moray Firth Eastern 3,-80
2025-08-14,45,VKNGW-1,Viking 1,-15.35
2025-08-14,45,VKNGW-2,Viking 2,-15.366
2025-08-14,45,VKNGW-3,Viking 3,-11.1
2025-08-14,46,MOWEO-1,Moray Firth Eastern 1,-78
2025-08-14,46,MOWEO-2,Moray Firth Eastern 2,-64.234
2025-08-14,46,MOWEO-3,Moray Firth Eastern 3,-89
2025-08-14,46,VKNGW-1,Viking 1,-21.066
2025-08-14,46,VKNGW-2,Viking 2,-22.05
2025-08-14,46,VKNGW-3,Viking 3,-16.05
2025-08-14,47,MOWEO-1,Moray Firth Eastern 1,-27.5
2025-08-14,47,MOWEO-3,Moray Firth Eastern 3,-21.916
2025-08-14,47,VKNGW-1,Viking 1,-25.05
2025-08-14,47,VKNGW-2,Viking 2,-25.066
2025-08-14,47,VKNGW-3,Viking 3,-19.05
2025-08-14,48,VKNGW-1,Viking 1,-5.134
2025-08-14,48,VKNGW-2,Viking 2,-5.316
2025-08-14,48,VKNGW-3,Viking 3,-4.034
2025-08-15,2,HALSW-1,Halsary Forest,-9.8
2025-08-15,2,VKNGW-1,Viking 1,-0.616
2025-08-15,2,VKNGW-4,Viking 4,-20.4
2025-08-15,3,HALSW-1,Halsary Forest,-12
2025-08-15,3,VKNGW-1,Viking 1,-46.066
2025-08-15,3,VKNGW-2,Viking 2,-23.35
2025-08-15,3,VKNGW-3,Viking 3,-23.5
2025-08-15,3,VKNGW-4,Viking 4,-33.05
2025-08-15,4,HALSW-1,Halsary Forest,-11
2025-08-15,4,MOWEO-1,Moray Firth Eastern 1,-24.25
2025-08-15,4,VKNGW-1,Viking 1,-50.066
2025-08-15,4,VKNGW-2,Viking 2,-53.084
2025-08-15,4,VKNGW-3,Viking 3,-42.05
2025-08-15,4,VKNGW-4,Viking 4,-36.05
2025-08-15,5,HALSW-1,Halsary Forest,-10
2025-08-15,5,MOWEO-1,Moray Firth Eastern 1,-42
2025-08-15,5,MOWEO-3,Moray Firth Eastern 3,-1.834
2025-08-15,5,VKNGW-1,Viking 1,-54.05
2025-08-15,5,VKNGW-2,Viking 2,-57.084
2025-08-15,5,VKNGW-3,Viking 3,-45.066
2025-08-15,5,VKNGW-4,Viking 4,-38.066
2025-08-15,6,HALSW-1,Halsary Forest,-12
2025-08-15,6,MOWEO-1,Moray Firth Eastern 1,-46.55
2025-08-15,6,MOWEO-3,Moray Firth Eastern 3,-1.05
2025-08-15,6,VKNGW-1,Viking 1,-57.066
2025-08-15,6,VKNGW-2,Viking 2,-62.084
2025-08-15,6,VKNGW-3,Viking 3,-35.934
2025-08-15,6,VKNGW-4,Viking 4,-42.05
2025-08-15,7,HALSW-1,Halsary Forest,-11
2025-08-15,7,MOWEO-1,Moray Firth Eastern 1,-0.866
2025-08-15,7,MOWEO-3,Moray Firth Eastern 3,-0.1
2025-08-15,7,VKNGW-1,Viking 1,-60.1
2025-08-15,7,VKNGW-2,Viking 2,-67.1
2025-08-15,7,VKNGW-4,Viking 4,-8.25
2025-08-15,8,HALSW-1,Halsary Forest,-6.5
2025-08-15,8,VKNGW-1,Viking 1,-35.2
2025-08-15,8,VKNGW-2,Viking 2,-21.9
2025-08-15,11,VKNGW-1,Viking 1,-65.55
2025-08-15,12,VKNGW-1,Viking 1,-61.028
2025-08-15,12,VKNGW-3,Viking 3,-0.916
2025-08-15,12,VKNGW-4,Viking 4,-0.15
2025-08-15,13,VKNGW-1,Viking 1,-57.05
2025-08-15,13,VKNGW-3,Viking 3,-20.534
2025-08-15,13,VKNGW-4,Viking 4,-3.034
2025-08-15,14,HALSW-1,Halsary Forest,-7.15
2025-08-15,14,MOWEO-1,Moray Firth Eastern 1,-0.25
2025-08-15,14,VKNGW-1,Viking 1,-69.834
2025-08-15,14,VKNGW-2,Viking 2,-54.816
2025-08-15,14,VKNGW-3,Viking 3,-60.834
2025-08-15,14,VKNGW-4,Viking 4,-49.384
2025-08-15,15,HALSW-1,Halsary Forest,-11
2025-08-15,15,MOWEO-2,Moray Firth Eastern 2,-0.45
2025-08-15,15,VKNGW-1,Viking 1,-73.966
2025-08-15,15,VKNGW-2,Viking 2,-81.966
2025-08-15,15,VKNGW-3,Viking 3,-64.966
2025-08-15,15,VKNGW-4,Viking 4,-55.984
2025-08-15,16,HALSW-1,Halsary Forest,-12
2025-08-15,16,MOWEO-2,Moray Firth Eastern 2,-17
2025-08-15,16,MOWEO-3,Moray Firth Eastern 3,-4.134
2025-08-15,16,VKNGW-1,Viking 1,-71.984
2025-08-15,16,VKNGW-2,Viking 2,-79.95
2025-08-15,16,VKNGW-3,Viking 3,-62.984
2025-08-15,16,VKNGW-4,Viking 4,-54.984
2025-08-15,17,HALSW-1,Halsary Forest,-12
2025-08-15,17,MOWEO-2,Moray Firth Eastern 2,-39
2025-08-15,17,MOWEO-3,Moray Firth Eastern 3,-0.266
2025-08-15,17,VKNGW-1,Viking 1,-75.016
2025-08-15,17,VKNGW-2,Viking 2,-83
2025-08-15,17,VKNGW-3,Viking 3,-66.016
2025-08-15,17,VKNGW-4,Viking 4,-57.016
2025-08-15,18,HALSW-1,Halsary Forest,-13
2025-08-15,18,MOWEO-2,Moray Firth Eastern 2,-23.8
2025-08-15,18,VKNGW-1,Viking 1,-76.016
2025-08-15,18,VKNGW-2,Viking 2,-83
2025-08-15,18,VKNGW-3,Viking 3,-67.016
2025-08-15,18,VKNGW-4,Viking 4,-58.016
2025-08-15,19,HALSW-1,Halsary Forest,-12
2025-08-15,19,VKNGW-1,Viking 1,-41.066
2025-08-15,19,VKNGW-2,Viking 2,-58.8
2025-08-15,19,VKNGW-3,Viking 3,-24.934
2025-08-15,19,VKNGW-4,Viking 4,-51.134
2025-08-15,20,HALSW-1,Halsary Forest,-13
2025-08-15,21,HALSW-1,Halsary Forest,-12
2025-08-15,22,HALSW-1,Halsary Forest,-12
2025-08-15,23,HALSW-1,Halsary Forest,-12
2025-08-15,24,HALSW-1,Halsary Forest,-10.2
2025-08-15,25,HALSW-1,Halsary Forest,-0.966
2025-08-15,26,HALSW-1,Halsary Forest,-8.166
2025-08-15,27,HALSW-1,Halsary Forest,-13
2025-08-15,28,HALSW-1,Halsary Forest,-14
2025-08-15,29,HALSW-1,Halsary Forest,-14
2025-08-15,29,VKNGW-2,Viking 2,-2.184
2025-08-15,30,HALSW-1,Halsary Forest,-16
2025-08-15,30,MOWWO-3,Moray West 3,-16.5
2025-08-15,30,VKNGW-1,Viking 1,-32.034
2025-08-15,30,VKNGW-2,Viking 2,-40.916
2025-08-15,30,VKNGW-3,Viking 3,-19.184
2025-08-15,30,VKNGW-4,Viking 4,-19.766
2025-08-15,31,HALSW-1,Halsary Forest,-15
2025-08-15,31,MOWWO-3,Moray West 3,-34
2025-08-15,31,VKNGW-1,Viking 1,-35.95
2025-08-15,31,VKNGW-2,Viking 2,-35.4
2025-08-15,31,VKNGW-3,Viking 3,-28.95
2025-08-15,31,VKNGW-4,Viking 4,-25.966
2025-08-15,32,HALSW-1,Halsary Forest,-15
2025-08-15,32,MOWWO-3,Moray West 3,-16.2
2025-08-15,32,VKNGW-1,Viking 1,-8.25
2025-08-15,32,VKNGW-3,Viking 3,-11.7
2025-08-15,32,VKNGW-4,Viking 4,-8.4
2025-08-15,33,HALSW-1,Halsary Forest,-6.766
2025-08-15,37,MOWEO-1,Moray Firth Eastern 1,-12.866
2025-08-15,37,MOWWO-3,Moray West 3,-14.7
2025-08-15,37,VKNGW-1,Viking 1,-6.75
2025-08-15,37,VKNGW-2,Viking 2,-6.75
2025-08-15,37,VKNGW-3,Viking 3,-3.666
2025-08-15,37,VKNGW-4,Viking 4,-2.434
2025-08-15,38,MOWEO-1,Moray Firth Eastern 1,-12.834
2025-08-15,38,MOWWO-3,Moray West 3,-10.634
2025-08-15,38,VKNGW-1,Viking 1,-8.966
2025-08-15,38,VKNGW-2,Viking 2,-8.966
2025-08-15,38,VKNGW-3,Viking 3,-3.966
2025-08-15,38,VKNGW-4,Viking 4,-1.984
2025-08-15,39,VKNGW-1,Viking 1,-0.584
2025-08-15,39,VKNGW-2,Viking 2,-1.75
2025-08-15,39,VKNGW-3,Viking 3,-0.834
2025-08-16,6,GRGBW-3,Greater Gabbard 3,-8.566
2025-08-16,7,GRGBW-3,Greater Gabbard 3,-20.066
2025-08-18,26,LARYO-4,London Array 4,-2.166
2025-08-18,26,THNTO-1,Thanet 1,-3.75
2025-08-18,26,THNTO-2,Thanet 2,-3.75
2025-08-18,27,LARYO-3,London Array 3,-7.916
2025-08-18,27,LARYO-4,London Array 4,-27
2025-08-18,27,THNTO-1,Thanet 1,-12.816
2025-08-18,27,THNTO-2,Thanet 2,-12.816
