Date,Settlement_Period,Generator_Name,Generator_Full_Name,BOA_Volume
2024-08-27,35,GORDW-2,Gordonbush Ext,-16.966
2024-08-27,35,GRIFW-1,Griffin 1,-21.916
2024-08-27,35,GRIFW-2,Griffin 2,-22.934
2024-08-27,35,HALSW-1,Halsary Forest,-22
2024-08-27,35,HLTWW-1,Hill of Towie,-17
2024-08-27,35,KILBW-1,Kilbraur,-40.5
2024-08-27,35,KYPEW-1,Kype Muir Extension,-12.5
2024-08-27,35,LCLTW-1,Lochluichart,-55.5
2024-08-27,35,MILWW-1,Millennium,-45.5
2024-08-27,35,MINSW-1,Minsca,-37
2024-08-27,35,MOWEO-1,Moray Firth Eastern 1,-263
2024-08-27,35,MOWEO-2,Moray Firth Eastern 2,-221
2024-08-27,35,MOWEO-3,Moray Firth Eastern 3,-221
2024-08-27,35,MOYEW-1,Moy,-34
2024-08-27,35,MYGPW-1,Minnygap,-14.5
2024-08-27,35,PAUHW-1,Pauls Hill,-53
2024-08-27,35,ROTHW-1,Cairn Uish 1 (Rothes 1),-32
2024-08-27,35,SAKNW-1,Sandy Knowe,-21.5
2024-08-27,35,SANQW-1,Sanquhar,-17
2024-08-27,35,SGRWO-1,Seagreen 1,-282
2024-08-27,35,SGRWO-2,Seagreen 2,-65
2024-08-27,35,SGRWO-3,Seagreen 3,-141
2024-08-27,35,SGRWO-4,Seagreen 4,-131
2024-08-27,35,SGRWO-5,Seagreen 5,-75
2024-08-27,35,SGRWO-6,Seagreen 6,-358
2024-08-27,35,STLGW-1,Stronelairg 1,-46.95
2024-08-27,35,STLGW-2,Stronelairg 2,-56.95
2024-08-27,35,STLGW-3,Stronelairg 3,-44.966
2024-08-27,35,TLYMW-1,Tullymurdoch,-5.5
2024-08-27,35,TMNCW-1,Tom Nan Clach,-38.5
2024-08-27,35,TULWW-1,Tullo,-6.5
2024-08-27,35,TULWW-2,Tullo Ext,-11.5
2024-08-27,35,TWSHW-1,Twentyshilling Hill,-34
2024-08-27,35,VKNGW-1,Viking 1,-64
2024-08-27,35,VKNGW-2,Viking 2,-96.034
2024-08-27,35,VKNGW-3,Viking 3,-86.016
2024-08-27,35,VKNGW-4,Viking 4,-89.034
2024-08-27,35,WDRGW-1,Windy Rig,-37
2024-08-27,36,BABAW-1,Baillie,-27
2024-08-27,36,BEATO-3,Beatrice 3,-49.784
2024-08-27,36,BETHW-1,Beinn Tharsuinn,-10
2024-08-27,36,BHLAW-1,Bhlaraidh,-60.884
2024-08-27,36,BNWKW-1,Burn of Whilk,-7
2024-08-27,36,BRDUW-1,Braes of Doune,-23.5
2024-08-27,36,BRYBW-1,Berry Burn,-37
2024-08-27,36,BTUIW-3,Beinn an Tuirc Phase 3,-3
2024-08-27,36,CAIRW-2,Cairn Uish 2 (Rothes 2),-24.5
2024-08-27,36,CLDRW-1,Clashindarroch,-12.5
2024-08-27,36,CMSTW-1,Camster,-27
2024-08-27,36,CRDEW-1,Crossdykes,-9
2024-08-27,36,CRDEW-2,Crossdykes 2,-9
2024-08-27,36,CREAW-1,Creag Riabhach,-60.5
2024-08-27,36,CRGHW-1,Carraig Gheal,-8.5
2024-08-27,36,CRMLW-1,Corriemoillie,-29.5
2024-08-27,36,CUMHW-1,Cumberhead (Revised),-15
2024-08-27,36,DOREW-1,Dorenell 1,-22.5
2024-08-27,36,DOREW-2,Dorenell 2,-22.5
2024-08-27,36,DUNGW-1,Dunmaglass,-61.884
2024-08-27,36,EDINW-1,Edinbane,-25
2024-08-27,36,FAARW-1,Farr 1,-17.5
2024-08-27,36,GDSTW-1,Gordonstown Hill,-1.5
2024-08-27,36,GLNKW-1,Glen Kyllachy,-22.5
2024-08-27,36,GLOFW-1,Glens of Foudland,-5.5
2024-08-27,36,GORDW-1,Gordonbush,-29.916
2024-08-27,36,GORDW-2,Gordonbush Ext,-14.966
2024-08-27,36,GRIFW-1,Griffin 1,-16.916
2024-08-27,36,GRIFW-2,Griffin 2,-18.934
2024-08-27,36,HALSW-1,Halsary Forest,-18
2024-08-27,36,HLTWW-1,Hill of Towie,-16
2024-08-27,36,KILBW-1,Kilbraur,-32
2024-08-27,36,KYPEW-1,Kype Muir Extension,-11.5
2024-08-27,36,LCLTW-1,Lochluichart,-49
2024-08-27,36,MILWW-1,Millennium,-40.5
2024-08-27,36,MINSW-1,Minsca,-37
2024-08-27,36,MOWEO-1,Moray Firth Eastern 1,-255
2024-08-27,36,MOWEO-2,Moray Firth Eastern 2,-224
2024-08-27,36,MOWEO-3,Moray Firth Eastern 3,-215
2024-08-27,36,MOYEW-1,Moy,-29.5
2024-08-27,36,MYGPW-1,Minnygap,-13.5
2024-08-27,36,PAUHW-1,Pauls Hill,-48.5
2024-08-27,36,ROTHW-1,Cairn Uish 1 (Rothes 1),-26.5
2024-08-27,36,SAKNW-1,Sandy Knowe,-25
2024-08-27,36,SANQW-1,Sanquhar,-19
2024-08-27,36,SGRWO-1,Seagreen 1,-282
2024-08-27,36,SGRWO-2,Seagreen 2,-65
2024-08-27,36,SGRWO-3,Seagreen 3,-141
2024-08-27,36,SGRWO-4,Seagreen 4,-131
2024-08-27,36,SGRWO-5,Seagreen 5,-75
2024-08-27,36,SGRWO-6,Seagreen 6,-358
2024-08-27,36,STLGW-1,Stronelairg 1,-43.934
2024-08-27,36,STLGW-2,Stronelairg 2,-53.95
2024-08-27,36,STLGW-3,Stronelairg 3,-42.984
2024-08-27,36,TLYMW-1,Tullymurdoch,-3.078
2024-08-27,36,TMNCW-1,Tom Nan Clach,-37.5
2024-08-27,36,TULWW-1,Tullo,-5
2024-08-27,36,TULWW-2,Tullo Ext,-8.5
2024-08-27,36,TWSHW-1,Twentyshilling Hill,-34.5
2024-08-27,36,VKNGW-1,Viking 1,-67.4
2024-08-27,36,VKNGW-2,Viking 2,-101.416
2024-08-27,36,VKNGW-3,Viking 3,-90.4
2024-08-27,36,VKNGW-4,Viking 4,-94.416
2024-08-27,36,WDRGW-1,Windy Rig,-37
2024-08-27,37,BABAW-1,Baillie,-24
2024-08-27,37,BEATO-3,Beatrice 3,-13.616
2024-08-27,37,BETHW-1,Beinn Tharsuinn,-1.2
2024-08-27,37,BHLAW-1,Bhlaraidh,-53.916
2024-08-27,37,BNWKW-1,Burn of Whilk,-5.5
2024-08-27,37,BRDUW-1,Braes of Doune,-20.5
2024-08-27,37,BRYBW-1,Berry Burn,-32
2024-08-27,37,BTUIW-3,Beinn an Tuirc Phase 3,-3.8
2024-08-27,37,CAIRW-2,Cairn Uish 2 (Rothes 2),-19.5
2024-08-27,37,CLDRW-1,Clashindarroch,-10
2024-08-27,37,CMSTW-1,Camster,-1.916
2024-08-27,37,CRDEW-1,Crossdykes,-10
2024-08-27,37,CRDEW-2,Crossdykes 2,-10
2024-08-27,37,CREAW-1,Creag Riabhach,-50
2024-08-27,37,CRGHW-1,Carraig Gheal,-3.366
2024-08-27,37,CRMLW-1,Corriemoillie,-22.5
2024-08-27,37,CUMHW-1,Cumberhead (Revised),-12
2024-08-27,37,DOREW-1,Dorenell 1,-18.5
2024-08-27,37,DOREW-2,Dorenell 2,-20
2024-08-27,37,DUNGW-1,Dunmaglass,-53.934
2024-08-27,37,EDINW-1,Edinbane,-24
2024-08-27,37,FAARW-1,Farr 1,-14.5
2024-08-27,37,GDSTW-1,Gordonstown Hill,-0.116
2024-08-27,37,GLNKW-1,Glen Kyllachy,-17
2024-08-27,37,GLOFW-1,Glens of Foudland,-4.5
2024-08-27,37,GORDW-1,Gordonbush,-26.934
2024-08-27,37,GORDW-2,Gordonbush Ext,-11.966
2024-08-27,37,GRIFW-1,Griffin 1,-12.934
2024-08-27,37,GRIFW-2,Griffin 2,-14.934
2024-08-27,37,HALSW-1,Halsary Forest,-15
2024-08-27,37,HLTWW-1,Hill of Towie,-12.116
2024-08-27,37,KILBW-1,Kilbraur,-25
2024-08-27,37,KYPEW-1,Kype Muir Extension,-11.5
2024-08-27,37,LCLTW-1,Lochluichart,-31.5
2024-08-27,37,MILWW-1,Millennium,-37
2024-08-27,37,MINSW-1,Minsca,-14.8
2024-08-27,37,MOWEO-1,Moray Firth Eastern 1,-246
2024-08-27,37,MOWEO-2,Moray Firth Eastern 2,-221
2024-08-27,37,MOWEO-3,Moray Firth Eastern 3,-209
2024-08-27,37,MOYEW-1,Moy,-22
2024-08-27,37,MYGPW-1,Minnygap,-11.316
2024-08-27,37,PAUHW-1,Pauls Hill,-18.388
2024-08-27,37,ROTHW-1,Cairn Uish 1 (Rothes 1),-12.32
2024-08-27,37,SAKNW-1,Sandy Knowe,-24.75
2024-08-27,37,SANQW-1,Sanquhar,-19.5
2024-08-27,37,SGRWO-1,Seagreen 1,-282
2024-08-27,37,SGRWO-2,Seagreen 2,-65
2024-08-27,37,SGRWO-3,Seagreen 3,-141.016
2024-08-27,37,SGRWO-4,Seagreen 4,-131
2024-08-27,37,SGRWO-5,Seagreen 5,-74.984
2024-08-27,37,SGRWO-6,Seagreen 6,-358
2024-08-27,37,STLGW-1,Stronelairg 1,-39.9
2024-08-27,37,STLGW-2,Stronelairg 2,-51.884
2024-08-27,37,STLGW-3,Stronelairg 3,-41.884
2024-08-27,37,TMNCW-1,Tom Nan Clach,-33.5
2024-08-27,37,TULWW-1,Tullo,-5.5
2024-08-27,37,TULWW-2,Tullo Ext,-10
2024-08-27,37,TWSHW-1,Twentyshilling Hill,-34
2024-08-27,37,VKNGW-1,Viking 1,-55.966
2024-08-27,37,VKNGW-2,Viking 2,-83.034
2024-08-27,37,VKNGW-3,Viking 3,-72.066
2024-08-27,37,VKNGW-4,Viking 4,-75.984
2024-08-27,37,WDRGW-1,Windy Rig,-31.698
2024-08-27,38,BABAW-1,Baillie,-21
2024-08-27,38,BHLAW-1,Bhlaraidh,-48.934
2024-08-27,38,BNWKW-1,Burn of Whilk,-6
2024-08-27,38,BRDUW-1,Braes of Doune,-16.5
2024-08-27,38,BRYBW-1,Berry Burn,-25
2024-08-27,38,CAIRW-2,Cairn Uish 2 (Rothes 2),-14.5
2024-08-27,38,CLDRW-1,Clashindarroch,-8.5
2024-08-27,38,CRDEW-1,Crossdykes,-4.384
2024-08-27,38,CRDEW-2,Crossdykes 2,-7.316
2024-08-27,38,CREAW-1,Creag Riabhach,-40
2024-08-27,38,CRMLW-1,Corriemoillie,-15
2024-08-27,38,CUMHW-1,Cumberhead (Revised),-13.066
2024-08-27,38,DOREW-1,Dorenell 1,-15
2024-08-27,38,DOREW-2,Dorenell 2,-17.5
2024-08-27,38,DUNGW-1,Dunmaglass,-49.934
2024-08-27,38,EDINW-1,Edinbane,-22.5
2024-08-27,38,FAARW-1,Farr 1,-12.5
2024-08-27,38,FAARW-2,Farr 2,-11.666
2024-08-27,38,GLNKW-1,Glen Kyllachy,-13
2024-08-27,38,GLOFW-1,Glens of Foudland,-3.5
2024-08-27,38,GORDW-1,Gordonbush,-22.934
2024-08-27,38,GORDW-2,Gordonbush Ext,-9.984
2024-08-27,38,GRIFW-1,Griffin 1,-8.934
2024-08-27,38,GRIFW-2,Griffin 2,-10.934
2024-08-27,38,HALSW-1,Halsary Forest,-12
2024-08-27,38,KILBW-1,Kilbraur,-19
2024-08-27,38,KYPEW-1,Kype Muir Extension,-2.4
2024-08-27,38,LCLTW-1,Lochluichart,-21
2024-08-27,38,MILWW-1,Millennium,-35
2024-08-27,38,MOWEO-1,Moray Firth Eastern 1,-250
2024-08-27,38,MOWEO-2,Moray Firth Eastern 2,-218
2024-08-27,38,MOWEO-3,Moray Firth Eastern 3,-211
2024-08-27,38,MOYEW-1,Moy,-15
2024-08-27,38,SANQW-1,Sanquhar,-8.234
2024-08-27,38,SGRWO-1,Seagreen 1,-282
2024-08-27,38,SGRWO-2,Seagreen 2,-65
2024-08-27,38,SGRWO-3,Seagreen 3,-142
2024-08-27,38,SGRWO-4,Seagreen 4,-131
2024-08-27,38,SGRWO-5,Seagreen 5,-74
2024-08-27,38,SGRWO-6,Seagreen 6,-358
2024-08-27,38,STLGW-1,Stronelairg 1,-33.9
2024-08-27,38,STLGW-2,Stronelairg 2,-44.866
2024-08-27,38,STLGW-3,Stronelairg 3,-35.884
2024-08-27,38,TMNCW-1,Tom Nan Clach,-26.5
2024-08-27,38,TULWW-1,Tullo,-6
2024-08-27,38,TULWW-2,Tullo Ext,-11
2024-08-27,38,TWSHW-1,Twentyshilling Hill,-2.248
2024-08-27,38,VKNGW-1,Viking 1,-59.866
2024-08-27,38,VKNGW-2,Viking 2,-87.1
2024-08-27,38,VKNGW-3,Viking 3,-53.966
2024-08-27,38,VKNGW-4,Viking 4,-42.566
2024-08-27,39,BABAW-1,Baillie,-17
2024-08-27,39,BHLAW-1,Bhlaraidh,-43.916
2024-08-27,39,BNWKW-1,Burn of Whilk,-5.5
2024-08-27,39,BRDUW-1,Braes of Doune,-15
2024-08-27,39,BRYBW-1,Berry Burn,-21
2024-08-27,39,CAIRW-2,Cairn Uish 2 (Rothes 2),-15.5
2024-08-27,39,CLDRW-1,Clashindarroch,-6.5
2024-08-27,39,CRDEW-1,Crossdykes,-8.966
2024-08-27,39,CRDEW-2,Crossdykes 2,-0.484
2024-08-27,39,CREAW-1,Creag Riabhach,-26
2024-08-27,39,CRMLW-1,Corriemoillie,-11.5
2024-08-27,39,DOREW-1,Dorenell 1,-12
2024-08-27,39,DOREW-2,Dorenell 2,-10.5
2024-08-27,39,DUNGW-1,Dunmaglass,-43.934
2024-08-27,39,EDINW-1,Edinbane,-20.5
2024-08-27,39,FAARW-1,Farr 1,-10.5
2024-08-27,39,FAARW-2,Farr 2,-11
2024-08-27,39,GLNKW-1,Glen Kyllachy,-23
2024-08-27,39,GLOFW-1,Glens of Foudland,-2.5
2024-08-27,39,GORDW-1,Gordonbush,-19.95
2024-08-27,39,GORDW-2,Gordonbush Ext,-8.984
2024-08-27,39,GRIFW-1,Griffin 1,-0.584
2024-08-27,39,GRIFW-2,Griffin 2,-0.816
2024-08-27,39,HALSW-1,Halsary Forest,-11
2024-08-27,39,KILBW-1,Kilbraur,-15.5
2024-08-27,39,LCLTW-1,Lochluichart,-20.5
2024-08-27,39,MILWW-1,Millennium,-34
2024-08-27,39,MOWEO-1,Moray Firth Eastern 1,-240
2024-08-27,39,MOWEO-2,Moray Firth Eastern 2,-193
2024-08-27,39,MOWEO-3,Moray Firth Eastern 3,-198
2024-08-27,39,MOYEW-1,Moy,-13.5
2024-08-27,39,SGRWO-1,Seagreen 1,-282
2024-08-27,39,SGRWO-2,Seagreen 2,-64.934
2024-08-27,39,SGRWO-3,Seagreen 3,-142
2024-08-27,39,SGRWO-4,Seagreen 4,-131
2024-08-27,39,SGRWO-5,Seagreen 5,-74
2024-08-27,39,SGRWO-6,Seagreen 6,-357.984
2024-08-27,39,STLGW-1,Stronelairg 1,-29.934
2024-08-27,39,STLGW-2,Stronelairg 2,-39.9
2024-08-27,39,STLGW-3,Stronelairg 3,-30.934
2024-08-27,39,TMNCW-1,Tom Nan Clach,-30
2024-08-27,39,TULWW-1,Tullo,-5.5
2024-08-27,39,TULWW-2,Tullo Ext,-13
2024-08-27,39,VKNGW-1,Viking 1,-63.966
2024-08-27,39,VKNGW-2,Viking 2,-95.984
2024-08-27,39,VKNGW-3,Viking 3,-84.95
2024-08-27,39,VKNGW-4,Viking 4,-89.9
2024-08-27,40,BABAW-1,Baillie,-15
2024-08-27,40,BHLAW-1,Bhlaraidh,-38.916
2024-08-27,40,BNWKW-1,Burn of Whilk,-3.7
2024-08-27,40,BRDUW-1,Braes of Doune,-5.556
2024-08-27,40,BRYBW-1,Berry Burn,-24
2024-08-27,40,CAIRW-2,Cairn Uish 2 (Rothes 2),-14
2024-08-27,40,CLDRW-1,Clashindarroch,-5.5
2024-08-27,40,CRDEW-1,Crossdykes,-8.784
2024-08-27,40,CRDEW-2,Crossdykes 2,-3
2024-08-27,40,CREAW-1,Creag Riabhach,-22
2024-08-27,40,CRMLW-1,Corriemoillie,-12.5
2024-08-27,40,DOREW-1,Dorenell 1,-10.5
2024-08-27,40,DOREW-2,Dorenell 2,-9
2024-08-27,40,DUNGW-1,Dunmaglass,-39.95
2024-08-27,40,EDINW-1,Edinbane,-18.5
2024-08-27,40,FAARW-1,Farr 1,-3.824
2024-08-27,40,FAARW-2,Farr 2,-9
2024-08-27,40,GLNKW-1,Glen Kyllachy,-23
2024-08-27,40,GLOFW-1,Glens of Foudland,-2
2024-08-27,40,GORDW-1,Gordonbush,-16.95
2024-08-27,40,GORDW-2,Gordonbush Ext,-7.984
2024-08-27,40,HALSW-1,Halsary Forest,-8
2024-08-27,40,KILBW-1,Kilbraur,-9.008
2024-08-27,40,LCLTW-1,Lochluichart,-25.5
2024-08-27,40,MILWW-1,Millennium,-23.534
2024-08-27,40,MOWEO-1,Moray Firth Eastern 1,-223
2024-08-27,40,MOWEO-2,Moray Firth Eastern 2,-173
2024-08-27,40,MOWEO-3,Moray Firth Eastern 3,-174
2024-08-27,40,MOYEW-1,Moy,-13.5
2024-08-27,40,SGRWO-1,Seagreen 1,-281.984
2024-08-27,40,SGRWO-2,Seagreen 2,-64.934
2024-08-27,40,SGRWO-3,Seagreen 3,-142.016
2024-08-27,40,SGRWO-4,Seagreen 4,-130.984
2024-08-27,40,SGRWO-5,Seagreen 5,-74
2024-08-27,40,SGRWO-6,Seagreen 6,-357.984
2024-08-27,40,STLGW-1,Stronelairg 1,-25.934
2024-08-27,40,STLGW-2,Stronelairg 2,-33.9
2024-08-27,40,STLGW-3,Stronelairg 3,-26.916
2024-08-27,40,TMNCW-1,Tom Nan Clach,-30
2024-08-27,40,TULWW-1,Tullo,-4.5
2024-08-27,40,TULWW-2,Tullo Ext,-6.666
2024-08-27,40,VKNGW-1,Viking 1,-61.95
2024-08-27,40,VKNGW-2,Viking 2,-94.984
2024-08-27,40,VKNGW-3,Viking 3,-81.95
2024-08-27,40,VKNGW-4,Viking 4,-84.9
2024-08-27,41,BABAW-1,Baillie,-5.116
2024-08-27,41,BHLAW-1,Bhlaraidh,-33.966
2024-08-27,41,BRYBW-1,Berry Burn,-15.95
2024-08-27,41,CAIRW-2,Cairn Uish 2 (Rothes 2),-14.5
2024-08-27,41,CLDRW-1,Clashindarroch,-3.766
2024-08-27,41,CRDEW-2,Crossdykes 2,-7
2024-08-27,41,CREAW-1,Creag Riabhach,-18.102
2024-08-27,41,CRMLW-1,Corriemoillie,-5.942
2024-08-27,41,DOREW-1,Dorenell 1,-10
2024-08-27,41,DOREW-2,Dorenell 2,-8
2024-08-27,41,DUNGW-1,Dunmaglass,-37.966
2024-08-27,41,EDINW-1,Edinbane,-6.75
2024-08-27,41,FAARW-2,Farr 2,-7.2
2024-08-27,41,GLNKW-1,Glen Kyllachy,-14.12
2024-08-27,41,GLOFW-1,Glens of Foudland,-0.178
2024-08-27,41,GORDW-1,Gordonbush,-0.75
2024-08-27,41,GORDW-2,Gordonbush Ext,-7.016
2024-08-27,41,HALSW-1,Halsary Forest,-7
2024-08-27,41,LCLTW-1,Lochluichart,-17.086
2024-08-27,41,MOWEO-1,Moray Firth Eastern 1,-211
2024-08-27,41,MOWEO-2,Moray Firth Eastern 2,-160
2024-08-27,41,MOWEO-3,Moray Firth Eastern 3,-153
2024-08-27,41,MOYEW-1,Moy,-21.69
2024-08-27,41,SGRWO-1,Seagreen 1,-274.85
2024-08-27,41,SGRWO-2,Seagreen 2,-63.966
2024-08-27,41,SGRWO-3,Seagreen 3,-142.016
2024-08-27,41,SGRWO-4,Seagreen 4,-130.984
2024-08-27,41,SGRWO-5,Seagreen 5,-74.016
2024-08-27,41,SGRWO-6,Seagreen 6,-192.25
2024-08-27,41,STLGW-1,Stronelairg 1,-20.9
2024-08-27,41,STLGW-2,Stronelairg 2,-27.95
2024-08-27,41,STLGW-3,Stronelairg 3,-21.966
2024-08-27,41,TMNCW-1,Tom Nan Clach,-18.916
2024-08-27,41,TULWW-1,Tullo,-2.296
2024-08-27,41,VKNGW-1,Viking 1,-54.95
2024-08-27,41,VKNGW-2,Viking 2,-82.966
2024-08-27,41,VKNGW-3,Viking 3,-73.916
2024-08-27,41,VKNGW-4,Viking 4,-71.916
2024-08-27,42,BHLAW-1,Bhlaraidh,-5.684
2024-08-27,42,CAIRW-2,Cairn Uish 2 (Rothes 2),-0.538
2024-08-27,42,CRDEW-2,Crossdykes 2,-8
2024-08-27,42,DOREW-1,Dorenell 1,-10
2024-08-27,42,DOREW-2,Dorenell 2,-8
2024-08-27,42,DUNGW-1,Dunmaglass,-6
2024-08-27,42,EDINW-1,Edinbane,-2.5
2024-08-27,42,GORDW-2,Gordonbush Ext,-5.484
2024-08-27,42,HALSW-1,Halsary Forest,-7.6
2024-08-27,42,MOWEO-1,Moray Firth Eastern 1,-212
2024-08-27,42,MOWEO-2,Moray Firth Eastern 2,-165.3
2024-08-27,42,MOWEO-3,Moray Firth Eastern 3,-170
2024-08-27,42,SGRWO-1,Seagreen 1,-265.85
2024-08-27,42,SGRWO-2,Seagreen 2,-61.966
2024-08-27,42,SGRWO-3,Seagreen 3,-142
2024-08-27,42,SGRWO-4,Seagreen 4,-129.984
2024-08-27,42,SGRWO-5,Seagreen 5,-74
2024-08-27,42,SGRWO-6,Seagreen 6,-266.216
2024-08-27,42,STLGW-2,Stronelairg 2,-0.416
2024-08-27,42,STLGW-3,Stronelairg 3,-1.666
2024-08-27,42,VKNGW-1,Viking 1,-51.95
2024-08-27,42,VKNGW-2,Viking 2,-80.966
2024-08-27,42,VKNGW-3,Viking 3,-68.916
2024-08-27,42,VKNGW-4,Viking 4,-66.916
2024-08-27,43,CRDEW-1,Crossdykes,-0.666
2024-08-27,43,CRDEW-2,Crossdykes 2,-4.05
2024-08-27,43,DOREW-1,Dorenell 1,-11
2024-08-27,43,DOREW-2,Dorenell 2,-9
2024-08-27,43,EDINW-1,Edinbane,-2.5
2024-08-27,43,MOWEO-1,Moray Firth Eastern 1,-123.808
2024-08-27,43,MOWEO-3,Moray Firth Eastern 3,-14.4
2024-08-27,43,SGRWO-1,Seagreen 1,-253.884
2024-08-27,43,SGRWO-2,Seagreen 2,-58.966
2024-08-27,43,SGRWO-3,Seagreen 3,-143
2024-08-27,43,SGRWO-4,Seagreen 4,-128.966
2024-08-27,43,SGRWO-5,Seagreen 5,-74
2024-08-27,43,SGRWO-6,Seagreen 6,-280.9
2024-08-27,43,VKNGW-1,Viking 1,-4
2024-08-27,43,VKNGW-2,Viking 2,-10.266
2024-08-27,43,VKNGW-3,Viking 3,-63.834
2024-08-27,43,VKNGW-4,Viking 4,-34.566
2024-08-27,44,CRDEW-1,Crossdykes,-12
2024-08-27,44,CRDEW-2,Crossdykes 2,-6.566
2024-08-27,44,DOREW-1,Dorenell 1,-0.606
2024-08-27,44,DOREW-2,Dorenell 2,-0.504
2024-08-27,44,EDINW-1,Edinbane,-3
2024-08-27,44,SGRWO-1,Seagreen 1,-246.9
2024-08-27,44,SGRWO-2,Seagreen 2,-44.884
2024-08-27,44,SGRWO-3,Seagreen 3,-142.95
2024-08-27,44,SGRWO-4,Seagreen 4,-126.966
2024-08-27,44,SGRWO-5,Seagreen 5,-72.316
2024-08-27,44,SGRWO-6,Seagreen 6,-274.9
2024-08-27,44,VKNGW-3,Viking 3,-25.2
2024-08-27,45,CRDEW-1,Crossdykes,-11
2024-08-27,45,CRDEW-2,Crossdykes 2,-11
2024-08-27,45,EDINW-1,Edinbane,-0.85
2024-08-27,45,SGRWO-1,Seagreen 1,-225.034
2024-08-27,45,SGRWO-3,Seagreen 3,-139.984
2024-08-27,45,SGRWO-4,Seagreen 4,-123.966
2024-08-27,45,SGRWO-6,Seagreen 6,-186.766
2024-08-27,46,CRDEW-1,Crossdykes,-8.65
2024-08-27,46,CRDEW-2,Crossdykes 2,-4.316
2024-08-27,46,SGRWO-1,Seagreen 1,-227.034
2024-08-27,46,SGRWO-2,Seagreen 2,-19.55
2024-08-27,46,SGRWO-3,Seagreen 3,-139.984
2024-08-27,46,SGRWO-4,Seagreen 4,-90.7
2024-08-27,46,SGRWO-6,Seagreen 6,-228.1
2024-08-27,47,SGRWO-1,Seagreen 1,-226.066
2024-08-27,47,SGRWO-2,Seagreen 2,-38.016
2024-08-27,47,SGRWO-3,Seagreen 3,-140.984
2024-08-27,47,SGRWO-4,Seagreen 4,-99.95
2024-08-27,47,SGRWO-6,Seagreen 6,-250.96
2024-08-27,48,SGRWO-1,Seagreen 1,-230.066
2024-08-27,48,SGRWO-2,Seagreen 2,-43.916
2024-08-27,48,SGRWO-3,Seagreen 3,-139.984
2024-08-27,48,SGRWO-4,Seagreen 4,-105.834
2024-08-27,48,SGRWO-5,Seagreen 5,-26.416
2024-08-27,48,SGRWO-6,Seagreen 6,-284.766
2024-08-28,1,SGRWO-1,Seagreen 1,-222.1
2024-08-28,1,SGRWO-2,Seagreen 2,-51.034
2024-08-28,1,SGRWO-3,Seagreen 3,-139
2024-08-28,1,SGRWO-4,Seagreen 4,-120.984
2024-08-28,1,SGRWO-5,Seagreen 5,-71.65
2024-08-28,1,SGRWO-6,Seagreen 6,-342.984
2024-08-28,1,VKNGW-1,Viking 1,-25.534
2024-08-28,1,VKNGW-2,Viking 2,-36.1
2024-08-28,1,VKNGW-3,Viking 3,-27.95
2024-08-28,1,VKNGW-4,Viking 4,-31.316
2024-08-28,2,EDINW-1,Edinbane,-0.616
2024-08-28,2,SGRWO-1,Seagreen 1,-228.116
2024-08-28,2,SGRWO-2,Seagreen 2,-53.016
2024-08-28,2,SGRWO-3,Seagreen 3,-138
2024-08-28,2,SGRWO-4,Seagreen 4,-119.966
2024-08-28,2,SGRWO-5,Seagreen 5,-71.984
2024-08-28,2,SGRWO-6,Seagreen 6,-327.466
2024-08-28,2,VKNGW-1,Viking 1,-23.916
2024-08-28,2,VKNGW-2,Viking 2,-33.884
2024-08-28,2,VKNGW-3,Viking 3,-26.916
2024-08-28,2,VKNGW-4,Viking 4,-25.616
2024-08-28,3,EDINW-1,Edinbane,-1
2024-08-28,3,SGRWO-1,Seagreen 1,-222.066
2024-08-28,3,SGRWO-2,Seagreen 2,-51.05
2024-08-28,3,SGRWO-3,Seagreen 3,-137.916
2024-08-28,3,SGRWO-4,Seagreen 4,-118.016
2024-08-28,3,SGRWO-5,Seagreen 5,-70.016
2024-08-28,3,SGRWO-6,Seagreen 6,-264.05
2024-08-28,3,VKNGW-1,Viking 1,-2.434
2024-08-28,3,VKNGW-2,Viking 2,-26.016
2024-08-28,3,VKNGW-3,Viking 3,-7.666
2024-08-28,4,EDINW-1,Edinbane,-2.5
2024-08-28,4,HALSW-1,Halsary Forest,-8
2024-08-28,4,SGRWO-1,Seagreen 1,-226.334
2024-08-28,4,SGRWO-2,Seagreen 2,-54.05
2024-08-28,4,SGRWO-3,Seagreen 3,-134.084
2024-08-28,4,SGRWO-4,Seagreen 4,-119.016
2024-08-28,4,SGRWO-5,Seagreen 5,-71.016
2024-08-28,4,SGRWO-6,Seagreen 6,-276.784
2024-08-28,4,VKNGW-1,Viking 1,-20.016
2024-08-28,4,VKNGW-2,Viking 2,-27
2024-08-28,4,VKNGW-3,Viking 3,-17.166
2024-08-28,4,VKNGW-4,Viking 4,-15
2024-08-28,5,EDINW-1,Edinbane,-3
2024-08-28,5,GORDW-2,Gordonbush Ext,-2.816
2024-08-28,5,HALSW-1,Halsary Forest,-16
2024-08-28,5,MOWEO-3,Moray Firth Eastern 3,-13.2
2024-08-28,5,SGRWO-1,Seagreen 1,-224.2
2024-08-28,5,SGRWO-2,Seagreen 2,-52.05
2024-08-28,5,SGRWO-3,Seagreen 3,-135.034
2024-08-28,5,SGRWO-4,Seagreen 4,-111.084
2024-08-28,5,SGRWO-5,Seagreen 5,-69.034
2024-08-28,5,SGRWO-6,Seagreen 6,-323.184
