Date,Period,Actual,Curtailment,Available,InstalledCapacity,CF,CurtailmentRate
2024-09-11,14,11772.222,2665.63,14437.852,31781.0,0.3704169786979642,0.18462787954884147
2024-09-11,15,11805.116000000002,2487.388,14292.504,31781.0,0.371451999622416,0.17403444490902362
2024-09-11,16,11924.524,2403.868,14328.392,31781.0,0.3752092130518234,0.1677695585101245
2024-09-11,17,12074.324,2404.5,14478.824,31781.0,0.3799227211226834,0.16607011729681911
2024-09-11,18,11936.558,2412.882,14349.44,31781.0,0.3755878669645386,0.1681516491235895
2024-09-11,19,11684.688,2347.368,14032.056,31781.0,0.3676626915452629,0.1672861054716429
2024-09-11,20,11935.72,2389.53,14325.25,31781.0,0.3755614990088417,0.16680546587319595
2024-09-11,21,11906.342,2504.818,14411.16,31781.0,0.37463711022308926,0.17381099092647645
2024-09-11,22,11657.902,2380.598,14038.5,31781.0,0.36681986092319313,0.1695763792427966
2024-09-11,23,11334.094,2495.7,13829.793999999998,31781.0,0.35663113180831313,0.1804582194065942
2024-09-11,24,11384.596,2554.766,13939.362,31781.0,0.35822019445580694,0.1832771112479897
2024-09-11,25,11118.346,2573.846,13692.192,31781.0,0.34984254743400145,0.18797910517176505
2024-09-11,26,10837.762,2772.72,13610.481999999998,31781.0,0.3410138762153488,0.20371945681277123
2024-09-11,27,10545.482,2815.598,13361.08,31781.0,0.3318171863692143,0.21073131812697776
2024-09-11,28,10437.708,2815.766,13253.473999999998,31781.0,0.32842604071615117,0.2124549382297804
2024-09-11,29,10713.12,2814.14,13527.26,31781.0,0.33709197319152956,0.2080347387423617
2024-09-11,30,10373.038,2635.332,13008.37,31781.0,0.3263911771184041,0.20258741102843783
2024-09-11,31,10619.48,2686.002,13305.482,31781.0,0.33414555866712814,0.2018718299720371
2024-09-11,32,10148.73,2645.418,12794.148,31781.0,0.3193332494257575,0.20676781290946455
2024-09-11,33,9721.99,2673.622,12395.612,31781.0,0.3059057298385828,0.21569100420374565
2024-09-11,34,9889.866,2747.986,12637.852,31781.0,0.3111880054120386,0.2174409068882908
